institution_id,language_code,institution_international_name
918117844,cs,Světová organizace pro zdraví zvířat
2800709309,de,Ministerium für Kultur und Sport
2799961962,en-ca,NOC*NSF
1319490839,th,กระทรวงศึกษาธิการ วัฒนธรรม กีฬา วิทยาศาสตร์ และเทคโนโลยี
4210091275,en,Ocean Classroom
4210101618,en,Franciscan Hammond Clinic
71637028,uk,Брайтонський університет
193775966,he,אוניברסיטת יונסיי
1284133589,ko,유럽 형사 경찰 기구
2799712993,en,Norwood Hospital
2802660506,en,United States Coast Guard
83041322,cs,Brooklyn College
19880235,be,Маскоўскі дзяржаўны ўніверсітэт
8961855,eo,Nacia Aŭtonoma Universitato de Meksiko
2276074,fr,université technologique Lawrence
3129236013,sv,Earl Haig Secondary School
4210103689,en,ÚVP Běchovice (Czechia)
4210162654,en,Procter & Gamble (France)
2799544991,hi,डॉयचे वेले
111467783,zh-cn,宗座额我略大学
3133343259,fr,Institut de journalisme du Ghana
2799349413,es,"Joseph P. Kennedy, Jr. Foundation"
83205935,ne,"मालवीय राष्ट्रीय प्रौद्योगिकी संस्थान, जयपुर"
4400600971,en,Instituto Superior de Angola
2250865144,ckb,TCL Technology
4210114179,en,Phonak (Switzerland)
170532803,ja,ミルサップス・カレッジ
2800286119,en,Manchester Memorial Hospital
4210116984,en,Q linea (Sweden)
2801055619,de,Geodatastyrelsen
2799845751,ar,حكومة غانا
2799691083,ja,アーカンソー・システム大学
2802644128,nb,Archaeological Institute of America
4210109375,en,Office Médico Pédagogique
4210110285,en,Yeoju University
9796191,cy,Coleg Prifysgol y Gwyddorau Cymhwysol
23946033,os,Тæхраны университет
142617266,ca,Universitat de Creta
196829312,ceb,La Trobe University
4210094269,en,Kasturba Medical College Hospital
64389444,de,Indischer Geologischer Dienst
2802308027,zh-hans,北太平洋渔业管理理事会
910829146,fa,لیزر بدون الکترون پرتو ایکس اروپا
105140100,fa,انستیتوهای مطالعات پیشرفته مادرید
1338034494,en,XLAB (Slovenia)
2801479458,vi,EFREI Paris
4210142124,en,International Centre for Genetic Engineering and Biotechnology
4210089751,en,L.A.C. (Switzerland)
110507236,nb,Gates Corporation
3132238960,mn,Цахилгааны болон Элетроникийн Инженерүүдийн Хүрээлэн
1328219102,lt,Red Hat
81321733,ja,MTUエアロエンジンズ
2800359227,zh-hant,支持全民醫療衛生計畫醫生團體
4210166122,en,Energetické Třebíčsko
90344618,it,Medical Research Council
118636833,pa,ਰੌਕੇਫ਼ੈੱਲਰ ਫ਼ਾਊਂਡੇਸ਼ਨ
904437910,da,GKN
1328908458,sq,Doctors Without Borders
121058860,be-tarask,Каледж Дыкінсанаў
157471465,hu,Monmouth-i Főiskola
175360629,ms,Kajima
2801536413,he,סוכנות הידיעות הצרפתית
66890659,eo,Universitato Sankta Maria
151281966,ro,Cisco Systems
4210088753,en,Climate Outreach
114027177,zh-hant,北卡羅來納大學教堂山分校
1309287000,en,The Humane Society of the United States
4210110310,en,Guerbet (United States)
4210160784,en,"Ministerium für Wirtschaft, Arbeit und Wohnungsbau Baden-Württemberg"
905677539,id,IAC
2801726020,fr,The Mountain Institute
154691954,cy,Prifysgol Quintana Roo
121032520,eo,Medicina Universitato en Lublin
90267481,ur,اومیو یونیورسٹی
4210109826,en,A G Leventis Foundation
7597260,mt,Akkademja Ungeriża tax-Xjenzi
4210086267,en,Ministry of Environment Protection and Agriculture of Georgia
2800132355,ca,Police Service of Northern Ireland
243381257,zh,安达卢西亚洛约拉大学
1301182553,zh-hans,依维柯公司
4210107544,en,Poltava State Agrarian University
4210133078,en,Hôtel-Dieu de Paris
185177349,id,Casio
1288051870,lb,Organisatioun fir Ekonomesch Zesummenaarbecht an Europa
4210095702,en,WADI Group (Egypt)
1297591097,zh-hant,美國古文物收藏家協會
189590672,pt,Universidade Estadual do Kansas
219826191,fr,Universidade do Estado de Minas Gerais
4210109089,en,National Institute Of Hygiene And Epidemiology
145894827,ca,Institut Indi de Tecnologia de Kharagpur
2802050225,arz,مستشفى بيلفيتج
4210112741,en,Chengdu Industrial Equipment Installation (China)
136040515,pl,Universidad de Deusto
150545354,ja,タビストック・クリニック
2802752540,ru,Муниципальная библиотека Праги
183158303,nb,École navale
4210134798,en,Medalp Imst - Zentrum für ambulante Chirurgie Betriebs
206127235,ar,أكاديمية أثينا
1282569916,mn,Мазда
4210140415,en,Ospedale G.F. Ingrassia
3129539621,ja,サウス・テムズ・カレッジ
20305541,es,Universidad Nacional Autónoma de Nicaragua
4210144980,en,Detroit Clinical Research Center
4210141179,en,Autism Partnership Foundation
2801946798,zh-hant,庫亞馬卡學院
1311436738,es,Ministerio de Salud
2802472345,ca,Parlament Hel·lènic
52590639,de,Nottingham Trent University
184834183,sr-el,Univerzitet Al-Azhar
3130526364,sl,Kraljeva akademija lepih umetnosti (Bruselj)
192703252,vi,University của Lima
2800161224,sv,Kapstadens stad
197204398,zh-cn,皮埃尔法布尔集团
1327020802,ar,المسح الجيولوجي لكندا
4210160047,en,National Veterinary Institute
99871819,en-ca,Antioch College
21244889,en,Trevecca Nazarene University
193615760,azb,دوققوز ائیلول بیلیم‌یوردو
172901346,lb,Staatlech Universitéit Sankt Péitersbuerg
4210153097,en,Chavakachcheri Hospital
4210157420,en,Academic Ranking and Rating Agency
1292692585,zh-hk,美國國家歷史博物館
4210129519,en,Cereal Research (Hungary)
71637028,sr,Универзитету у Брајтону
3130318847,pt-br,Universidade Húngara de Belas Artes
1328914791,he,המועצה להומניזם חילוני
2800482329,fr,Creighton University Medical Center
916065895,en,Debre Markos University
4210164395,en,Community Partners
4210091219,en,Well Being Digital (China)
4210116379,en,Poliomyelitis Research Foundation
3000261638,en-gb,Alameda County Community Food Bank
2800727657,fr,Persistent Systems
59807684,be,Кутаіскі дзяржаўны ўніверсітэт імя Акакія Цэрэтэлі
172363630,cs,College of Europe
2802017950,en,Flanders Institute for Biotechnology
2801317318,it,Hospital for Sick Children
122640774,fa,دانشگاه آمریکایی دبی
4210151123,en,French Community of Belgium
1286436219,ar,المؤسسة الأمريكية للوقاية من حالات الانتحار
2925016909,fa,بیمارستان فوق تخصصی دولتی تامیل نادو
2801015573,zh,哈德博物館
2799379076,zh,美國腸胃學會
1311688040,ka,Amazon.com
4210149402,en,South Carolina Ovarian Cancer Foundation
4210138716,en,Mantex (Sweden)
2802825315,pt,Opportunity International
4210143860,en,Empowers Africa
4210117062,en,Leibniz Institute for Tropospheric Research
5561750,he,אוניברסיטת בארי
28166907,fr,Institut Karolinska
20231570,sah,Пекин университета
4210163782,en,East Bay Educational Collaborative
168046917,ga,Ollscoil Whitworth
165799507,zh-hk,伦斯勒理工学院
4210132421,en,Finning (United Kingdom)
167587658,ga,Ollscoil YARSI
186335123,ru,Восточно-Каролинский университет
2801079582,de,Albright Institute of Archaeological Research
4210099362,en,Laboratoire d'Enzymologie et Biochimie Structurales
22675022,ar,كلية ويليامز
185177349,sr,Casio Computer
1307721752,ar,إيه أو إل
4210145489,en,Grachtenhaus-Apotheke
75722487,cy,Prifysgol Chowan
4210113646,en,Universitas Bina Darma
892822202,es,Titanium Metals
4210153945,en,Bioarray Genetics (United States)
150569930,fr,Bayer USA
2799591230,uk,Даллас
63533367,nb,General Atomics
1289499695,smn,nissoon
4210152355,en,Isastur (Spain)
2800269830,ga,Ollscoil Westmar
1302135459,yue,PayPal
3130638677,ja,エディンバラ・カレッジ
54461591,da,Israel Academy of Sciences and Humanities
50379099,fr,université des sciences et des technologies d'A…
95013407,zh-hk,柏保路·迪奧拉維德大學
4210088565,en,Brimson Laboratories (United States)
4210103820,en,Autodesk (Canada)
13451752,tr,Kokushikan Üniversitesi
193710463,es,Academia de Ingeniería Aeronáutica Militar Zhukovski
150037166,ta,மத்திய உணவு தொழில்நுட்ப ஆராய்ச்சி நிறுவனம்
14243506,zh-hk,香港理工大學
1338511612,et,Serbia Teaduste ja Kunstide Akadeemia
4210109232,en,Don Honorio Ventura State University
4210097858,en,Federal Ministry for Education and Women
2800358669,ja,アブドラ国王大学病院
4391767858,en,State Key Laboratory of Synthetical Automation for Process Industries
2800235667,ar,معهد كورتشاتوف
4210149871,en,Hadtörténeti Intézet és Múzeum
3007373383,ga,Walgreens
191240316,pl,University of Hull
4210109009,en,Wilp Wilxo’oskwhl Nisga’a Institute
2801339427,gl,Universidade Abat Oliba CEU
2801552033,it,Digimarc
4210156635,en,Catholic University of South Sudan
39694355,sl,Hunter College
119343350,sh,Aljaški pacifički univerzitet
155765044,el,Πανεπιστήμιο του Χίλντεσχαϊμ
111979921,hi,नॉर्थवेस्टर्न विश्वविद्यालय
1335690138,ga,Suzuki
4210162686,en,Social Work Institute in Cairo
96062909,ar,كلية بابسون
115602675,ckb,پەیمانگای ڕاھێنان و توێژینەوەی نەتەوە یەکگرتووەکان
7452641,ca,Universitat Estatal Bielorussa d'Informàtica i Radioelèctrica
164160370,ms,FANUC
1301669915,hy,Խորվաթիայի գիտությունների և արվեստների ակադեմիա
2802883442,de,Community Hospital of San Bernardino
1337250831,ro,Federal Emergency Management Agency
170935008,yue,米納吉拉斯州天主教大學
194342707,nl,Staatsuniversiteit van Bakoe
1319063186,sv,Langley Research Center
161046081,pt,Universidade de Freiburg
4210155341,en,Západočeská Galerie v Plzni
1305429183,ru,Schneider Electric
50374818,he,האוניברסיטה הבין-לאומית של הים השחור
81417347,zh,韓國體大
126548940,fa,دانشگاه ایالتی دلاویر
4210124831,en,"Consejo Estatal de Ciencia, Tecnología e Innovación de Chihuahua"
4387156032,en,Royal Thai Army
2948571462,kk-latn,Nike
2801637272,fa,صلیب سرخ کره
174878644,sk,Patraská univerzita
2799799709,pt-br,Saitama
4210153454,en,Advanced Lead Acid Battery Consortium
3019271933,pt,Universidade Nicolau Copérnico de Toruń
112494859,es,Olivet Nazarene University
4210152523,en,Islamic Azad University Quchan
4210117633,en,Shinhwa Medical (South Korea)
56081889,pl,Mendel Uniwersytet Rolnictwa i Leśnictwa w Brnie
148751991,nb,Sogang Universitet
2800284293,sv,Fondation de France
4210122301,en,Federation of Infectious Diseases Societies of Southern Africa
2802376358,ca,Consell de Northumberland
4210112641,en,New Media Studio
159060422,uk,Alliant Techsystems
133731052,pa,ਯੂਨੀਵਰਸਿਟੀ ਆਫ਼ ਹੈਲਸਿੰਕੀ
4210122338,en,HM Hospitales
4210099154,en,Firsthand Foods (United States)
8765205,es,Universidad de Járkov
1342547582,zh,加拿大環境部
4210086604,en,University Reproductive Associates
4210096332,en,Fastvdo (United States)
4210161287,en,Life Medical Control (France)
1306339040,bn,এরিকসন
1319577703,pt,Departamento de Parques e Recreação da Califórnia
188910012,zh-hans,桃山学院大学
1340753257,ga,An Institiúid Ríoga
119025939,cy,Prifysgol Shahed
2799381644,it,Advantage West Midlands
32021983,ml,കീൽ സർവ്വകലാശാല
2801119737,en-gb,Central School of Speech and Drama
106826634,zh-hans,耆那大学
1320697193,tt,Canon
4210148504,en,LifeSpan Medical Institute
2802363618,ru,Public Radio International
3132573259,ur,بارسٹو کمیونٹی کالج
2799759729,fr,Royal Cornwall Hospital
4210125096,en,University of Illinois Hospital & Health Sciences System
202697423,zh-sg,苏黎世大学
4210151991,en,Heimer Stiftung
126863827,ar,جامعة بيس
146552867,ko,퓨젯 사운드 대학교
2801107848,wuu,皇后区
103481513,sv,Essilor
2801012209,en,Albert B. Chandler Hospital
2802379157,sv,Statkraft
107639228,eu,Notre Dameko Unibertsitatea
4210105602,en,ICLEI - Local Governments for Sustainability Canada
2799321569,fr,Conservatoire de musique de Tianjin
1340179700,ca,Hospital Presbiterià de Nova York
2800911063,nl,Valley Regional Hospital
51969498,ne,ईन्दिरा गान्धी राष्ट्रीय खुल्ला विश्वविद्यालय
4387152514,en,Laboratoire de Physiologie Cellulaire
4210121921,en,Aberdeen Provincial Hospital
159011437,ja,政府説明責任局
124335351,hy,Չինաստանի ժողովրդական բանկ
2801219303,zh,佩恩醫藥里藤屋
94518387,zh,河內理工大學
72961355,bg,Бразилска банка
74319210,cy,Prifysgol Chitkara
7923278,is,Royal Dutch Shell
4210136599,en,Royal BAM Group (United Kingdom)
4210167365,en,Childrens Cancer Foundation
2540865,cy,Institut français
1293882192,zh,新加坡全国肾脏基金会
110181903,he,מכללת גושן
4210143047,en,Shenyang Academy of Environmental Sciences (China)
139235422,fr,Sumitomo Chemical
4210135129,en,Lines for Life
4210102432,en,African Water Association
87074743,sv,University of the Philippines Diliman
1318233029,de,Centro Internacional de la Papa
4210140566,en,Batumi Navigation Teaching University
4210166074,en,"Österreichische Gesellschaft für Anästhesiologie, Reanimation und Intensivmedizin"
102065260,vi,PTT Public Company Limited
195460627,zh-sg,阿伯丁大学
108907416,fr,université Tichrine
4210152763,en,TiER1 (United States)
2800131643,de,Institut für Europäische Politik
1327791027,ka,ეროვნული საზღვაო მუზეუმი
80687555,ja,イスラエル電力公社
28527212,li,Washington
4210116424,en,Tea Research Foundation of Central Africa
43275575,it,Vestas
150016208,nn,BioMed Central
172780181,pa,ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ
43943889,zh-hk,愛達荷州楊百翰大學
16733864,ja,国立台湾大学
4210122107,en,Keramikinstitut
206093572,en,CNOOC Petroleum North America ULC
14467051,zh-hant,中央汙染控制委員會
4210115162,en,Polytronix (United States)
9617848,ka,კატალონიის პოლიტექნიკური უნივერსიტეტი
1339191578,fa,دورنیه فلوکتسایک‌ورک
168528297,be,Кубанскі дзяржаўны медыцынскі ўніверсітэт
52585520,es,Universidad de las Antillas
2801187332,en-gb,Accademia dei Lincei
