funder_id,funder,country_iso_alpha2_code,description,homepage_url,ror_id,openalex_id,wikidata_id,image_url,thumbnail_url,updated_date,created_date
4320337998,HORIZON EUROPE Excellent Science,,,,,F4320337998,,,,2024-08-28,2023-02-13
4320336728,State Key Laboratory for Chemistry and Molecular Engineering of Medicinal Resources,CN,,,,F4320336728,,,,2024-08-29,2023-02-13
4320315336,Glycemic Index Foundation,AU,,,,F4320315336,,,,2024-08-26,2023-02-13
4320307958,Volvo Cars of North America,US,,http://www.volvocars.com,00mkdan60,F4320307958,,,,2024-08-30,2023-02-13
4320325202,Fondation Mérieux,FR,French foundation founded in 1976,http://www.fondation-merieux.org,01m6mfc08,F4320325202,Q3075512,,,2024-08-30,2023-02-13
4320325170,Suomen Radiologiyhdistys,FI,"organization in Helsinki, Finland",http://www.sry.fi,02k9nmp07,F4320325170,Q30273209,,,2024-08-30,2023-02-13
4320317428,Key Lab of Digital Signal and Image Processing of Guangdong Province,CN,,,,F4320317428,,,,2024-08-26,2023-02-13
4320317453,Air Conditioning and Refrigeration Center,US,,,,F4320317453,,,,2024-08-30,2023-02-13
4320314297,Australian German Association,AU,,,,F4320314297,,,,2024-08-20,2023-02-13
4320312487,Transplantation Society of Australia and New Zealand,AU,,,,F4320312487,,,,2024-08-11,2023-02-13
4320338332,U.S. Army Medical Department,US,medical branch of the United States Army,,,F4320338332,Q4794178,,,2024-08-30,2023-02-13
4320337085,"Indian Institute Of Petroleum, Council of Scientific and Industrial Research, India",IN,,http://www.iip.res.in,04gavx394,F4320337085,Q6020669,,,2024-08-30,2023-02-13
4320323235,Société Française de Parodontologie et d'Implantologie Orale de la Lorraine,FR,professional society in France,http://www.sfparo.org,00v0ean07,F4320323235,Q45136348,,,2024-08-30,2023-02-13
4320308966,Society of Nuclear Medicine and Molecular Imaging,US,organization,https://www.snmmi.org,02k5gcb44,F4320308966,Q7552575,,,2024-08-30,2023-02-13
4320320600,Science and Innovation Directorate,AU,government organization in Australia,http://www.oecd.org,02h4kvn10,F4320320600,Q45135355,,,2024-08-25,2023-02-13
4320309342,University of North Carolina,US,"public research university in Chapel Hill, North Carolina, United States",https://www.unc.edu,0130frc33,F4320309342,Q192334,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/UNC Seal.JPG,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/UNC Seal.JPG&width=300,2024-08-30,2023-02-13
4320317252,I Care I Cure Childhood Cancer Foundation,US,"nonprofit organization in Davie, United States",http://www.icareicure.org,01tkyan17,F4320317252,Q64143156,,,2024-08-30,2023-02-13
4320322738,Icelandic Ministry of Fisheries and Agriculture,IS,agriculture ministry of Iceland,http://eng.sjavarutvegsraduneyti.is,,F4320322738,Q1448248,,,2024-08-29,2023-02-13
4320331134,Australian Institute for Musculoskeletal Science,AU,"facility in Saint Albans, Australia",https://aimss.org.au,02f2nvw78,F4320331134,Q97041861,,,2024-08-30,2023-02-13
4320328158,Dr. Barbara Mez-Starck-Stiftung,DE,,,,F4320328158,,,,2024-08-29,2023-02-13
4320325123,Rådet for Anvendt Medieforskning,NO,,,,F4320325123,,,,2024-08-26,2023-02-13
4320326306,Zarqa University,JO,"Private university in Zarqa, Jordan",http://zu.edu.jo/EN,01wf1es90,F4320326306,Q8066876,,,2024-08-30,2023-02-13
4320319067,Herbert and Mary Shainberg Foundation,US,,,,F4320319067,,,,2024-03-19,2023-02-13
4320330896,Stichting HIV Monitoring,NL,Dutch foundation,http://www.hiv-monitoring.nl,02w6k4f12,F4320330896,Q2800397,,,2024-08-30,2023-02-13
4320334478,"College of Agriculture and Life Sciences, Iowa State University",US,,,,F4320334478,Q113461463,,,2024-08-10,2023-02-13
4320332436,"Vision Research Center, University of Missouri-Kansas City School of Medicine",US,American public university,https://www.umkc.edu,01w0d5g70,F4320332436,Q940690,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/University of Missouri–Kansas City (old) logo.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/University of Missouri–Kansas City (old) logo.svg&width=300,2024-08-30,2023-02-13
4320330463,Tianjin Key Laboratory of Imaging and Sensing Microelectronic Technology,CN,,,,F4320330463,,,,2024-08-25,2023-02-13
4320307658,Sitka Center for Art and Ecology,US,"non-profit art and nature center in Lincoln City, Oregon, United States",http://www.sitkacenter.org,02dmzyv54,F4320307658,Q7531922,,,2024-08-30,2023-02-13
4320336694,"Centre for Natural Gas, University of Queensland",AU,,,,F4320336694,,,,2024-08-26,2023-02-13
4320312240,American University,US,"private liberal arts and research-based university in Washington, D.C., USA",https://www.american.edu/sis,052w4zt36,F4320312240,Q168000,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/American University logo.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/American University logo.svg&width=300,2024-08-30,2023-02-13
4320331154,Australia Israel Medical Research Improving Global Health,AU,,,,F4320331154,,,,2024-03-19,2023-02-13
4320320454,Cass Foundation,AU,"nonprofit organization in Melbourne, Australia",http://www.cassfoundation.org,009ynjf67,F4320320454,Q30297059,,,2024-08-30,2023-02-13
4320319485,Fondation Neurodis,FR,"nonprofit organization in Bron, France",http://www.fondation-neurodis.org,02q077p55,F4320319485,Q50037508,,,2024-08-29,2023-02-13
4320334289,"Center for Distributed Energy, Georgia Institute of Technology",US,,,,F4320334289,,,,2024-08-26,2023-02-13
4320333626,Civitas Therapeutics,US,,,,F4320333626,,,,2024-08-26,2023-02-13
4320334941,"Institute for Particle Physics Phenomenology, Durham University",GB,"collegiate public research university in Durham, England, United Kingdom",https://dur.ac.uk,01v29qb04,F4320334941,Q458393,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Durham Castle Gatehouse (geograph 2907552).jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Durham Castle Gatehouse (geograph 2907552).jpg&width=300,2024-08-30,2023-02-13
4320333469,"Centro de Estudos Ambientais e Marinhos, Universidade de Aveiro",PT,"research facility in University of Aveiro, Portugal",http://www.cesam.ua.pt,,F4320333469,Q118314774,,,2024-08-30,2023-02-13
4320317523,Yangtze Optical Fibre and Cable Joint Stock Limited Company,CN,Chinese manufacturer,https://www.yofc.com,,F4320317523,Q116971895,,,2024-08-25,2023-02-13
4320326940,State Key Laboratory of Virology,CN,"national laboratory in Wuhan, China",http://klv.whu.edu.cn,,F4320326940,Q11124611,,,2024-08-29,2023-02-13
4320318068,Koninklijke Belgische Vereniging voor Dermatologie en Venerologie,BE,,,,F4320318068,,,,2024-03-19,2023-02-13
4320329971,National Infrastructure of Fishery Germplasm Resource,CN,,,,F4320329971,,,,2024-08-26,2023-02-13
4320322410,MediaTek,TW,Taiwanese semiconductor company,https://www.mediatek.com,05g9jck81,F4320322410,Q699848,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/MediaTek logo.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/MediaTek logo.svg&width=300,2024-08-30,2023-02-13
4320333674,Earth Sciences Division,US,,,,F4320333674,,,,2024-08-30,2023-02-13
4320338382,Thomas Jefferson National Accelerator Facility,US,"U.S. National Laboratory located in Newport News, Virginia",https://www.jlab.org,02vwzrd76,F4320338382,Q1540109,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/JLab logo white2.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/JLab logo white2.jpg&width=300,2024-08-30,2023-02-13
4320326686,Hanshan Normal University,CN,"education organization in Chaozhou, China",http://www.hstc.edu.cn/2013,05tqaz865,F4320326686,Q15917857,,,2024-08-29,2023-02-13
4320325352,Société Nationale Française de Gastro-Entérologie,FR,professional society in France,https://www.snfge.org,04c6sc363,F4320325352,Q45136591,,,2024-08-30,2023-02-13
4320311907,CystoMedix,US,,http://www.cogentixmedical.com,05tr58t76,F4320311907,,,,2024-08-29,2023-02-13
4320311665,Society for Psychical Research,GB,organization,https://www.spr.ac.uk,00egtf878,F4320311665,Q1434254,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Society for Psychical Research.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Society for Psychical Research.jpg&width=300,2024-08-30,2023-02-13
4320333285,"Applied Physics Laboratory, Johns Hopkins University",US,university-affiliated research center,http://www.jhuapl.edu,,F4320333285,Q249373,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/JHU APL logo.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/JHU APL logo.png&width=300,2024-08-30,2023-02-13
4320326278,Philosophy and Social Science Foundation of Hunan Province,CN,,,,F4320326278,,,,2024-08-30,2023-02-13
4320334592,"Center for Integrated Asset Management for Multimodal Transportation Infrastructure Systems, Pennsylvania State University",US,,,,F4320334592,,,,2024-08-18,2023-02-13
4320310011,American Society of Mechanical Engineers,US,professional association,https://www.asme.org,04e5j7m81,F4320310011,Q466950,,,2024-08-30,2023-02-13
4320326629,Zorginstituut Nederland,NL,,https://english.zorginstituutnederland.nl,000kng648,F4320326629,,,,2024-08-28,2023-02-13
4320338318,"Natick Soldier Research, Development and Engineering Center",US,,http://www.army.mil/info/organization/unitsandcommands/commandstructure/rdecom,02rdkx920,F4320338318,Q7889514,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo image 300.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo image 300.jpg&width=300,2024-08-30,2023-02-13
4320328466,Forschungsinstitut für Philosophie Hannover,DE,German institution,http://www.fiph.de,00jjh0n63,F4320328466,Q1438068,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/FIPH in Hannover 0505.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/FIPH in Hannover 0505.jpg&width=300,2024-08-30,2023-02-13
4320316911,Universidad del Quindío,CO,,http://www.uniquindio.edu.co,01358s213,F4320316911,Q7896198,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Uniqlog.PNG,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Uniqlog.PNG&width=300,2024-08-29,2023-02-13
4320332455,"Biology Department, Gannon University",US,"private Catholic university in Erie, Pennsylvania, United States",http://www.gannon.edu,02y041669,F4320332455,Q5521430,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Gannon.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Gannon.jpg&width=300,2024-08-30,2023-02-13
4320325670,Utbildningsdepartementet,SE,ministry of the Swedish Government,https://www.regeringen.se/sveriges-regering/utbildningsdepartementet,,F4320325670,Q4294535,,,2024-08-29,2023-02-13
4320337849,"Charlotte Research Institute, University of North Carolina at Charlotte",US,,,,F4320337849,Q5086113,,,2024-08-25,2023-02-13
4320322315,Karolinska Institutet,SE,"medical university located in Stockholm, Sweden",https://ki.se,056d84691,F4320322315,Q219564,"https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Karolinska Institutet, infart från Solnavägen 20060723.jpg","https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Karolinska Institutet, infart från Solnavägen 20060723.jpg&width=300",2024-08-30,2023-02-13
4320331608,Flinders Foundation,AU,,,,F4320331608,,,,2024-08-30,2023-02-13
4320333735,"Ingram School of Nursing, McGill University",CA,nursing program at McGill University,,,F4320333735,Q108885084,,,2024-08-26,2023-02-13
4320306239,Conquer Cancer Foundation,US,American nonprofit organization,http://www.conquercancerfoundation.org,027327e78,F4320306239,Q54559170,,,2024-08-30,2023-02-13
4320327872,Kids With Cancer Society,CA,,,,F4320327872,,,,2024-08-20,2023-02-13
4320332693,"Cockrell School of Engineering, University of Texas at Austin",US,"public university in Austin, Texas, USA",https://www.utexas.edu,00hj54h04,F4320332693,Q49213,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/University of Texas at Austin logo.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/University of Texas at Austin logo.svg&width=300,2024-08-30,2023-02-13
4320322384,Lichtwer Pharma,DE,,http://www.3i.com,02vabsf11,F4320322384,Q1823561,,,2024-08-30,2023-02-13
4320331405,Finnish Metals and Engineering Competence Cluster,FI,,,,F4320331405,Q11859302,,,2024-03-19,2023-02-13
4320313435,Jean and Louis Dreyfus Foundation,US,,,,F4320313435,,,,2024-08-30,2023-02-13
4320313730,Arkansas Rice Research and Promotion Board,US,,,,F4320313730,,,,2024-08-30,2023-02-13
4320312271,Afyon Kocatepe Üniversitesi,TR,Turkish public university located in Uşak,https://www.usak.edu.tr,05es91y67,F4320312271,Q7905547,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Usak University logo.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Usak University logo.svg&width=300,2024-08-30,2023-02-13
4320335628,Key Laboratory of Computer Network and Information Integration,CN,,,,F4320335628,,,,2024-08-27,2023-02-13
4320338190,Dalian National Laboratory for Clean Energy,CN,"facility in Dalian, China",http://www.dnl.org.cn/show_en.php?id=194,04b7wbe03,F4320338190,Q30253766,,,2024-08-30,2023-02-13
4320320776,Auckland Medical Research Foundation,NZ,"nonprofit organization in Auckland, New Zealand",http://www.medicalresearch.org.nz,05wtegv53,F4320320776,Q30296568,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/81 Grafton Road 20230812 125122.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/81 Grafton Road 20230812 125122.jpg&width=300,2024-08-30,2023-02-13
4320326410,Tokyo Women's Medical University,JP,"private university in Tokyo, Japan",https://www.twmu.ac.jp,03kjjhe36,F4320326410,Q11524729,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Twmu hospital 1st ward kawadacho shinjuku tokyo 2009.JPG,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Twmu hospital 1st ward kawadacho shinjuku tokyo 2009.JPG&width=300,2024-08-30,2023-02-13
4320316352,Fast Grants,US,American research charity,https://fastgrants.org,,F4320316352,Q97366877,,,2024-08-29,2023-02-13
4320319891,Canadian Seed Growers' Association,CA,,http://seedgrowers.ca,0286gjk84,F4320319891,,,,2024-08-30,2023-02-13
4320326916,Guangdong Provincial Key Laboratory of Environmental Pollution Control and Remediation Technology,CN,,,,F4320326916,,,,2024-08-30,2023-02-13
4320319893,Canadian Society of Petroleum Geologists,CA,,https://www.cspg.org,05wt8ay40,F4320319893,,,,2024-08-30,2023-02-13
4320317097,Zinpro,US,"company in Eden Prairie, United States",https://www.zinpro.com,03se72f21,F4320317097,Q106411874,,,2024-08-30,2023-02-13
4320330659,Fondation Choquette-Legault,CA,,,,F4320330659,,,,2024-08-30,2023-02-13
4320325239,Fondazione Grigioni per il Morbo di Parkinson,IT,"nonprofit organization in Milan, Italy",http://www.parkinson.it,05db0d889,F4320325239,Q30271477,,,2024-08-30,2023-02-13
4320316710,Purdue Institute for Drug Discovery,US,,,,F4320316710,,,,2024-08-28,2023-02-13
4320323063,Beef Cattle Research Council,CA,"organization in Calgary, Canada",http://www.beefresearch.ca,03f9gsg45,F4320323063,Q30294937,,,2024-08-29,2023-02-13
4320323969,Chi Mei Medical Center,TW,,http://www.chimei.org.tw/main/cmh_department/54220/english,02y2htg06,F4320323969,,,,2024-08-30,2023-02-13
4320337153,"Institutional Biotech Hub, Tezpur University",IN,,,,F4320337153,,,,2024-03-19,2023-02-13
4320307620,John F. Kennedy Library Foundation,US,,http://jfklfoundation.org,031z7rc44,F4320307620,,,,2024-08-30,2023-02-13
4320334621,Networks of Centres of Excellence of Canada,CA,"government organization in Ottawa, Canada",http://www.nce-rce.gc.ca,02edexj13,F4320334621,Q30296614,,,2024-08-29,2023-02-13
4320323411,A.P. Møller og Hustru Chastine Mc-Kinney Møllers Fond til almene Formaal,DK,"nonprofit organization in Copenhagen, Denmark",https://www.apmollerfonde.dk,02kdrgt12,F4320323411,Q861295,,,2024-08-30,2023-02-13
4320326041,Construction Industry Council,HK,council of construction industry in Hong Kong,http://www.cic.hk,,F4320326041,Q5164424,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CIC logo horizontal bilingual cmyk 300dpi.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CIC logo horizontal bilingual cmyk 300dpi.jpg&width=300,2024-08-28,2023-02-13
4320337101,LabEx COTE,FR,,,,F4320337101,,,,2024-08-11,2023-02-13
4320334384,"Frontiers Clinical and Translational Science Institute, University of Kansas",US,,,,F4320334384,,,,2024-08-11,2023-02-13
4320313324,Neuro Research Charitable Trust,NZ,,,,F4320313324,,,,2024-08-25,2023-02-13
4320321584,Fédération Wallonie-Bruxelles,BE,one of the three official communities in Belgium,http://www.cfwb.be,04q01pf08,F4320321584,Q89959,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Communauté française in Belgium.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Communauté française in Belgium.svg&width=300,2024-08-30,2023-02-13
4320316291,William Paterson University of New Jersey,US,"university in New Jersey, United States",http://www.wpunj.edu,00k3ayt93,F4320316291,Q3444527,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/WP-Logo.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/WP-Logo.png&width=300,2024-08-30,2023-02-13
4320306889,ASDA Foundation,US,,,,F4320306889,,,,2024-03-19,2023-02-13
4320311906,Rolex,CH,,,,F4320311906,,,,2024-08-26,2023-02-13
4320309447,Leonard Wood Institute,US,"nonprofit organization in Fort Leonard Wood, United States",http://leonardwoodinstitute.org,002ew9g26,F4320309447,Q30264550,,,2024-08-30,2023-02-13
4320306185,Richard King Mellon Foundation,US,"nonprofit organization in Pittsburgh, United States",http://foundationcenter.org/grantmaker/rkmellon,03qevzg44,F4320306185,Q30296866,,,2024-08-30,2023-02-13
4320309105,Cleveland State University,US,"public research university in Cleveland, Ohio",http://www.csuohio.edu,002tx1f22,F4320309105,Q1100801,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Cleveland State logo.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Cleveland State logo.png&width=300,2024-08-30,2023-02-13
4320314463,"Department of Human Services, Government of South Australia",AU,South Australian government department,https://dhs.sa.gov.au,,F4320314463,Q56395328,,,2024-08-25,2023-02-13
4320308427,American Mathematical Society,US,association of professional mathematicians,http://www.ams.org,05vy1kj95,F4320308427,Q465654,"https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/American Mathematical Society, Providence office.jpg","https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/American Mathematical Society, Providence office.jpg&width=300",2024-08-30,2023-02-13
4320326260,Yu-ai Welfare Foundation,JP,,,,F4320326260,,,,2024-03-19,2023-02-13
4320326792,Gasum,FI,Nordic energy enterprise,http://www.gasum.com,,F4320326792,Q1495701,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Gasum logo.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Gasum logo.png&width=300,2024-08-25,2023-02-13
4320314346,Cosmetic Surgery Foundation,US,,,,F4320314346,,,,2024-08-26,2023-02-13
4320326892,"National Laboratory of Solid State Microstructures, Nanjing University",CN,,,,F4320326892,,,,2024-08-29,2023-02-13
4320310423,Dartmouth-Hitchcock Medical Center,US,"hospital in New Hampshire, United States",http://www.dartmouth-hitchcock.org,00d1dhh09,F4320310423,Q14705324,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Dartmouth-Hitchcock Medical Center Lebanon NH October 2015.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Dartmouth-Hitchcock Medical Center Lebanon NH October 2015.jpg&width=300,2024-08-30,2023-02-13
4320337461,"Western Integrated Pest Management Center, University of California, Davis",US,"facility in Davis, United States",http://westernipm.org,021w6yj26,F4320337461,Q30264189,,,2024-08-30,2023-02-13
4320330352,Shanghai Engineering Research Center of Space Engine,CN,,,,F4320330352,,,,2024-08-28,2023-02-13
4320334130,Alan and Sandra Gerry Metastasis and Tumor Ecosystems Center,US,,,,F4320334130,,,,2024-08-26,2023-02-13
4320306150,S.L.E. Lupus Foundation,US,nonprofit organization,http://www.lupusresearch.org,02hkvsj16,F4320306150,Q4732379,,,2024-08-30,2023-02-13
4320329652,"Hubei Provincial Key Laboratory of Ferro and Piezoelectric Materials and Devices, HUBU",CN,,,,F4320329652,,,,2024-08-26,2023-02-13
4320328041,Surgical Reconstruction and Microbiology Research Centre,GB,"facility in Birmingham, United Kingdom",http://www.srmrc.nihr.ac.uk,,F4320328041,Q59535974,,,2024-08-25,2023-02-13
4320321960,Herzfelder'sche Familienstiftung,AT,foundation in Austria,,,F4320321960,Q45135714,,,2024-08-30,2023-02-13
4320311814,Aarne Koskelon Säätiö,FI,"nonprofit organization in Helsinki, Finland",http://www.aarnekoskelonsaatio.fi,03pkp5n34,F4320311814,Q33121801,,,2024-08-30,2023-02-13
4320309110,Teachers Insurance and Annuity Association - College Retirement Equities Fund,US,financial services organization,http://www.tiaa-cref.org,03eqw9e29,F4320309110,Q740999,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Teachers Insurance Building (5962337919).jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Teachers Insurance Building (5962337919).jpg&width=300,2024-08-30,2023-02-13
4320322031,Korea Communications Commission,KR,South Korean central government organisation,http://www.kcc.go.kr,04380ve97,F4320322031,Q484160,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Emblem of the Korea Communications Commission (English).svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Emblem of the Korea Communications Commission (English).svg&width=300,2024-08-30,2023-02-13
4320331486,Sax Institute,AU,"facility in Sydney, Australia",https://www.saxinstitute.org.au,008cfxd05,F4320331486,Q30267420,,,2024-08-30,2023-02-13
4320321847,Cambridge Commonwealth Trust,GB,UK organization,https://www.cambridgetrust.org,05sprqy15,F4320321847,Q5025394,,,2024-08-30,2023-02-13
4320309462,Greater Milwaukee Foundation,US,"nonprofit organization in Milwaukee, United States",http://www.greatermilwaukeefoundation.org,00pjapa16,F4320309462,Q30272099,,,2024-08-30,2023-02-13
4320313027,Victorian Women's Trust,AU,,,,F4320313027,,,,2024-03-19,2023-02-13
4320337484,Project Management,US,,,,F4320337484,,,,2024-08-29,2023-02-13
4320328719,Harbin University of Commerce,CN,university in China,http://hrbcu.admissions.cn,03zsxkw25,F4320328719,Q5654449,,,2024-08-30,2023-02-13
4320314209,EJLB Foundation,CA,,,,F4320314209,,,,2024-08-30,2023-02-13
4320321899,German-Jordanian University,JO,"university in Madaba, Jordan",http://www.gju.edu.jo,02jgpyd84,F4320321899,Q322668,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/GJU logo.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/GJU logo.svg&width=300,2024-08-30,2023-02-13
4320321487,"Canadian Network for Research and Innovation in Machining Technology, Natural Sciences and Engineering Research Council of Canada",CA,agency of the Government of Canada that provides grants for research in the natural sciences and engineering,http://www.nserc-crsng.gc.ca,01h531d29,F4320321487,Q2993807,,,2024-08-30,2023-02-13
4320329198,Ono Pharma Foundation,US,,,,F4320329198,,,,2024-08-29,2023-02-13
4320334913,Sydney Medical School,AU,Australian university founded in 1850,https://www.sydney.edu.au,0384j8v12,F4320334913,Q487556,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/University of Sydney Main Quadrangle.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/University of Sydney Main Quadrangle.jpg&width=300,2024-08-30,2023-02-13
4320331379,University of the Philippines Mindanao,PH,public research university,https://www2.upmin.edu.ph,00k3q8x90,F4320331379,Q3550203,,,2024-08-30,2023-02-13
4320308401,American Association for Thoracic Surgery,US,organization,http://www.aats.org,048f8az88,F4320308401,Q4743038,,,2024-08-30,2023-02-13
4320310744,Science and Industry Endowment Fund,AU,"nonprofit organization in Clayton, Australia",http://www.sief.org.au,04c4mj004,F4320310744,Q30273097,,,2024-08-30,2023-02-13
4320327634,Agencia de Medio Ambiente y Agua de Andalucía,ES,"This agency is the instrumental entity of the Ministry of Environment and Territory Planning for the implementation of the policies of the Junta de Andalucía in the field of environment, water, sustainable development and territory.",http://www.agenciamedioambienteyagua.es,05jt8mz33,F4320327634,Q5659773,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Edificio sede central egmasa.JPG,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Edificio sede central egmasa.JPG&width=300,2024-08-30,2023-02-13
4320324167,Muş Alparslan Üniversitesi,TR,Turkish public university located in Muş,http://www.alparslan.edu.tr,009axq942,F4320324167,Q6944545,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Mus Alparslan Üniversitesi logo.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Mus Alparslan Üniversitesi logo.svg&width=300,2024-08-30,2023-02-13
4320338151,National Program on Global Change and Air-Sea Interaction,CN,,,,F4320338151,,,,2024-08-29,2023-02-13
4320318618,Shenzhen Key Laboratory on Power Battery Safety Research,CN,,,,F4320318618,,,,2024-08-25,2023-02-13
4320313259,Earth and Space Foundation,GB,foundation in United Kingdom,,,F4320313259,Q45136697,,,2024-08-28,2023-02-13
4320323674,Future Forests Research,NZ,"facility in Rotorua, New Zealand",http://www.ffr.co.nz,00jmefg08,F4320323674,Q30264790,,,2024-08-30,2023-02-13
4320306750,Steven and Michele Kirsch Foundation,US,,http://www.kirschfoundation.org,04fgxrt38,F4320306750,,,,2024-08-30,2023-02-13
4320326320,Yuumi Memorial Foundation for Home Health Care,JP,,,,F4320326320,,,,2024-08-28,2023-02-13
4320335725,"Instituto Dom Luiz, Universidade de Lisboa",PT,research institute of the University of Lisbon,http://idl.campus.ciencias.ulisboa.pt,,F4320335725,Q105169349,,,2024-08-28,2023-02-13
4320319760,Dominion Energy,US,,https://www.dom.com,038q98v71,F4320319760,,,,2024-08-30,2023-02-13
4320325927,Science and Technology Department of Gansu Province,CN,"government organization in Lanzhou, China",http://kjt.gansu.gov.cn,,F4320325927,Q41568270,,,2024-08-30,2023-02-13
4320333436,"Translational Science Center, Wake Forest University",US,,,,F4320333436,,,,2024-08-29,2023-02-13
4320323999,Wageningen UR,NL,university in the Netherlands,https://www.wur.nl,04qw24q55,F4320323999,Q422208,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/WUR forum building.JPG,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/WUR forum building.JPG&width=300,2024-08-29,2023-02-13
4320327300,Gonabad University of Medical Sciences,IR,"healthcare organization in Gonābād, Iran",http://www.gmu.ac.ir,00fafvp33,F4320327300,Q30254003,,,2024-08-30,2023-02-13
4320322363,Ligue Contre le Cancer,FR,French anti-cancer association,https://www.ligue-cancer.net,00rkrv905,F4320322363,Q3210061,,,2024-08-30,2023-02-13
4320329028,Samara University,ET,Ethiopian university,http://www.su.edu.et,,F4320329028,Q27963036,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Samara University Entrance.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Samara University Entrance.jpg&width=300,2024-08-29,2023-02-13
4320319413,Shanghai Key Laboratory of Pediatric Gastroenterology and Nutrition,CN,,,,F4320319413,,,,2024-08-25,2023-02-13
4320326694,Jiangsu Provincial Department of Human Resources and Social Security,CN,"government organization in Nanjing, China",https://jshrss.jiangsu.gov.cn,,F4320326694,Q117405713,,,2024-08-30,2023-02-13
4320322769,Natural Science Foundation of Jiangsu Province,CN,Chinese government body,https://www.nsfc.gov.cn,01h0zpd94,F4320322769,Q4501917,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/National Natural Science Foundation of China (20230310102823).jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/National Natural Science Foundation of China (20230310102823).jpg&width=300,2024-08-30,2023-02-13
