source_id,society_seq,society,homepage_url
4210210637,2,Japan Society of Medical and Pharmaceutical Sciences for Traditional Medicine,https://www.wakan-iyaku.gr.jp/
4210211349,1,International Council on Systems Engineering (INCOSE),http://www.incose.org/
4210211542,3,Deutsche Vereinigung für Sportwissenschaft (dvs),https://www.sportwissenschaft.de/home/
4210211635,1,International Academy of Legal Medicine,http://www.ialm.info/
4210211745,1,China Association Against Epilepsy.,http://www.caae.org.cn/
4210212381,1,The Society of Light and Lighting,http://www.cibse.org/Society-of-Light-and-Lighting
4210212761,1,Texas Counseling Association,https://www.txca.org/tca/default.asp
4210214295,1,The Institution of Engineers (India),https://www.ieindia.org/
4210214434,1,National Association for Bilingual Education,http://www.nabe.org/
4210215073,1,Brain-Computer Interface Society,https://bcisociety.org/
4210215442,1,American Society of Retina Specialists,http://www.asrs.org/
4210215966,1,The International Society for Digital Earth,http://www.digitalearth-isde.org/
4210216082,2,QAPCO,https://qapco.com/
4210216201,3,Australian Knee Society,http://www.kneesociety.org.au/
4210216450,1,Indian Society of Victimology,http://isvindia.webs.com/
4210216685,1,American Academy of Clinical Neuropsychology,http://www.theaacn.org/
4210216950,1,Society for Academic Emergency Medicine,http://www.saem.org/
4210216991,2,The International Organization on Shape Memory and Superelastic Technologies,https://www.asminternational.org/web/smst/
4210217384,1,The Institute of Smart Structures & Systems,http://isssonline.in/
4210218319,1,Action against Medical Accidents (AvMA),http://www.avma.org.uk/
4210218682,1,Zhejiang University,http://www.zju.edu.cn/
4210218940,1,IAMCR,https://iamcr.org/
4210219362,1,National Dance Education Organization,http://www.ndeo.org/
4210219605,1,Chinese Society for Plant Pathology,http://www.cspp.org.cn/
4210219616,1,Korean Multi-Scale Mechanics,http://kmsm.or.kr/
4210220485,1,Kyung Hee Oriental Medicine Research Center,http://www.opem.org/
4210220544,1,American Society of Crime Laboratory Directors,https://www.ascld.org/
4210220616,1,The Society for Humanistic Anthropology,http://sha.americananthro.org/
4210220878,1,American Board of Professional Neuropsychology,http://abn-board.com/
4210221382,1,Indian Council of Philosophical Research,http://icpr.in/
4210221497,1,Beijing Jiaotong University,http://en.bjtu.edu.cn/
4210221739,1,Society for Mathematical Psychology,http://www.mathpsych.org/
4210222173,1,Society for the Medieval Mediterranean,http://www.societymedievalmediterranean.com/
4210222641,1,National Medical Association,https://www.nmanet.org/
4210222644,1,British Phycological Society,http://www.brphycsoc.org/
4210223581,3,Czech Society of Clinical Neurophysiology,http://www.neurofyziologie.cz/
4210223894,3,Österreichische Kardiologische Gesellschaft (ÖKG),http://www.atcardio.at/de/
4210224556,1,Middle Atlantic Shoulder and Elbow Society (MASE),http://www.mases.info/index.php/about-us
4210225662,1,"Institute of High Energy Physics, Chinese Academy of Sciences",http://www.ihep.cas.cn/
4210225678,1,Shandong University,https://en.sdu.edu.cn/
4210226373,1,Global Association of Human Trafficking Scholars,https://www.gahts.com/
4210226710,1,International Society for the Study of Emerging Drugs (ISSED),https://issed.net/
4210226981,1,Network for Social Work Management,https://www.socialworkmanager.org/
4210227051,2,ICCR,http://www.iccr-foundation.org/
4210227223,1,SHAPE America,http://www.shapeamerica.org/
4210227234,1,Royal Society of Medicine,http://www.rsm.ac.uk/
4210227849,1,Society for the Cognitive Science of Culture (SCSC),https://culturalbrain.org/scsc/
4210228472,1,ENERGY,https://www.journals.elsevier.com/energy
4210228557,3,Swiss Society of Neuroradiology (Schweizerische Gesellschaft für Neuroradiologie SGNR),http://www.swissneuroradiology.ch/home.html
4210228986,2,"Schweizerische Ärztegesellschaft für Akupunktur, Chinesische Medizin und Aurikulomedizin (SACAM)",https://sacam.ch/
4210229088,1,Centre de recherches mathématiques de l'Université de Montréal,http://www.crm.umontreal.ca/en/
4210229109,1,The Foundation for Gender-Specific Medicine,https://gendermed.org/
4210229617,1,"Umeå School of Education, Umeå University",http://www.umu.se/english/
4210230012,1,The Psychonomic Society,http://www.psychonomic.org/
4210230830,1,American Orthotic & Prosthetic Association,https://www.aopanet.org/resources/research/
4210230988,1,University of Michigan,https://umich.edu/
4210231160,1,Indian Institute of Dalit Studies,http://www.dalitstudies.org.in/
4210231370,1,Japan Society of Naval Architects and Ocean Engineers (JASNAOE),https://www.jasnaoe.or.jp/en/
4210231404,2,Beihang University,https://www.buaa.edu.cn/
4210231410,1,The Korean Society for Agricultural Machinery,http://www.ksam76.or.kr/
4210232136,1,American Academy of Advertising (AAA),http://www.aaasite.org/
4210232311,1,Sociedad Española de Enfermería Intensiva y Unidades Coronarias,https://seeiuc.org/
4210233192,1,Operational Research Society,http://www.theorsociety.com/
4210233397,1,American Association of Geographers,http://www.aag.org/
4210234653,2,Americas Committee for Treatment and Research in Multiple Sclerosis,http://www.actrims.org/
4210235199,1,"The Society for Education, Music and Psychology Research",http://www.sempre.org.uk/
4210235231,1,Canadian Association of Occupational Therapists/Association Canadienne des Ergotherapeutes,http://www.caot.ca/
4210236147,1,International Institute for Strategic Studies,http://www.iiss.org/
4210236488,1,Forum D' Analystes,https://sites.google.com/site/journalofanalysis/Forum-DAnalystes
4210236812,1,"Foundation of associations for social cause innovation, academics and learning",https://journals.sagepub.com/home/tmx
4210236857,1,American Society of Agronomy,https://www.agronomy.org/
4210237279,1,World Professional Association for Transgender Health,http://www.wpath.org/
4210237295,1,Architectural Institute of Japan,https://www.aij.or.jp/aijhome.htm
4210237306,1,Heart Rhythm Society,https://www.hrsonline.org/
4210237622,1,International Project Management Association (IPMA),https://www.ipma.world/
4210237802,1,International Association for Mathematical Geosciences,https://iamg.org/
4210238433,1,Korea National University of Education,https://en.knue.ac.kr/smain.html
4210239085,1,Vietnam Academy of Science and Technology,http://www.vast.ac.vn/en/
4210239529,1,Deutsche Gesellschaft für Kieferorthopädie e.V. (DGKFO),http://www.dgkfo.de/
4210240072,1,Small Enterprise Association of Australia and New Zealand Ltd,http://seaanz.org/
4210240585,1,American Geophysical Union,https://agu.org
4210240675,1,Chinese Anti-Cancer Association,http://www.caca.org.cn/english/
331060,1,Society of Cardiovascular Computed Tomography,http://www.scct.org/
531269,1,European Society of Emergency Nurses (EuSEN),
568598,1,Deutsche Gesellschaft für Gynäkologie und Geburtshilfe (DGGG),https://www.dggg.de/
920941,1,Inter-Society Color Council,http://www.iscc.org/
1342386,1,International Society of Electrochemistry,http://www.ise-online.org/
1353648,1,Canadian College of Health Leaders,http://www.cchl-ccls.ca/
1374498,1,American Counseling Association,https://www.counseling.org/
1558111,1,Policy Studies Organization,http://www.ipsonet.org/
1666925,1,International Soil Tillage Research Organization (ISTRO),http://www.istro.org/
2228914,1,Health Research and Educational Trust in cooperation with AcademyHealth.,http://www.hret.org/
2912548,1,Design Society,https://www.designsociety.org/
2940672,1,Buros Center for Testing,http://buros.org/
3992287,3,International Society of Pediatric Dermatology,http://www.ispedderm.com/
4138479,1,Mid-South Sociological Association,http://www.midsouthsoc.org/
4179095,1,American Statistical Association,http://www.amstat.org/
4398839,1,Institute of Control Robotics and Systems,http://eng.icros.org/
4789869,1,American Sociological Association,http://www.asanet.org/
4802544,1,Society of Urologic Oncology,http://suonet.org/default.aspx
5195456,1,the Department of Economic History,http://www.ekhist.uu.se/english.htm
5354126,1,British Institute in Eastern Africa,http://www.biea.ac.uk/
5382288,1,Union for International Cancer Control,http://www.uicc.org/
6118686,1,ACPA - College Student Educators International,http://www.myacpa.org/
6147291,1,World Society for Virology,https://www.ws-virology.org/
6284950,1,International Society of Obstetric Medicine,https://www.isomnet.org/Index.asp
6596815,1,Rural Sociological Society,http://ruralsociology.org/
6724074,1,The Research Journal of the College of Optometrists,http://www.college-optometrists.org/
7161550,1,Regional Studies Association and the RSAI British and Irish Section,http://www.regionalstudies.org/
7204592,2,American Association of Feline Practitioners,http://www.catvets.com/
7325069,1,International Federation for Cell Biology,http://www.ifcbiol.com/
8104296,1,la Société Française de Cardiologie,https://www.sfcardio.fr/
8264181,1,Policy Studies Organization,http://www.ipsonet.org/
8265502,1,International Biometric Society,https://www.biometricsociety.org/
8329894,1,The Association for Child and Adolescent Mental Health (ACAMH),https://www.acamh.org/
8481965,1,American College of Radiology,http://www.acr.org/
8600569,1,World Apheresis Association,http://www.worldapheresis.org/
9051360,2,Società Italiana di Fisica,https://www.sif.it/
9351502,1,Fisheries Society of the British Isles,http://www.fsbi.org.uk/
10544101,3,CAADRIA – Computer Aided Architectural Design Research in Asia,http://www.caadria.org/
10591207,1,International Sociological Association,http://www.isa-sociology.org/publ/is.htm
10615428,1,American Real Estate Society (ARES),https://www.aresnet.org
10731693,2,http://www.iee.jp/?page_id=1544,FALSE
11422300,1,The Korean Society of Mechanical Engineers,http://eng.ksme.or.kr/
12430390,1,International Association for Relationship Research,http://www.iarr.org/
12548615,1,Societies From the Global Field of Pediatric Urology,https://www.jpurol.com/content/societyinfo
12644804,1,International Society for Oncology and Biomarkers,https://www.isobm.org/
12713009,1,International Society for Genetic Eye Diseases and Retinoblastoma,http://isgedr.org/
12843035,1,British Association for Japanese Studies,http://www.bajs.org.uk/
12898181,1,Health Systems Global,https://healthsystemsglobal.org/
13342628,1,International Society for Adult Congenital Heart Disease,http://www.isachd.org/
13842274,1,British Pharmacological Society,
13968111,1,Association of Black Psychologists,http://www.abpsi.org/
14019644,1,Statistical Modelling Society,http://www.statmod.org/
14053799,1,East African Wildlife Society,http://www.eawildlife.org/index.php
14125373,1,Belgian Neurological Society,http://www.neuro.be/
14216896,1,Italian Society of Exercise and Sport Sciences,https://www.sismes.org/
14291815,1,Academy of Marketing,https://www.academyofmarketing.org/
14366549,1,Society for Promoting Christian Knowledge,http://spckpublishing.co.uk/
14376486,1,British Division of the International Academy of Pathology,
14626285,1,Royal Society Te Aparangi,https://royalsociety.org.nz/
14818408,1,International Cancer Imaging Society (ICIS),http://www.icimagingsociety.org.uk/
14949914,1,"Association for the Study of Law, Culture, and the Humanities",http://lawculturehumanities.com/
15609493,3,Society for the Study of Psychiatry and Culture (SSPC),https://psychiatryandculture.org/
16228288,1,Institute of Medical Illustrators (IMI),http://www.imi.org.uk/
17114410,1,International Environmetrics Society (TIES),http://www.environmetrics.org/
17425584,1,"A journal of the French National Institute for Agriculture, Food and Environment (INRAE)",https://www.inrae.fr/en
17551671,1,Australian Academy of Forensic Sciences,http://www.forensicacademy.org/
17753527,2,The International Association of Forensic Toxicologists,http://www.tiaft.org/
17762386,1,"European Urogynaecological Association, Collège National des Gynécologues et Obstétriciens Français, The European Board and College of Obstetrics and Gynaecology (EBCOG)","https://www.eugaoffice.org/, http://www.cngof.org/, https://www.ebcog.org/"
17986141,1,Western Academy of Management,http://www.wamonline.org/
18039248,1,The American Association of Public Health Dentistry,
18188872,2,"French Chemical Society (Société Chimique de France, SCF)",http://www.societechimiquedefrance.fr/?lang=fr
18670189,1,Belgian Society of Cardiology,https://www.bscardio.be/
18736814,1,INTERNATIONAL UNION FOR PURE AND APPLIED BIOPHYSICS,http://iupab.org/
19082065,1,Asian-Pacific Society on Thrombosis and Hemostasis,http://www.apsth.org/
19400458,3,Center for Evidence-Based Crime Policy,https://cebcp.org/
20470255,1,American Association of Hispanics in Higher Education,http://www.aahhe.org/
20715302,1,The International Union of Laboratories and Experts in Construction Materials Systems and Structures,http://www.rilem.net/
20980862,1,"CUNY School of Labor and Urban Studies, The Murphy Institute",http://newlaborforum.cuny.edu/
21165490,1,European Association for Vision and Eye Research (EVER),http://www.ever.be/news.php
21365710,1,Japanese Studies Association of Australia,http://www.jsaa.org.au/
21531271,1,Japanese Society of Animal Science,http://www.jsas-org.jp/HP-E/index-e.html
21693283,1,Society of Sensory Professionals,http://www.sensorysociety.org/
21763754,1,Nuclear Physics European Collaboration Committee NuPECC,http://www.nupecc.org/
21788410,1,Association for Research in Otolaryngology (ARO),http://www.aro.org/
21826315,2,Huazhong University of Science and Technology,http://english.hust.edu.cn/
22041155,1,Université Laval,http://www2.ulaval.ca/en/home.html
22523967,3,The Romanian Aesthetic Surgery Society (RASS),http://www.srce.ro/
22619840,1,Association for Fire Ecology,https://fireecology.org/
22675765,1,Australian Council for Educational Research,http://www.acer.edu.au/
22998730,1,Société française du Cancer,https://sfc.asso.fr/
23010633,2,https://www.jcer.or.jp/en,FALSE
23261908,1,Society for the Study of Christian Ethics,http://www.ssce.org.uk/
23625584,2,European Association for Veterinary Pharmacology and Toxicology,http://www.ecvpt.org/
23906263,1,Société entomologique de France,http://www.lasef.org/
24510010,1,World Ayurveda Foundation,http://www.ayurworld.org/
24905788,1,Plains Anthropological Society (PAS),http://www.plainsanthropologicalsociety.org/
25660060,1,Brazilian Society of Physical Therapy Research and Graduate Studies,http://www.abrapg-ft.org.br/
26596028,1,Netherlands Entomological Society,http://www.nev.nl/
27091128,1,American Society of Hand Therapists,http://www.asht.org/
27228949,1,Association for Psychological Science,http://www.psychologicalscience.org/
27405227,1,EcoHealth Alliance,https://www.ecohealthalliance.org/
27728379,1,Japan Society for Occupational Health,https://www.sanei.or.jp/?mode=view&cid=352
27819959,1,EpiGeneSys,http://www.epigenesys.eu/
27825752,1,Hammill Institute on Disabilities,http://www.hammill-institute.org/
28082686,1,Chinese Academy of Sciences (CAS),http://english.cas.cn/
28603624,1,German Society for Radiation Oncology (DEGRO),https://www.degro.org/
28768420,1,Canadian Association for Leisure Studies,http://www.cals.uwaterloo.ca/
28935041,1,Indian Council of Historical Research,http://ichr.ac.in/
29946585,1,European Foundation for Plant Pathology,https://www.efpp.net/
30045969,1,British Association for Sexual Health & HIV,http://www.bashh.org/
30799303,1,International Institute of Welding,http://iiwelding.org/
30982003,2,https://www.royensoc.co.uk/,FALSE
31181851,1,European Accounting Association,http://www.eaa-online.org/
31423397,1,French Society of Respiratory Diseases,http://splf.fr/
31588584,1,Association for University and College Counseling Center Directors,http://www.aucccd.org/
31777576,1,SCI (Society of Chemical Industry),https://www.soci.org/
31780008,1,European Association of Clinical Pharmacology & Therapeutics (EACPT),https://www.eacpt.eu/
32218721,1,Iran Polymer and Petrochemical Institute (IPPI),http://www.ippi.ac.ir
33368595,1,Society for Imprecise Probability: Theories and Applications (SIPTA),http://www.sipta.org/
33500248,1,Survey Review Ltd,http://www.surveyreview.org/
33606366,1,Zhejiang University,http://www.zju.edu.cn/
33781026,1,New Zealand Geographical Society,http://www.nzgs.co.nz/
34108376,1,International Society of Endovascular Specialists,http://www.isevsonline.org/
34139249,1,The RAND Corporation,https://www.rand.org/
34211650,1,EDP Sciences,https://www.edpsciences.org/en/
35071406,1,International Society for Infectious Diseases,http://www.isid.org/
35124825,1,Palestine Exploration Fund,https://www.pef.org.uk/
35213687,1,Chinese Ocean Engineering Society,http://www.oceaneng.cn/
35246616,2,Nippon Finance Association,https://nfa-net.jp/
35298862,1,Macromarketing Society,
35729010,1,Royal Danish Geographical Society,http://www.rdgs.dk/
36154601,1,Chinese Academy of Sciences,http://english.cas.cn/
36209479,1,DRUID Society,http://www.druid.dk/
36808561,1,International Association of Sedimentologists,http://www.sedimentologists.org/
36838616,1,International Society for Cell & Gene Therapy,https://isctglobal.org/
37614297,2,The Division on Autism and Development Disabilities of The Council for Exceptional Children,http://daddcec.org/Home.aspx
38148070,1,Finnish Society of Surgery,http://www.kirurgiyhdistys.fi/
38337076,3,Czech Society of Clinical Neurophysiology,http://www.neurofyziologie.cz/
38350834,1,Council of Supply Chain Management Professionals (CSCMP),http://cscmp.org/
38657515,1,World Association of Veterinary Anatomists,http://www.wava-amav.org/
38919146,1,Canadian Institute of Food Science and Technology (CIFST),http://www.cifst.ca/
39223014,1,Living Reviews,https://www.springer.com/gp/livingreviews/solar-physics
39839259,1,International Federation of Library Associations and Institutions,http://www.ifla.org/
39841227,1,International Institute of Forecasters,https://forecasters.org/
39924113,2,British Association of Paediatric Surgeons,http://www.baps.org.uk/
40391745,3,European Mechanical Circulatory Support Society,https://www.congresseums.com/
40629775,1,American Association for Pediatric Ophthalmology and Strabismus,http://www.aapos.org/
40788348,1,American Statistical Association,http://www.amstat.org/
40844199,1,American College of Epidemiology,http://acepidemiology.org/
40861184,1,BrightFocus Foundation,http://www.brightfocus.org/
41046285,1,Japanese Society of Gastroenterology,http://www.jsge.or.jp/english/index
41930762,1,Japanese Economic Association,https://www.jeaweb.org/C00
42225297,3,Swiss Pain Society (SPS),https://swisspainsociety.ch/de/
42581992,1,American College of Veterinary Ophthalmologists,http://www.acvo.org/
42678134,1,"International Council on Hotel, Restaurant, and Institutional Education",http://www.chrie.org/
43494779,1,Pellegrino Center for Clinical Bioethics,https://clinicalbioethics.georgetown.edu/about
43990833,1,Indian Institute of Chemical Engineers (IIChE),http://www.iiche.org.in/
44038507,2,National Employment Counseling Association,http://www.employmentcounseling.org/
44376543,1,International Association for Business and Society,http://iabs.net/
44404461,1,Alpha Kappa Delta: The International Sociology Honor Society,
44706263,1,Law and Society Association,https://www.lawandsociety.org/
45042403,2,Institute of Geophysics Polish Academy of Sciences,https://www.igf.edu.pl/
45053660,1,American Society of Parenteral and Enteral Nutrition,http://www.nutritioncare.org/
45217375,1,Critical Review Foundation Inc,http://www.criticalreview.com/
45398401,1,American Psychiatric Nurses Association,http://www.apna.org/
45456423,1,EEG and Clinical Neuroscience Society,http://www.ecnsweb.org/
45795350,1,Science China Press,http://engine.scichina.com/publisher/scp?slug=journal
45864524,1,Tropical Health and Education Trust,http://www.thet.org/
46247591,2,http://www.aapmr.org/,FALSE
46409772,1,United Kingdom Literacy Association,https://ukla.org/
46527232,1,Medical Screening Society,http://www.medicalscreeningsociety.com/
46670945,2,Turkish Society of Apheresis,http://www.aferez.org/
46844745,1,INQAAHE,http://www.inqaahe.org/
47192491,1,SAGES,https://www.sages.org/
47735449,1,"Institute of Modern History, CASS",http://jds.cass.cn/
47939261,1,Italian Society for the Study of Eating Disorders (SISDCA),http://www.sisdca.it/
48572832,1,Chilean Biology Society (Sociedad de Biología de Chile),http://www.biologiachile.cl/index.php
48661868,1,Institute of World Economics and Politics,http://en.iwep.org.cn/
49025288,1,Associacion Argentina De Cirugia de la Mano,https://www.aacm.com.ar/cursos/congreso2017/
49246510,1,American Coatings Association,https://www.paint.org/
49331332,1,European Association for REsearch on SERvices,http://www.reser.net/
49345018,2,"Institute of Geographic Sciences and Natural Resources Research, Chinese Academy of Sciences (IGSNRR, CAS)",http://english.igsnrr.cas.cn/
49393431,1,Japan Wood Research Society,http://www.jwrs.org/english/
49614445,1,French Society of Clinical Neurophysiology (Société de Neurophysiologie Clinique de Langue Française),https://www.snclf.net/
49853356,1,Association for the Advancement of Baltic Studies (AABS),http://www.balticstudies-aabs.org/
49931914,1,Sexual & Reproductive Health Matters,http://www.srhm.org/
50055314,1,Multinational Association of Supportive Care in Cancer,http://www.mascc.org
50174339,1,International Labour Organization,https://www.ilo.org/global/lang--en/index.htm
50258942,1,Association for Studies in International Education,http://www.asie.org/
50265103,2,http://old.geosociety.jp/,FALSE
50321101,1,The Australian Sociological Association,http://www.tasa.org.au/
50555290,1,The Korean Institute of Electrical Engineers,http://www.kiee.or.kr/eng/html/introduction.vm
51267760,1,College and University Faculty Assembly of NCSS,http://cufa.socialstudies.org/
51862065,1,Council of Public Health Nursing Organizations (CPHNO),http://www.cphno.org/
52195378,1,International Zeolite Association,http://www.iza-online.org/
52566953,1,International Water Association (IWA),http://www.iwapublishing.com/
52792101,1,Brazilian Diabetes Society.,http://www.diabetes.org.br/
53142634,1,European Federation for Medical Informatics,https://efmi.org/
53559421,1,International Study Association on Teachers and Teaching (ISATT),http://www.isatt.org/
54115554,2,Australasian Virology Society (AVS),https://avs.org.au/
54351841,1,Society for Police and Criminal Psychology,https://www.policepsychology.org/
54546190,1,Deutsche Statistische Gesellschaft,https://www.dstatg.de/de/startseite/
55032156,1,"Princeton University, Program on Science & Global Security",http://www.princeton.edu/sgs/
55160269,1,Circolo Matematico di Palermo,http://math.unipa.it/~circmat/
55619869,1,Albert Ellis Institute,https://www.albertellis.org/
55736957,1,Geological Society of Australia,http://www.gsa.org.au/
56020007,1,Norwegian Geographical Society,http://www.geografisk.no/
56039944,1,The Society of Light and Lighting,http://www.cibse.org/Society-of-Light-and-Lighting
56736983,1,British HIV Association,http://www.bhiva.org/
56943906,1,National Association for Music Education,http://www.nafme.org/
56987637,1,Society for Applied Microbiology,http://www.sfam.org.uk/
57033397,1,Public Responsibility in Medicine and Research,http://www.primr.org/
57376881,1,National Council of Professors of Educational Administration (NCPEA),http://www.emich.edu/ncpeaprofessors/
57504206,3,European Society for Immunodeficiencies,https://esid.org/
58085280,1,International Society for Bipolar Disorders,http://www.isbd.org/
58099514,1,American School Health Association,http://www.ashaweb.org/
58867329,1,Akadémiai Kiadó,https://akjournals.com/view/journals/10973/10973-overview.xml?rskey=cnFi1a&result=55
58990993,2,"Institute of Botany, Chinese Academy of Sciences",http://www.ibcas.ac.cn/
59062809,1,Experimental Psychology Society,http://eps.ac.uk/
59157177,1,French Society of Anaesthesia and Intensive Care,http://www.sfar.org/
59323220,1,International Association of Hydrological Sciences (IAHS),https://iahs.info/
60510972,1,British Sociological Association,http://www.britsoc.co.uk/
60519989,1,The Korean Fiber Society,http://www.fiber.or.kr/
62290193,1,Österreichische Gesellschaft für Geomechanik,http://www.oegg.at/
62507270,1,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde (DGPPN)",https://www.dgppn.de/
63600306,1,International Society for Telemedicine and eHealth,http://www.isfteh.org/
64025128,1,The International Bee Research Association,https://ibra.org.uk/
64351449,1,International Biometals Society,http://www.biometals.org/
64831726,1,Midwest Academy of Management,https://www.midwestacademyofmanagement.org/
65770309,1,International Society for Pediatric Neurosurgery (ISPN),https://www.ispneurosurgery.org/
65809584,1,Association of Energy Engineers,http://www.aeecenter.org/
65894173,1,The Physiological Society,https://www.physoc.org/
65959453,1,Wilfried Martens Centre for European Studies,https://www.martenscentre.eu/
66051165,1,Chartered Institute of Library and Information Professionals (CILIP),http://www.cilip.org.uk/
66322501,1,European Society for Rural Sociology,http://www.ruralsociology.eu/
66559934,3,The Australasian Musculoskeletal Imaging Group,http://www.amsig.org/
67389193,1,National Association for Hispanic Nurses,http://nahnnet.org/
67831204,1,European Association for Computer Graphics,https://www.eg.org/
68029218,1,"International Society for Analysis, its Applications and Computation",http://mathisaac.org/
68090309,1,Institute of Microbiology,https://mbucas.cz/en/
68195922,1,University of Navarra,https://www.unav.edu/en/home
68231181,1,Visitor Studies Association,http://www.visitorstudies.org/
69024147,2,Research and Information System for Developing Countries,http://www.ris.org.in/
69331574,1,Hong Kong College of Emergency Medicine,http://www.hkcem.com/conference/archive.php
69987878,1,Quaternary Research Association,http://www.qra.org.uk/
70127540,1,Japan Human Cell Society,http://jhcs.kenkyuukai.jp/information/?l=2
70934194,2,Korea Institute of Ocean Science and Technology(KIOST),http://www.kiost.ac.kr/kor.do
70995432,1,Human Services Information Technology Association (HUSITA),http://www.husita.org/
71057445,2,American Anthropological Association,http://www.americananthro.org/
71107347,1,Vernacular Architecture Group (VAG),http://www.vag.org.uk/
71414007,1,European Society of Clinical Microbiology and Infectious Diseases,http://www.escmid.org/
71623918,1,European Structural Integrity Society,http://www.esisweb.org/
71829577,1,Kim Williams Books,http://www.nexusjournal.com
71879176,1,Association of Applied Biologists,http://www.aab.org.uk/
72071028,2,Finnish Statistical Society,http://tilastoseura.fi/fi/en/finnish-statistical-society/
72258428,1,Society for Economic Design,https://sites.google.com/site/societyforeconomicdesign/
72401558,1,Biomedical Engineering Society (BMES),http://bmes.org
72902805,1,The Wildlife Society (TWS),http://wildlife.org/
73111969,1,International Society of Protistologists,http://protistologists.org/
73564533,1,Programa de Pós-graduação em Psicologia da Universidade Federal do Rio Grande do Sul,http://www.ufrgs.br/ppgpsicologia/
74113319,1,The International Society for Autonomic Neuroscience,http://www.isanweb.org/
74209221,1,ASIS International,https://www.asisonline.org/
74622277,1,Association of Program Directors in Surgery,http://www.apds.org/
74917840,1,The Southern Finance Association,http://www.southernfinance.org/
75247133,1,Société Française de Biochimie et Biologie Moléculaire,https://www.sfbbm.fr/index.php?lang=en
75531928,1,International Union of Biochemistry and Molecular Biology,https://iubmb.org/
76206574,1,Schweizerische Geologische Gesellschaft (SGG),https://geolsoc.ch/de
76440981,1,Canadian Economics Association,http://economics.ca/
76521652,2,American Counseling Association,https://www.counseling.org/
76649502,1,Deutsche Ophthalmologische Gesellschaft (DOG),https://www.dog.org/
76729639,1,Japanese College of Cardiology,
76822007,1,Institute for Security Studies,http://www.issafrica.org/
76925378,1,World Federation of Associations of Pediatric Surgeons,https://www.wofaps.org/
77092102,1,"Academy of Mathematics and System Science, Chinese Academy of Sciences",http://www.amss.cas.cn/
77333429,1,"International Society for Analysis, its Applications and Computation",http://mathisaac.org/
77466329,1,Gastrointestinal Section of the International Union of Pharmacology,http://www.iuphar.org
77661144,1,PolyU-PKU China Social Work Research Centre,http://polyucrdn.eksx.com/load.php?link_id=33400
77728970,2,American Academy of Veterinary Nutrition,https://www.aavn.org/
78051145,1,Society for Surgery of the Alimentary Tract,http://www.ssat.com/
78398831,1,European Association for Research on Learning and Instruction (EARLI),http://www.earli.org/
78518477,1,Bioelectromagnetics Society,https://www.bems.org/
79142966,2,https://www.ilo.org/,FALSE
79820318,1,Nordic Forest Research (SNS),http://www.nordicforestresearch.org/
79831086,1,Asociación Española de Fisioterapeutas,http://www.aefi.net/
79984219,2,World Small Animal Veterinary Association,http://www.wsava.org/
80252431,1,British Association of Dermatologists,http://www.bad.org.uk/
80334769,1,European Behavioral Pharmacology Society (EBPS),http://www.ebps.org/
80354312,1,International Coalition for Addiction Studies Education (INCASE),http://incase-edu.net/default.aspx
80367638,1,Asian Studies Association of Australia (ASAA),http://www.asaa.asn.au/
80587696,1,Footwear Biomechanics Group,http://www.footwearbiomechanics.org/
81083566,3,Soil Science Society of America,https://www.soils.org/
81098524,1,German Cardiac Society (DGK),https://dgk.org/
81120478,1,Neuroscience Peer Review Consortium,http://nprc.incf.org/
81521204,2,The Japanese Association for Mathematical Sociology,http://www.jams-sociology.org/?page_id=848
81699576,2,Council for Learning Disabilities,http://www.cldinternational.org/
82319153,1,Society of Family Planning,https://www.societyfp.org/
82334308,1,Language Learning Research Club,www-personal.umich.edu/~ncellis/NickEllis/Language_Learning.html
82530051,1,University of Missouri-Columbia,http://www.missouri.edu/
82675988,1,EURASIP – European Association for Signal Processing,http://www.eurasip.org/
83133229,1,International Association for Computer Information Systems,http://www.iacis.org/
83200006,1,International Association for Media and History,http://www.iamhist.org/
83251063,1,American Diabetes Association,https://www.diabetes.org/
83406069,1,American Culture Association (ACA),http://pcaaca.org/
83616544,1,International Society for Justice Research,https://www.isjr.org/
84101701,1,System Dynamics Society,https://systemdynamics.org/
84414767,1,la Société Française d'Endocrinologie,http://www.sfendocrino.org/
85265705,1,Creative Education Foundation,http://www.creativeeducationfoundation.org/
85680945,1,Science and Research Branch of the Islamic Azad University,http://www.srbiau.ac.ir/en/index.htm
85727404,1,Historical Association,http://www.history.org.uk/
86137544,1,Cambridge Philosophical Society,http://www.cambridgephilosophicalsociety.org/
86387881,2,American Laryngological Association,http://www.alahns.org/
86486980,2,Japan Society of Fertilization and Implantation,http://www.jsfi.jp/index.html
86567873,1,The New York Botanical Garden Press,https://www.nybg.org/
86674104,1,Association for Vascular Access (AVA),http://www.avainfo.org/
86871763,3,National Athletic Trainers' Association,https://www.nata.org/
86995273,1,Peabody College of Vanderbilt University,https://peabody.vanderbilt.edu/
87123477,2,European Space Agency,https://www.esa.int/
87184256,1,Belgian Society of Internal Medicine,http://bsim.wildapricot.org/
87202933,1,Legal Service Bulletin Co-operative Ltd,http://www.altlj.org/
87328381,1,British Psychological Society,https://www.bps.org.uk/
87681011,1,The Chartered Institute of Public Finance & Accountancy,https://www.cipfa.org/
