work_id,title
4230250336,News
2474277744,Unique costing in regional blood services
3048879303,Anti-aspergillus activity of Lantana camara Linn.
4386941514,Analgesic efficacy of preoperative ultrasound-guided interscalene block versus intravenous morphine on postoperative pain relief after shoulder surgeries
3007002471,A Video Analysis Method on Wanfang Dataset via Deep Neural Network
4283270744,HIỆU QUẢ GIẢM ĐAU CỦA PHƯƠNG PHÁP GÂY TÊ MẶT DƯỚI CƠ DỰNG SỐNG 1 BÊN (ESP BLOCK) DƯỚI HƯỚNG DẪN SIÊU ÂM CHO PHẪU THUẬT TIM ÍT XÂM LẤN CÓ NỘI SOI
4235103864,Device for the separation of airborne particles into classes by grain size
2521401500,LibGuides: Freshmen Quick Start Guide: Library Induction for Staff and PG students
2519396574,Synthesis and pharmacological evaluation of functionalized isoindolinones on GABA-activated chloride currents in rat cerebellum granule cells in culture
3121559079,"VizieR Online Data Catalog: Blue stragglers in ω Cen (Mucciarelli+, 2014)"
2068824271,"Facile Hydride Ion Abstraction from Enamines, Allylamines and Imines"
966504835,广东联通以文化为动力，促“二次”腾飞
1987198454,Comparative studies on the muscles of the limbs in some species of Rodentia
2965331374,Framing Sukkot: Tradition and Transformation in Jewish Vernacular Architecture by Gabrielle Anna Berlinger (review)
2358387932,Discussion of the relationship between postoperative infection after joint repalcement and procalcitonin
1689260260,Comments on Jeffrey Tlumak's “Certainty and Cartesian Method”
2739644272,"Replication Data for: Partisanship, Militarized International Conflict, and Electoral Support for the Incumbent"
4386211507,Conditional and Residual Methods in Scalable Coding for Humans and Machines
564250868,"18aRG-4 静水圧力媒体の探索(分子磁性・高圧物性,領域7,分子性固体・有機導体)"
3203699942,Embrittlement mechanism of reactor materials
4211134747,Single-Walled Carbon Nanotube Sensor Concepts
2083220378,Particle sieving and sorting under simulated martian conditions
2900602277,MVPNet: Multi-View Point Regression Networks for 3D Object Reconstruction from A Single Image
2947801883,Growth and characterization of lanthanide pnictide nanoparticles by pulsed laser ablation for incorporation into III-V semiconductor nanocomposites
4249115094,EFFECT OF REACTION TEMPERATURE ON SYNTHESIS AND CHARACTERIZATION OF CERIUM OXIDE (CEO2) NANO PARTICLES VIA MODIFIED CO-PRECIPITATION METHOD
1601852128,Nasal polyps. A clinical study of endoscopic score systems and epidemiology
3043543866,A Review on the Decadal Irrigation System of Shali Water Reservoir
2993848588,Deciphering Late-Pleistocence landscape evolution: linking proxies by combining pedo-stratigraphy and luminescence dating
4392623562,A Color‐Changing Biomimetic Material Closely Resembling the Spectral Characteristics of Vegetation Foliage (Small 10/2024)
3007390237,Vägledning för kommunal VA-planering : för hållbar VA-försörjning och god vattenstatus
1568323713,イシス探究--ノヴァーリスにおける超越論的ポエジー(1)
3198096681,EFFECT OF TEMPERATURE ON SURFACE FLOW GENERATED BY BUBBLE PLUMES
3162932640,Phylogenetic Relationship between Arabidopsis and Thellungiella (Cruciferae) : Evidence from Leaf Epidermal Features and Chloroplast Sequence Analysis
4391174707,Visibility restoration for real-world hazy images via improved physical model and Gaussian total variation
2314360545,Abstract 1561: The white adipose tissue is a rich reservoir of two distinct CD34+ mesenchymal and endothelial progenitor populations with a catalytic role in cancer progression
4392520671,"Water and nutrient uptake by plant roots : modeling, analysis and simulation"
4230146795,Table of Contents
2048618885,"Book Reviews : LABOR MARKETS AND WAGE DETERMINATION By Clark Kerr (University of California Press, 1977), 222 pp. Price not stated"
2064047346,Heavy metal effect on uptake and translocation of and in aubergine plants
2047425629,A radial-basis-function network-based method of estimating Lyapunov exponents from a scalar time series for analyzing nonlinear systems stability
590300795,「日本経営学史序説--明治期商業諸学から経営学の胎動へ」片岡信之
267492234,Remarks on the Possible Economic Significance of Early Childhood Educational Technology.
1967472718,Outcome 3 years after a road traffic accident
4251709525,Bartholin Gland Small Cell Carcinoma
4397060905,CSD 1790940: Experimental Crystal Structure Determination
4253194511,Savings Bank of New South Wales - Sydney (Head Office) - Signature Registers - Accounts - 8053-15260 - 1842-1846
2606050271,DESIGN CONSIDERATIONS FOR BROADBAND ACCESS SYSTEM COMPONENTS.
2076617395,Oil on Troubled Waters
3102438226,Gensiniスコアシステムを用いた冠動脈疾患の重症度に対するゲノムワイド関連分析【JST・京大機械翻訳】
2565826381,Social computing for internet addiction disorder analysis from a psychological perspective
4214924438,Overview of Middle Grades Data
2970332808,The Digital Image
2187253011,The Small Membrane Filter Method of Microscopy
3036927348,[Biocatalysis of formaldehyde to L-xylose].
2607870718,"An old and new assessment of frailty and heart failure in the elderly: The correlation between kamposcores, the timed up and go test, and indices with echocardiography"
142704460,Hur påverkas leken av skolgårdens utformning? : En jämförande studie av tre skolgårdar med olika förutsättningar
4391549591,Literaturverzeichnis
201454348,"Tribu, città e insediamento nelle lingue italiche"
3111076408,To NATM or not to NATM
4302078022,Rigid and Schurian modules over cluster-tilted algebras of tame type
4206175393,An ethnographic context for stone rows
4244915540,„Der Entwicklungsschwerpunkt liegt auf hoher Zünddruckfähigkeit“
2847995145,Colonization of Non-biodegradable and Biodegradable Plastics by Marine Microorganisms
3171677773,상표의 동일성 판단기준의 변화상에 관한 고찰
4248197297,Fertilizers. Determination of total nitrogen in calcium cyanamide containing nitrates
2256659558,Relationships of Leptin and Sex Hormones with the Body Mass Index and Waist/Hip Ratio in Aging Taiwanese Males
2611028250,ISOTOPIC RATIO MEASUREMENT AT ABUNDANCE SENSITIVITIES GREATER THAN 1: 10**1**5: A COMPARISON BETWEEN MASS SPECTROMETRY AT keV AND MeV ENERGIES.
2002774777,"Effect of different tannery sludge compost amendment rates on growth, biomass accumulation and yield responses of Capsicum plants"
329080596,7050 まちなみ景観協議市民システムの研究 : コントロールと改修プロセス(都市計画)
2510123676,Сонодинамическая терапия с фотосенсибилизаторами и ее комбинация с фотодинамической терапией в лечении злокачественных опухолей
2003934763,Improving the M(3000)-hmF2 relation
587524086,Valse pour piano : extraite de l'Album des six
4310415668,"Review of ""Profiling mRNA, miRNA and lncRNA expression changes in endothelial cells in response to increasing doses of ionizing radiation"""
2232079674,"Marketing Analysis of onion in Bade and Geidam Local Government Areas of Yobe State, Nigeria"
1968000698,European defence and the new détente: The collapse of the cold war system
4378421837,Gelenke – Gelenktypen und ihre Beweglichkeit
2053685056,Research Guides: Health Literacy: Toolkits
2038224018,Fifteen New Records and a New Species of Collembola from the Dominican Republic
2179758563,Epigenetic Modifications as Novel Targets for Drug Addiction
3160561657,Guidelines and Standards for Evidence Synthesis in Environmental Management: Version 5.0
2301380784,"The effects of swallowing disorders, dysgeusia, oral mucositis and xerostomia on nutritional status, oral intake and weight loss in head and neck cancer patients: A systematic review"
4377019658,Study on flow loss mechanism in a supercritical fluid radial inflow turbine nozzle
4242880035,Tracking Topiramate
2944277757,Bronchoalveolar lavage fluid of a patient
2024236673,O valor-trabalho como fundamento dos preços
4395268832,Occurrence Download
2003247813,Modulation method of determining channel characteristics of a phase antenna array (PAA) with ferrite phaseshifters
2350888488,New Dimensions in Criminality—National and Transnational
3014078693,Letter - Improvements to the IMO website
800602539,Spider predators of reptiles and amphibia
3104751398,Mechanisms underlying the inhibitory actions of the possible activation of potassium channels on the norepinephrine-induced contraction of guinea-pig aorta.
3112929410,Capacidades dinámicas: aportes y tendencias
4230074078,Faculty Opinions recommendation of Targeting of cohesin by transcriptionally silent chromatin.
2621214511,Composition du Bureau des Longitudes et nominations
4234176504,Iraq’s Sunnis face an uncertain future
1964442487,New Imperatives for the Old Alliance
1528317017,Modernización reflexiva sobre Bioética Un punto de conjunción entre la ciencia positivista y la Bioética principialista
4397701827,CCDC 1954565: Experimental Crystal Structure Determination
2058004284,Correlation Between Virulence Genotype and Fluoroquinolone Resistance in Carbapenem-Resistant Pseudomonas aeruginosa
2915549192,Oxygen isotopes on water profile PS1944-2
4383563241,Basic System Analysis
89302421,Contact Literature in English. ERIC Digest.
1985656521,Rigid vs. Elastic Courses of Study for Secondary Schools
1922465118,Enhanced Performance Single-chip DSP Requires Minimal External Circuitry
2436117779,[Artificial heart and lung].
4393145033,Effectiveness of a New-Generation CEW in Human Subjects with a Goal-Directed Task
2035268635,Elevated Serum Sorbitol and not Fructose in Type 2 Diabetic Patients
2727436647,"ISIS' Targeting of ""Defenceless"" Women - A Case Study of the Terror Organisation ISIS' Use of Sexual Violence"
4255761483,Sensitivity and Response Factors in the Choice Reaction Times of Good and Poor Premorbid Schizophrenic and Normal Subjects
648333236,Anthology of instrumental music from the end of the sixteenth to the end of the seventeenth century = Instrumentalsätze vom Ende des XVI. bis Ende des XVII. Jahrhunderts
4393594487,Best Practices database of Waste4Think
2982154223,"Phase I study of peptide vaccine targeting indeolamine 2,3 dioxygenase in metastatic lung cancer patients."
2028832375,Pediatric Urology Training: Performance-Based Assessment Using the Fundamentals of Laparoscopic Surgery
2891302547,"Integrated Artificial Neural Network Modeling and GIS for Identification of Important Factor on Groundwater Hydrochemistry (Fe-,Ca2+ and PO4-3)"
4241722415,Astronomy in Ships' Names
4211104032,Mitglieder der TNM-Komitees der UICC
2885679361,OPEN-CIRCUIT AND POTENTIODYNAMIC STUDY ON THE ELECTROCHEMICAL BEHAVIOR OF TIN ELECTRODE IN SULPHURIC ACID AND SODIUM HYDROXIDE SOLUTIONS
2502491843,Acute Diverticulitis And Acute Myelogenous Leukemia- An Unusual Association: A Case Report And Review
2395220363,Experimentelle Erzeugung von symmetrischen Nierenrindennekrosen bei Ratten mit Staphylokokkentoxin
4385688956,講演奨励賞スチューデント部門の受賞について
611009350,The Kingdom by the Sea: A Journey Around Great Britain
2611015274,مقایسه تخصیص اکوسیستمی کاربری سرزمین با استفاده از الگوریتم ژنتیک و رویکرد تخصیص چند هدفه
2391258274,A STUDY OF DAMAGE IN SILICON CREATED BY P2+ IMPLANTATION
4254123483,Edited Pictures
633660540,Everything and more
3124185448,Parametrized Expectations (Fortran)
19005283,Breast implants and cancer detection.
2907734626,Academic Edge: This Isn't the Same Old Book Learning
2138100151,Intraoperative graft patency verification in cardiac and vascular surgery
2130078235,To Rally Discussion
4236114941,Statutes in Court
3157973510,INMATES ASSIMILATION IN INDONESIA DUE TO COVID-19 AND OTHER COUNTRY'S POLICIES
2004181494,Characteristics of oblique shock waves produced in an expanding laser plasma
2154384409,Herramienta metodológica para el análisis de los conceptos matemáticos en el ejercicio de la ingeniería
4241593260,Introduction
2475066126,"Antiprotozoin, a new antifungalantiprotozoal antibiotic."
4385972726,Assessment of flow and heat transfer of triply periodic minimal surface based heat exchangers
1967699017,Demographic and Technological Growth in the Tourism Market
2526611276,"The ""hot spots"" conjecture on higher dimensional Sierpinski gaskets"
3196742272,ハリエンジュliving wood fiberにおけるデンプン貯蔵の季節変動
2373427295,Discussion and Analysis of tbe Political Factors inside Sino-America Economic Relation
4248530694,Detoxification of Anticancer Metallodrugs
1980348627,Low temperature solidification of calcium carbonate through vaterite-calcite wet transformation
1569512043,Drug Resistant Tuberculosis in Children
2058903155,Billions or Trillions. -- A Note of Correction.
2277386808,The Study about Selection of Industrial Technology Alliance's Multi-channel Mode of Yangtze River Delta
3115336712,La coautoría en la doctrina penal panameña y extranjera
1689314106,Causes of Haze in the Columbia River Gorge
1551957588,Derechos humanos en la escuela: actividades
2253738829,"『산동네 공부방』최수연, 책으로 여는 세상, 2009"
4254856089,Development and psychometric assessment of the sexual health education necessity scale: An exploratory mixed method study
3046448069,How Much Will Tiny IoT Nodes Profit from Massive Base Station Arrays
2237016748,Corporate customer loyalty within the banking sector: The case of SEB
4388818712,Single-cell and spatial architecture of primary liver cancer
2009717,Sea surface height anomaly and geostrophic circulation variations in the South China Sea from TOPEX/POSEIDON altimetry
609050907,Handbook of conical antennas and scatterers
2809095167,LibGuides: Gender & Women's Studies Research Guide: Find Articles
613072833,植物群落制御モデルによる農業生産システムの研究-4-作物生産に関する制御問題
4400397293,Annotating Emotions in Acquired Brain Injury Patients' Narratives
4236434506,Inhalt
4394876846,La construction du simultané
4327500505,"Solar Flares, Strong Magnetic Storms, and Variations in the Level of Seismic Noise in the Northern Tien Shan"
2418466296,Propranolol versus chlorpromazine in the treatment of psychoses associated with childbearing.
2979414176,Toward a Christian Theology of Israel
86045017,"Klee, illustrateur de ""Candide"""
4236823797,Books and Catalogues Received
3087262619,Improvisation Demonstration Number 1
572046667,学問分類論の兆落 (学問の分類について(シンポジウム))
3205462645,A review on self-initiated and photoinitiator-free system for photopolymerization
2004876432,Studies on Chromate Removal by Chromium-Resistant Bacillus sp. Isolated from Tannery Effluent
4395138121,Occurrence Download
2479346063,Die Amphorideen und Cystoideen : beiträge zur Morphologie und Phylogenie der Echinodermen / von Ernst Haeckel
4395245119,Occurrence Download
268311511,二等奖 张松 翠翠：创造实用的现代居住空间——用户与设计师的对话
4235762031,Appendix
268107560,Sena Safety Evaluation Factors Involved in the Evaluation of the Maximum Credible Boron Release from the Core Surfaces of a PWR with Chemical SHIM. EUR 3609.
583069180,ANALYTICAL SOLUTION FOR DISPLACEMENTS OF ELASTO-VISCOPLASTIC GROUND AROUND TUNNELS
2606661707,Regina FI temp. sensor question
2589070266,106 An Experimental Study on Impact/Blast Resistance of Fiber Reinforced Cement Composites Containing High-Volume Short Fiber : Part 1 Impact Resistance
3105146147,PENILAIAN DIRI UNTUK MENGUKUR KETERAMPILAN BERBICARA PEMELAJAR BIPA TINGKAT PEMULA (A1)
3197855326,한국 경찰학 학술연구의 특성- KCI 등재논문인 한국공안행정학회보․한국경찰학회보를 중심으로 -
3033308332,"Risk Factors Associated with the Prevalence of Upper and Lower Back Pain in Male Underground Coal Miners in Punjab, Pakistan"
2462448039,Microactuators: Thermoresponsive Wrinkles on Hydrogels for Soft Actuators (Adv. Mater. Interfaces 12/2016)
4252483671,Reviews and Notices of Books.
2733857381,The Employment Service: An Institutional Analysis. R & D Monograph 51.
2269983531,Disseny de sistemes electrònics basat en microprocessadors
1026853754,政治生态、民情逐变 社会需凝聚互信 港府要学习求变——访行政会议成员、城大公共及社会行政学系教授张炳良
2153099292,ONLINE MEDIA AND DEMOCRACY: A critical analysis of the role played by Zimbabwe's online English newspapers in the run-up to 2008 elections
2808652340,Evaluation of a novel quorum quenching strain for MBR biofouling mitigation
4310307981,HED Research at Sandia.
2332148767,"John Holmes, Darwin's Bards: British and American Poetry in the Age of Evolution (Edinburgh: Edinburgh University Press, 2009, £65.00/$95.00). Pp. xiv + 288. isbn978 0 7486 3940 3."
3031961215,"Research, political engagement and dispossession: Indigenous, peasant and urban poor activisms in the Americas and Asia"
4240438989,Review
2505770241,Dyspepsia
2568896832,A Note on the Efficiency of Sequential Sampling Plans Based on Gauging
318738092,Creating School to Work Initiatives for Deaf Students.
4300679467,The Role of the Posterior Fixed Bridge in Occlusion
2590365959,O Mundo Inscrito
2538760278,"Dylan M. Burns, Apocalypse of the Alien God: Platonism and the Exile of Sethian Gnosticism (Philadelphia: University of Pennsylvania Press, 2014); 321 pp; ISBN 978-0-8122-4579-0; RRP £45.50."
4247228150,Concept Development
2402745666,ChemInform Abstract: Stereoselective Synthesis of Carbohydrates from Acyclic Precursors
2223297936,Autologous Chondrocyte Implantation Compared with Microfracture in the Knee
2933584943,Formation of Hydrogen Peroxide by Chilled Goat Spermatozoa and the Effects of Dead Spermatozoa on Motility Characteristics
4248544261,Seismic Design of Offshore Wind Turbine Withstands Great East Japan Earthquake and Tsunami
2618799598,Phenomenological classification of cultural heritage: role of virtual reality
2769914354,"Multicultural activity for the development of preschooler's language personality in three languages – Russian, Tatar and English"
2114539524,Saturation pulse design for quantitative myocardial T1 mapping
2972563380,Validation of thermodynamic data of chloride vapor species by first-principles calculations
1792317445,"Epidemiología de la parálisis cerebral en el Estado Plurinacional de Bolivia, 2009-2012"
2002797883,Assessment of the Contributions of Volatilization and Biodegradation to in Situ Air Sparging Performance
3141333459,Pedagang jalanan dan pelacur Jakarta: sebuah kajian antropologi sosial
2626542015,Pasture Improvement: An Analysis of Rancher Attributes in Central South Dakota
2772841112,Microbial food web connections and rates in a subtropical embayment
4401387244,IEEE Pervasive Computing
2493020529,Unconventional Methods for Oil & Gas Exploration in Cuba
2732229717,Disaster Hashtags in Social Media
4395044694,"Lightweight, Flexible, and Conductive PEDOT:PSS Coated Polyimide Nanofibrous Aerogel for Piezoresistive Pressure Sensor Application"
2995683817,Incidência de fungos em sementes de mamona (Ricinus communis) cultivadas no município de Vitória da Conquista - BA
2089238059,Total quality management and service quality: an exploratory study of quality management practices and barriers in service industry
4234179347,"Comparison of Real-Time PCR, Conventional PCR, and Galactomannan Antigen Detection by Enzyme-Linked Immunosorbent Assay Using Bronchoalveolar Lavage Fluid Samples from Hematology Patients for Diagnosis of Invasive Pulmonary Aspergillosis"
2392205063,Kinetic Study of Hydrogenation of Cyclopentadiene on Amorphous NiP/SiO_2 Catalysts
637204614,研修・実践的な秘書実務教育をめざしてビジネス現場への適応力をどう育てるか (日本秘書教育学会「第6回研究大会」報告)
1981376850,A Unified Nucleation Theory for the Kinetics of Hydrate Formation
2969304280,Avrupa Yerel Yönetimler Özerklik Şartı ve Türkiye'ye Yansımaları
3106037623,Bridging social media via distant supervision
1497787338,The Concept of the TRANSMIT Prototype –Network Based Service for Mitigation of Ionospheric Threats to GNSS
2978057329,"Crystal structure of b-1,4-mannopyranosyl-chitobiose phosphorylase at 1.85 Angstrom from unknown human gut bacteria (Uhgb_MP)"
2908695518,Generation of radially polarized beams based on the refractive optical elements with interference polarizing coatings
3116407391,STUDY OF VARIOUS FACTORS FOR MECONIUM STAINED AMNIOTIC FLUID (MSAF) AND COMPARISON OF FETAL OUTCOMES IN MECONIUM STAINED AMNIOTIC FLUID AND CLEAR AMNIOTIC FLUID CONTRIBUTORS
4236280389,C.
4250054363,Issue Information
4246367788,Prediction of Breakdown Transition of Creep Strength in Advanced High Cr Ferritic Steels by Hardness Measurement of Aged Structures at High Temperature
4366198789,Utilizing Wasteaware Benchmark Indicators to Improve Municipal Solid Waste Management in Northern Thailand
2534771444,Inspection results of advanced (sub-50nm design rule) reticles using the TeraScanHR
2947134507,"Efecto diurético y dosaje de electrolitos del extracto hidroalcohólico de las hojas de Aenium arboreum (L). Webb.&Berth. ""rosa verde"" en Cavia porcellus ""Cobayo"". Ayacucho - 2015"
4285341282,cover
4296588611,Improvement of Autoregressive Model-Based Algorithms for Picking the Arrival Times of the P-Wave of Rock Acoustic Emission
2047824533,Dielectric relaxation in the planarly-aligned nematic phase of a siloxane side-chain polymer Comparison of theory with experiment
2035729046,A Hybrid Wetland Map for China: A Synergistic Approach Using Census and Spatially Explicit Datasets
1978540662,Extensive Variations in Nasal Mucosa in Infants With and Without Recurrent Acute Otitis Media: A Scanning Electron-Microscopic Study
2411642495,[Current problems in acute articular rheumatism].
4302612499,"A ""threshold improvement"" in quality: pressure builds on medical errors."
4393070896,Experimental and numerical analysis of crack propagation material Al 2024 under spectrum load
1967824690,Mobile healthcare research based on Jade Agent and Android platform
4304196761,Glossary of Italian Terms
2223086409,Constitutive Modeling of Confined High Strength Concrete
3109820823,"Etablissement par voie raccourcie des formules de Thiele-Innes, relatives aux oribites d'étoiles doubles, en recourant aux principes de l'affinité"
4389295641,« First World War Wartime Pop Songs as an Object of Cultural History »
4400469681,Frontmatter
4236703672,2344
2301539848,PENGARUH UNSUR-UNSUR PEMBENTUK CORPORATE GOVERNANCE TERHADAP MANAJEMEN LABA (STUDI PADA PERUSAHAAN MANUFAKTUR YANG LISTING DI BEI TAHUN 2009-2011)
3091643024,Тьюторские функции педагога в пространстве реализации индивидуальной образовательной программы в дошкольном образовании
1979133956,An arthropod NMDA receptor
4389726560,The four-way approach of tourism students towards a post–Covid-19 world and the future of tourism
4308235319,Comparing discounted and average-cost Markov Decision Processes: a statistical significance perspective
4367590696,Introduction to super-resolution microscopy
2762986654,The Maastricht Treaty : second thoughts after 20 years
2283636435,Evaluation of Size of Ventricles of Human Brain using Magnetic Resonance Imaging Technique
607012849,“2＋1”模式下单片机课程的教学实践
4385023989,"petaca, n."
2112663615,Modification of host–parasite interactions through mutagenesis in quantitative resistance of rice to bacterial leaf blight
2967748262,Virtual Group Control Algorithm for Modular Multilevel Converter
4252175467,Edited by
2993370046,"Aplicación de la guía metodología del PMI para los grupos de procesos de inicio planificación ejecución seguimiento y control y cierre en el proyecto de análisis y diseño del sofware: Solicitudes electrónicos vida, grupo realizado en la compañía Ceiba Software House S.A.S"
2993598552,[Traumatic injuries of the pancreas].
2911990904,Some Cases of Sudden Death in Native Regiments.
2001054344,Inhibition of the Wnt Signaling Pathway by the PR61 Subunit of Protein Phosphatase 2A
2149786955,The Never Ending Struggle Against Development of Drug Resistance
2348360918,Distributed AP Clustering Algorithm Based on MapReduce
1664884395,Optimal Layout Design of Frequency- and Temperature-dependent Viscoelastic Materials for Maximum Loss Factor of Constrained-Layer Damping Beam
4394644416,eQTL Studies: from Bulk Tissues to Single Cells
4388656370,"ALLI ARANGUREN, Juan Cruz (2004). Derecho Administrativo y Globalización. (Serie Monografías). Navarra: Garrigues Cátedra, Universidad de Navarra. Thomson, Civitas"
2611578494,Il deserto della mano di mia madre: reticenze e amnesie nella Casa degli armadi chiusi: tre frammenti
2570169375,Protease Activated Receptors
2045592260,Development of Plasma Nitrocarburizing and Post-Oxidation Technology for the Replacement of Cr6+ Plating for Application to Vehicle Engine Shafts
2730519464,Behandlung des Leberzellkarzinoms mit Drug-eluting Beads: Wer spricht an?
4256535264,Further Reading
578294401,The structure of Aleksej Mixajlovič Remizov's prose
3134178594,ŞƏXS ADLARININ YAZILIŞI
2476278910,Brief 2: Phyllis an Demophoon
2055717078,Geometric Features for Improving Continuous Appearance-based Sign Language Recognition
4226372949,Asynchronous Data Operations and Multiple Database Contexts
4380300923,Real time waste classification using deep learning and AV: Deep learning and implementation in the frontend
2369558047,Chaos analysis of runoff time series at different timescales
2550107026,01 Cadiz Sistemas Operativos / 01 sistemas operativos cadiz 131016
1193559949,Chłodnictwo komercyjne - Testy nowych zamienników R404A o niskim potencjale GWP
2363653233,Research and Application of Improving the Main Technical Economical Indices of Fuming Furnace
2403525912,The ocular health examination.
2098484338,"USCHEM, Geochemical Data File of National Coal Resources Data System (NCRDS), Applied to Study of Appalachian Coal Bed: ABSTRACT"
2528172673,The mechanism of thermal dehydrochlorination
2099161837,"Poverty, Health, and Graduate Medical Education"
2159539241,Automatic image indexing for rapid content-based retrieval
425863382,"抗生物質Antimycinに関する研究-2,3-"
2353199176,Effects of magnesium fertilizer on photosystem II chlorophyll fluorescence characteristics of functional leaves in maize .
4386635252,Evicted!
2599632039,Effect of bovine lactoferrin on MDMF infected by porcine rotavirus A
109604415,Adopción internacional: la elección del país durante el proceso de evaluación previo a la idoneidad
4298329566,"Joint meeting of the 137th regular meeting of the Acoustical Society of America and the 2nd convention of the European Acoustics Association: Forum Acusticum 99 integrating the 25th German Acoustics DAGA Conference. Berlin, Germany, 15-19 March 1999. Abstracts."
4292695468,"Paul Vignaux, un médiéviste militant"
2938664332,Клинический случай ладонно-подошвенной кератодермии Унны-Тоста
4291789383,ENCSR820GQX
4231970778,Special Outlook on Nanotechnology
2495182110,MEDICAL STUDIES—PUBLIC EMPLOYMENTS—CONNEXION WITH SHAFTESBURY
1781368317,Estrategias de mejora continua en plantas potabilizadoras Venezolanas
4236023732,د ملکي خدمتونو د کارکوونکو د قانون د ځینو مادو تعدیل
4391942936,ANTIOXIDANT EFFECTIVENESS OF THE PROPHYLACTIC COMPLEX WITH QUERCETIN IN OVARIECTOMIZED RATS
2803062808,Statistical Methods in Research and Production
2329184066,Electronic records 1 Preservation approach in Asian countries
4239656212,Influence and Factors of Interest rates on Housing Prices
4285285500,Oddział Szczeciński (1955)
3158402857,Fraud in The Nonprofit Sector: Rebuilding a Charitable Image
2808919044,The first translation in Scandinavia
4254160869,Physical Vapor Deposition of Metals: Physical Vapor Deposition of Titanium Nitride for Surface Protection
92623843,La pregunta por la profesionalidad del docente
2766860645,Reducing the Attenuation in CFRP Waveguide Using Carbon Fiber Veil
2595767048,NEKROLOG: Moses I. Finley 20.5.1912-23.6.1986
2035894449,Determination of the density of crystalline solids in the undergraduate laboratory
2963618101,Vijftig jaar deelnemingsvrijstelling: De impact van de internationale fiscale klimaatsverandering op de deelnemingsoase
2185123927,"Food Plants of China ShiuYing Hu . 2005. Chinese University Press. Hong Kong. xvi + 844 many figures and photographs, bibliography; indices of scientific, Chinese, and English names. $98.00 (hardcover). ISBN: 9622018602."
2794160529,A simple and Sensitive Spectrophotometric Method for the Determination of Trace Amounts of Sulfadiazine in Pharmaceutical Drugs Sample
3093455867,Efek Model Pembelajaran Problem Based Learning Dalam Meningkatkan Kemampuan Berfikir Kritis dan Hasil Belajar Mahasiswa Tekhnik Industri Universitas Potensi Utama
4233143409,INSPEÇÃO PRELIMINAR E MONITORAMENTO DE EDIFICAÇÃO EM CONCRETO ARMADO: ESTUDO DE CASO EM BRASÍLIA
4384523730,Mapping children by ALT 4–5 years after liver transplant: Potential individual and population applications
4244449665,ϰῦρος – Μαιήλ
2071063537,Grain boundary diffusion of Al in Mg
2951766087,Validity of finite element method: Analysis of laminated composite decks plates subjected to in plane loading
2398814138,Ritual Of Music
1486544547,Optimizing Spectral Filters for Single Trial EEG Classification
4234746212,Sozio-ökonomische Probleme des Übersetzens
4312594670,Cartas de maestro (1976-1997)
2485258235,Dublin Castle and the 1916 rising. By Leon Ó Broin pp 200 Dublin: Helicon Press. 1966. 6s.
2604438172,"An Empirical Analysis of the Determinants of Saving Behaviour by Households in Ho, Ghana: A Case Study of Ho Municipality, An Individual Level Analysis"
2024793710,Children Who See Too Much: Lessons from the Child Witness to Violence Project
2154533329,Using social marketing to increase recruitment of pregnant smokers to smoking cessation service: a success story
2042007451,Boundary Shear Stress in Smooth Trapezoidal Open Channel Flows
2907637438,"A bulk kinetic,burialhistory and thermal modeling study of the Albian"
2072826889,Being a Bureaucrat: Is It the Same as Being an Anthropologist?
2951698514,ChemInform Abstract: Kinetics and Mechanism of the Oxidation of Thiourea by Chlorine Dioxide.
2003577399,Logistik in der Automatisierungstechnik
2915666446,"芝居鉛筆書き-6-風俗劇,あるいは近代作家たち-承前-"
605310353,"4-13 選択培地による土壌細菌フロラの研究(第二報) : Pseudomonas putida, Pseudomonas fluorescensおよびBacillus属細菌の分布(4.土壌生物)"
2803721593,Credit Ratings Impact on Earnings Management around IPOs
2357062367,On the Core Problems in Sharing Corpora Resources
4319659558,Entlohnung und betriebliche Sozialpolitik
769939951,Światowy rynek LNG
2075707081,Selection for High CO2 Exchange Rate among Inbred Lines of Maize1
4205815852,Optimising antiretroviral development
1682297427,La nanociencia y la nanotecnología: una revolución en curso
929745738,Melanin revealed in spores of the true slime moulds using the electron spin resonance method
3210349305,Eightプレートによるguided growth surgeryの検討
2161978802,Determinants of loss of glycemic control in patients with type 1 diabetes mellitus. Prospective cohort study from Iraq
3214763847,Relativistic Quantum Motion of an Electron in Spinning Cosmic String Spacetime in the Presence of Uniform Magnetic Field and Aharonov-Bohm Potential
2969638605,Experience of Resilience Among African American Women Who Left Abusive Relationships
2601041422,13. Common Administrative Tasks with PowerShell
265588304,Equibiaxial Testing of TP-14AX Carbon Black Rubber Sheets
2798712713,"Seeing is believing! Live confocal imaging of microvascular networks in situ: morphology, Ca(2+) signalling and tone"
2552219516,Comprehensive Transcriptome Analysis Provides Evidence of Local Thermal Adaptation in Three Loaches (Genus: Misgurnus)
2034835787,"Review. The Aesthetics of the Renaissance Love Sonnet--An Essay on the Art of the Sonnet in the Poetry of Louise Labe. Harvey, L. E."
2411529818,Hydrocarbon pollution of the oceans: secondary metabolites of a carcinogen in fish.
4205546780,Editorial Board
205753155,A Lightweight Method of Metadata and Data Management with DataNet
