author_id,institution_seq,year_seq,year
5102829334,5,1,2000
5022421756,1,3,2022
5039948454,3,3,2016
5076579519,1,1,1969
5000772162,4,1,2010
5049589033,6,2,2017
5038728787,7,1,2023
5064650311,1,2,2023
5026394732,1,1,2004
5100748054,6,1,2022
5020934545,4,1,2022
5061854036,6,1,2021
5072119355,1,1,2021
5087997414,1,4,2021
5074562080,2,4,2020
5009618451,1,1,2023
5023614683,6,1,2014
5005290461,1,1,2023
5022405668,2,1,2021
5041644373,3,5,1990
5085314342,1,2,2020
5024945159,2,6,2014
5085163447,6,1,2023
5100451578,8,1,2023
5073390038,4,5,2007
5103052706,2,1,2022
5018619407,1,1,2021
5022008704,1,1,2007
5074195449,2,1,2024
5102302427,8,2,1996
5101080811,1,1,2024
5053800738,2,1,2024
5043658958,2,3,2008
5054226609,1,1,2011
5100410720,8,1,2020
5011220064,6,1,2008
5065342978,1,4,2020
5058583144,2,2,2022
5048004978,1,2,2017
5050008687,3,1,2024
5062692081,4,1,2022
5080187694,2,6,2019
5056354592,1,10,2014
5101965331,2,1,2009
5040343461,1,2,2021
5034577429,2,1,2023
5019828186,3,3,2011
5020173089,1,2,2023
5103568782,6,9,2005
5101475074,7,2,1995
5033794726,1,4,2021
5099551785,1,1,2024
5074903112,1,3,2022
5020518637,1,1,2022
5007357005,1,1,2017
5015883900,2,1,2009
5073296382,3,2,1986
5080233043,1,10,2000
5039571825,1,7,2013
5001479148,5,1,2020
5087939062,6,2,2012
5048387599,2,10,2013
5100696595,5,3,2022
5019586054,2,3,2022
5103173162,7,3,2018
5000403288,1,5,2020
5006903753,1,1,2023
5019651014,1,8,2012
5019890429,2,3,2020
5006625215,2,1,2022
5016205865,3,1,2019
5011330101,3,2,2000
5045347195,2,2,2018
5031810213,2,7,2017
5055238371,1,1,2017
5098117680,1,1,2012
5069888386,5,8,2016
5048129248,1,1,2009
5101491473,9,2,2018
5101560825,1,8,2013
5085745025,8,1,2016
5073393533,6,1,2013
5069862111,5,1,2024
5102386248,4,6,2001
5033390697,4,1,1980
5041828203,1,1,2014
5084775990,6,1,2009
5087911207,2,4,2017
5085330717,3,2,2021
5076361775,4,1,2019
5054400260,2,3,2021
5088253300,4,3,2022
5100423712,9,1,2023
5034242712,2,4,2010
5039274764,2,1,2011
5057609921,2,8,2009
5101914801,1,8,2015
5046392222,2,2,2015
5012626021,3,6,2010
5034521148,3,1,2021
5076735666,2,1,1967
5037780530,1,3,2022
5088875702,2,2,2021
5053715389,1,1,1997
5101276744,3,2,2009
5016820558,3,1,1972
5029678590,4,5,2018
5047287130,4,2,1999
5024204183,10,2,1996
5032324030,1,4,2008
5091708142,1,5,2016
5100330338,1,1,2024
5000337445,1,1,2004
5051565545,2,2,2008
5029432688,6,7,1987
5034705404,7,3,2014
5001107776,1,1,2016
5083247079,10,2,2013
5004712380,1,1,2004
5006989676,1,3,2019
5011898576,3,2,2002
5057450487,1,1,2021
5056427650,1,1,2015
5014933833,1,2,2013
5050703215,1,1,2013
5052789300,4,2,2013
5094825603,2,1,2016
5036892729,4,1,2011
5065396064,1,1,1987
5080974051,1,5,2020
5058113997,1,3,2022
5105037278,4,1,1984
5026800784,1,4,2017
5085331476,1,1,2024
5057935902,1,2,2019
5106036938,1,5,2015
5050314317,2,5,2020
5021595870,10,5,1997
5079756611,2,2,1983
5041020826,1,4,2020
5041826044,6,1,2000
5069453714,3,3,2010
5044320686,1,1,2002
5008438524,1,6,2019
5042189745,5,5,2003
5054864352,2,10,2012
5024359148,1,1,2023
5076570865,1,1,2022
5081107603,1,1,2007
5078810607,2,2,2011
5055095507,1,1,1978
5030734594,1,8,1983
5080162374,10,3,2001
5062899329,1,2,1918
5007681745,1,1,2024
5045948869,1,6,2013
5032577967,1,1,2002
5078655766,5,1,2013
5006696601,4,2,2023
5002345217,1,6,2005
5073034392,1,1,2024
5069562278,1,3,2021
5001093420,1,3,2022
5027161178,1,2,2023
5030375223,3,1,2019
5086358421,1,3,2017
5071827419,2,3,1970
5018139610,1,1,2013
5033207506,5,1,2021
5073422139,4,2,2012
5039449038,1,3,2015
5101618294,6,1,2012
5077675951,7,1,2013
5008187279,1,2,1999
5038714358,1,2,2023
5106297998,3,4,2009
5011161811,4,1,2024
5038932489,1,1,2021
5011324261,6,1,2004
5067702291,2,1,1992
5080422853,9,3,2011
5052522820,1,1,1998
5105711025,2,1,2021
5103399005,3,1,2004
5024034085,1,1,1991
5054569943,1,1,2004
5062390421,10,2,1996
5012294292,1,1,2023
5076471313,1,3,2007
5100693002,9,3,2006
5003645494,2,1,1988
5028326580,4,3,2019
5046306562,2,2,2016
5063890568,2,1,2024
5079389975,1,4,2021
5089008505,6,1,2021
5028023406,1,1,2018
5062606070,1,1,2022
5075700112,1,1,2024
5087648847,3,1,2011
5079108791,5,1,2003
5069210968,1,1,2022
5006837028,1,2,2011
5084867780,3,4,2019
5094088243,1,1,2023
5053882383,10,2,2018
5035278457,3,1,2020
5089281714,6,1,2009
5008847407,2,3,2020
5100753871,7,5,2016
5021431904,6,1,2018
5100449123,5,2,2022
5021958522,3,3,2022
5103339021,1,2,2017
5041198780,8,2,1991
5028754795,2,9,2016
5090619816,4,3,2021
5044436660,2,2,2011
5101999584,1,2,2023
5062605161,1,1,2018
5097196876,2,1,2015
5103434523,10,2,1976
5006422302,6,1,1997
5002657235,1,8,2016
5100344604,5,1,2024
5038702745,1,1,2024
5045399503,2,10,2011
5076821305,1,3,2020
5086566271,1,5,2019
5061678998,5,3,1983
5003274483,1,5,2010
5019076649,2,8,2012
5101284238,2,1,2005
5036741538,4,1,2022
5069459775,1,4,2016
5075170400,2,2,2007
5024936736,8,1,2012
5037752103,2,2,2021
5059321433,6,1,1959
5022151247,1,1,2023
5104427923,1,1,2024
5053029006,3,1,2020
5019458675,2,1,2023
5030140325,1,5,2020
5000927008,2,1,2004
5024329748,1,2,2022
5051192910,1,3,2022
5019425912,5,1,1997
5067116224,3,3,2021
5059198097,1,4,2021
5081440837,1,1,2007
5075084935,2,1,2013
5072423092,1,7,2002
5102362384,1,9,2010
5028292731,6,5,2016
5052827585,1,1,2024
5070679093,5,2,2014
5007324527,1,5,2010
5102936055,3,1,2023
5071343377,4,1,2022
5019111588,2,1,1977
5047773810,2,7,2017
5051201622,8,1,2007
5073200971,6,1,2023
5013996327,3,2,2022
5072039051,1,1,2023
5101972163,10,4,2020
5022265613,1,2,2023
5050928126,1,1,2023
5014188980,9,1,2017
5010919818,2,1,2006
5101574743,2,1,2023
5015919553,1,1,2015
5022768973,1,2,2015
5075271859,7,1,2022
5072130098,1,5,2005
5027361354,2,2,2023
5076321661,1,1,2018
5019280555,10,1,2009
5090101005,5,3,2004
5059792275,3,1,1994
5105780349,1,1,2018
5100661003,4,1,2024
5101008814,7,7,2009
5084945037,1,1,2012
5046101364,1,5,2011
5062283175,1,2,2022
5103590742,1,4,2019
5024179610,1,7,2013
5063726755,1,2,2022
5091608152,3,1,2020
5024791304,5,4,2009
5023744298,2,1,2023
5058854846,1,1,2016
5053582258,3,1,2024
5034057124,1,1,2024
5028168012,1,1,2005
5040878028,7,1,2020
5048428892,1,1,2005
5030218831,5,1,2023
5071116242,1,1,2020
5101618816,6,3,2017
5028304058,1,4,2018
5080595082,2,4,1996
5085253921,1,1,2024
5042688782,7,1,2011
5029586324,2,3,2022
5015595184,6,2,2003
5062700209,2,4,2016
5027378516,3,4,2008
5053402697,1,5,2017
5102770876,2,2,2017
5075505621,1,1,2023
5033639203,4,2,2017
5008188162,1,1,1994
5004548690,3,7,2008
5083698689,2,1,2015
5079889149,2,1,1979
5101846623,1,7,2018
5031675064,3,1,2010
5062640428,1,5,2012
5045570277,3,4,2005
5029796431,2,1,2010
5061917963,1,1,2007
5038291324,1,1,2021
5058706752,3,3,2016
5079911570,1,4,2021
5041099835,1,5,2016
5083002124,2,3,2020
5008341614,1,1,2023
5055723863,1,1,2009
5075607216,1,9,2015
5089696388,6,2,2023
5011333998,1,2,2022
5088913356,3,3,2019
5014296808,1,1,2014
5033365737,1,1,2022
5042061159,1,1,2014
5091652421,1,6,2019
5087182382,1,5,2017
5054134193,2,5,2017
5005859644,1,1,2016
5029919082,4,1,2021
5034118105,1,1,2018
5035204963,1,4,2020
5063084960,3,5,1978
5069741605,2,3,1993
5037979001,4,1,2023
5101852958,4,3,2018
5076512797,2,5,2016
5044726711,4,6,2016
5036353811,2,3,1990
5061066693,7,1,2016
5002762291,1,1,2019
5026518327,1,4,2006
5044747607,1,2,2019
5103486413,7,1,2014
5072569793,2,5,1972
5078123752,1,3,2008
5032836538,1,4,2016
5048528157,1,1,2017
5008686674,1,2,2009
5066508193,1,1,1985
5069642625,1,4,2006
5050510782,2,7,2014
5054426708,4,3,2020
5027494977,2,1,1959
5102758468,4,1,2000
5045316783,1,1,2019
5079922070,1,1,2022
5014368322,2,3,2008
5082086177,2,2,2022
5091850432,3,1,2024
5053723564,1,5,2020
5102020332,7,3,2011
5055826866,1,5,2020
5082579734,5,8,2014
5081595694,1,2,1989
5087465889,1,9,2012
5028733021,1,1,2008
5062631789,2,2,2023
5025631772,3,1,2024
5045923891,3,1,2023
5086043020,2,2,2010
5039943248,1,8,2007
5050752673,1,3,2003
5005679962,1,1,1927
5012736599,1,3,2019
5009966322,3,9,2013
5088310206,1,7,2005
5060378304,1,5,2020
5008986992,1,3,2022
5080304378,1,4,2021
5019627968,8,3,2008
5058982913,4,1,1999
5009538179,1,1,2024
5014008921,3,1,2019
5090260658,1,1,2024
5005431197,1,1,2010
5024582856,2,1,2019
5011150914,2,2,2022
5000782274,2,1,2021
5022676870,2,8,2012
5033003008,6,6,2018
5024160404,9,4,2015
5011771274,9,1,2019
5056073315,10,8,2015
5052123124,2,1,1990
5009946737,4,4,2020
5057977678,1,2,2005
5083383912,1,5,2010
5074404262,2,1,2020
5075378693,1,1,2024
5034893498,1,1,2024
5018676811,3,4,2018
5029565498,8,7,2012
5031676950,5,1,2010
5106458818,1,1,2001
5003608286,1,1,2009
5020637792,5,1,1990
5101474836,1,8,2016
5078223635,6,3,2007
5061224293,1,3,2016
5057593490,2,2,1965
5006910192,2,1,2007
5041884570,3,1,2023
5101528594,5,1,2023
5015349570,1,1,2022
5064120054,2,2,2015
5022279666,5,1,2003
5104667508,1,1,2023
5066994914,1,1,2023
5100655369,1,5,2017
5074167567,3,2,2013
5103723713,3,3,2011
5054624081,10,1,1987
5059856613,1,1,2018
5070761635,1,4,2020
5028952369,3,4,2013
5088233035,9,4,2004
5042659390,1,1,2015
5023588734,1,1,2024
5079676559,1,9,2016
5083673583,1,1,1965
5103996324,2,1,2012
5009720742,1,1,2021
5062304116,10,1,1993
5000990595,4,1,2014
5087582121,1,3,1970
5003742690,2,2,2021
5007417984,1,2,2004
5070188546,2,8,2017
5068039263,1,1,2013
5080510828,2,4,1998
5006640391,6,1,2002
5008608226,1,4,2020
5011563327,1,1,2007
5044876494,2,5,2020
5006194012,5,7,1979
5035246473,1,1,2020
5059442193,1,2,2019
5027042630,1,8,1990
5053987375,1,2,2003
5056889928,4,1,2000
5045251508,1,1,2017
5048596498,2,1,2023
5012376445,1,2,2019
5104053809,5,2,2011
5035424443,2,1,2023
5103345692,10,1,1988
5059661145,3,10,2001
5017557292,1,1,2017
5010461709,1,3,1995
5067062583,9,1,2006
5007653103,1,2,2018
5068123298,1,3,1984
5082614063,1,1,1959
5085735342,1,1,2024
5022214441,2,6,2017
5020012142,4,1,2008
5043058954,2,2,2002
5055740389,2,2,2006
5018916474,2,1,2019
5058545376,3,1,1997
5022084100,3,2,2022
5038597247,8,3,2009
5027376570,1,10,2013
5083265923,1,1,2023
5015748653,3,1,2016
5080476193,1,1,1987
5092723089,1,1,2023
5066315761,8,2,1967
5025447915,4,4,1996
5015575874,4,1,2011
5005521265,4,1,2020
5072171452,1,2,1977
5019414583,2,6,2019
5048743970,2,3,2008
5084735063,1,8,2017
5100165143,5,1,2023
5061952956,1,1,2006
5080888211,1,6,2015
5089067703,2,1,2020
5055793895,1,1,2018
5031473345,3,2,2016
5019881319,1,1,2012
5031663765,1,1,2024
5078318912,2,1,2001
5006882871,1,5,2019
5055581555,1,2,2001
5103005467,2,1,2022
5026383729,1,3,2022
5087291061,3,1,2023
5007833811,1,1,2023
5025248820,1,3,2009
5100829174,1,2,2014
5003551441,1,5,2013
5048438103,7,1,2014
5087660883,5,1,2021
5089471703,2,2,2020
5048463974,7,1,2022
5038596508,1,8,2017
5019452519,2,1,2017
5004169404,1,6,2019
5058760405,1,1,2024
5074277488,2,2,2021
5022435847,4,1,2020
5072158785,1,1,2024
5008077915,2,5,1988
5068278253,2,3,2010
5059885202,5,1,2020
5005428662,2,2,2012
5035746404,1,8,2015
5066333054,1,4,2011
5081152506,6,2,1959
5020441260,3,1,2011
5009310457,1,3,2020
5074058006,1,5,2005
5044917892,1,6,1988
5105211217,1,1,1996
5056095027,4,1,2009
5062263833,1,1,2015
5039984614,3,4,2004
5001764145,3,1,2021
5039443453,1,3,2020
5013196959,7,10,2015
5049569770,3,1,2023
5018214133,3,1,2018
5011559818,1,1,2016
5017061711,5,1,2015
5074761349,2,1,2023
5029096955,7,2,1997
5085459158,2,2,2022
5027888597,2,7,2003
5100483238,1,1,2007
5015107478,1,2,2020
5082499682,2,1,2014
5051822340,3,1,2011
5030716423,1,1,2021
5053017306,2,6,2018
5079060574,1,1,1975
5035395537,1,1,2011
5095464201,1,1,2019
5037891575,1,9,2014
5101994864,8,1,2022
5056779462,1,1,2024
5042467983,5,7,1996
5018784795,1,2,2012
5074663242,2,4,2017
5027644739,3,2,1980
5029412654,1,2,2020
5085568222,1,1,2020
5051749353,6,2,2017
5039608013,1,6,2018
5019367144,2,1,1976
5104029549,2,1,2015
5071402753,1,3,2022
5105552062,1,2,2019
5057165752,5,2,2011
5008353721,1,1,2024
5080308307,2,7,2018
5069194535,1,1,2022
5085827001,2,2,2019
5056871251,3,2,2007
5009243433,2,1,2023
5074145796,9,1,2017
5103008457,4,1,2003
5087877784,3,2,2021
5101024584,3,4,2002
5007848867,8,3,2019
5007785492,1,3,2016
5073643896,2,5,2013
5011008365,2,2,1985
5095694362,1,1,2024
5038523087,2,4,2020
5079330522,5,1,2016
5025094344,1,3,2017
5058049352,1,4,2012
5104315387,1,1,2024
5030366651,1,1,2020
5011256928,1,1,2022
5078093942,1,2,2022
5084174235,1,2,2022
5103095839,3,2,2021
5020935277,1,1,2024
5089538861,1,2,2018
5101969330,10,1,2019
5002858886,1,2,2016
5068069010,1,2,2022
5007506985,1,2,2022
5063395755,1,1,2022
5052766270,2,1,2022
5083582127,2,2,2023
5071904156,1,2,2023
5059848094,1,1,2023
5084864130,1,4,2021
5063800760,1,4,2018
5079722699,1,8,2017
5049913031,1,7,2013
5026299230,6,1,2016
5038533362,1,1,1997
5083018499,1,6,1982
5058053850,7,1,1997
5062372104,10,2,1953
5078272563,4,2,2021
5017774621,5,1,2017
5015979588,1,2,2017
5025831186,1,2,2023
5051754816,5,1,2022
5022419484,1,6,2009
5076481369,1,1,2023
5032556577,2,7,2009
5071434234,1,1,2019
5047810649,3,1,2023
5105504491,6,5,2011
5036424514,1,1,2024
5000447077,1,3,2013
5074920542,6,1,2002
5066912866,1,3,2015
5047378511,2,1,2021
5068602956,3,1,2022
5065911947,1,1,2019
5053105987,3,2,2013
5042357890,8,1,2012
5086371080,1,2,2012
5040012420,1,8,2014
5047603636,1,2,2005
5031368681,3,1,2005
5028067141,3,1,2022
5089802612,3,2,1991
5106482264,1,10,2015
5009971392,1,2,2022
5060925750,1,2,2008
5075891425,2,1,2017
5062396330,5,5,1981
5022925927,1,2,2023
5055257317,2,1,2019
5056252086,1,1,2019
5046834561,1,5,2011
5038259274,1,7,2016
5027938217,1,5,2020
5051616226,1,1,2017
5064131407,1,1,2017
5001429137,4,4,2010
5024069660,2,1,2024
5103113763,1,4,2021
5068076273,9,1,2003
5051772933,1,8,2015
5102352817,1,2,1971
5071030193,3,1,2022
5088196291,2,1,2023
5039030711,2,7,2012
5059905975,1,1,2021
5028540889,1,1,2020
5026689191,4,4,2016
5064064842,1,5,2011
5102976182,1,1,2024
5013256972,1,1,2013
5052197888,4,1,2008
5085304399,1,1,2022
5102921076,6,2,2008
5074383053,1,3,1995
5008224152,2,2,2019
5031485667,1,8,2014
5013408144,2,1,2020
5020890651,8,2,1994
5000470839,2,1,2022
5025690235,1,1,2004
5018730722,7,2,2011
5045074303,6,1,2023
5011113549,6,1,2011
5051791762,9,2,2009
5012914859,1,2,2020
5056787770,1,1,2016
5072066156,2,1,2016
5068220718,7,1,1963
5031403924,4,1,2014
5020876789,1,1,2023
5008738323,1,5,2020
5074619052,5,1,2023
5104027643,1,1,2021
5082191490,4,3,2008
5090423070,1,1,2021
5023182669,5,2,2007
5083482298,1,8,2013
5072340704,1,2,2023
5078037197,1,5,2017
5074543049,1,7,2018
5030127020,2,1,2006
5036020974,2,2,2022
5021623599,3,1,2016
5087448752,1,8,2011
5037561119,3,1,2019
5084033990,1,2,1995
5002296717,6,3,2007
5071645191,7,1,1994
5056012082,1,8,2014
5029564557,2,1,2023
5057677814,1,1,2024
5022077879,2,2,2002
5076239976,1,3,1993
5069996257,9,8,2014
5012888283,1,10,1969
5040746369,3,1,2023
5069002995,1,1,2015
5057356299,1,1,2023
5075644443,8,1,2012
5004253111,6,1,2012
5060581306,2,2,2022
5058763263,1,1,2022
5012587289,2,1,2023
5100679475,3,1,2023
5022073041,2,5,2020
5042524835,1,1,2004
5100774629,9,1,2023
5070779558,2,4,2009
5084802033,7,1,2018
5105452776,2,1,2009
5029718859,5,1,2019
5078137335,10,1,2020
5001933287,2,2,2023
5024927333,1,1,2022
5097763218,3,1,2020
5053734888,3,6,2007
5064575381,1,2,2023
5032122647,5,1,2020
5008104609,1,4,2014
5042646130,2,1,2019
5006653918,1,2,2017
5074375352,1,6,2015
5006916265,2,1,2001
5062808851,3,1,2022
5100373841,7,3,2016
5059481882,10,1,2011
5042783969,4,1,2015
5055586939,2,9,2015
5071015701,1,2,2016
5081084968,5,1,1934
5082218807,10,4,2018
5046933322,3,1,2008
5073901742,3,3,2006
5067409181,1,1,2005
5062676906,3,1,2013
5083770665,1,1,2015
5072965956,2,2,2023
5088609240,3,2,2003
5030603326,4,1,2016
5091746926,1,1,2015
5001635502,4,1,2013
5097142349,1,1,1997
5024054458,1,1,2017
5049004669,5,7,1992
5093458119,1,1,2023
5045898122,2,1,2021
5033431470,1,1,2013
5049851948,1,2,2023
5021725538,1,4,2021
5072066877,1,2,2000
5073890325,1,1,2024
5024742843,10,1,2021
5103205712,2,1,2004
5032025331,1,2,2017
5036796837,1,3,1989
5089806274,1,1,2004
5029787982,2,2,2021
5016534897,3,2,2019
5035272564,1,1,1984
5031648012,3,1,2010
5074138440,1,1,1996
5016087819,9,1,1999
5005496941,1,1,1995
5044458649,2,1,2010
5075087668,4,2,2020
5058658720,1,6,2013
5078632152,2,1,2015
5032855350,1,1,2023
5018470429,2,1,2017
5062016406,1,2,2020
5069622555,3,1,2022
5065135191,2,8,1983
5010190854,1,1,2023
5027243064,3,1,2020
5046290417,4,1,1983
5074682537,1,9,2003
5099531877,2,1,2024
5040022432,1,1,2001
5038985058,1,1,1992
5071852717,1,1,2015
5038629622,1,1,2024
5071660720,7,7,2018
5021074874,1,1,2008
5030939946,8,10,2008
5021274745,5,1,2020
5059316719,5,1,2016
5062267219,2,4,2019
5011400650,1,8,2017
5025142530,1,1,2014
5101523539,2,1,2011
5075437907,1,1,2015
5065355498,1,1,2024
5082097184,1,3,2017
5091714956,1,6,1997
5071492371,1,1,2023
5000130553,1,8,2013
5071816146,4,3,2002
5103388025,6,1,2011
5080709675,5,1,2020
5032646204,8,2,2013
5070838428,3,1,1988
5008532545,2,1,1998
5050386426,3,2,1986
5034148358,1,4,2012
5013338251,3,1,2014
5085760351,1,1,2023
5002188195,3,1,2020
5023044477,1,1,2009
5056075851,2,4,2014
5085682651,1,1,2022
5061484680,3,6,2019
5042057459,5,2,2008
5008303066,2,4,2016
5079577528,1,2,1999
5056722565,1,1,2024
5084403858,3,3,2011
5020805188,1,5,2006
5036752858,5,3,2022
5054671571,1,1,2005
5073635313,5,2,2022
5009438330,6,1,1992
5049729691,1,2,2012
5076871835,4,1,2023
5005951020,2,2,2018
5079111673,1,4,2021
5033625581,2,2,2020
5033623398,9,1,2017
5000998175,1,1,2023
5080282966,1,1,2023
5100694010,2,5,2015
5079738980,3,2,2017
5054986433,7,1,2015
5005762345,7,1,2015
5068023491,1,1,2013
5052794259,1,1,2004
5101087732,1,1,2021
5023776065,6,3,2002
5086776005,1,2,2021
5078321684,1,3,1980
5059540700,1,9,2006
5052717945,10,3,1992
5064713328,2,2,2021
5029246358,2,3,2021
5068524395,3,1,2020
5052881720,1,1,2013
5010073430,1,1,2007
5082168071,1,1,2016
5021253681,3,3,2013
5102888129,1,7,2008
5073066294,1,1,2014
5013901091,8,1,2021
5103069721,2,2,2023
5013336856,1,7,2016
5102811520,4,3,2016
5058400658,2,3,2020
5068798239,2,1,2018
5077069384,2,1,2015
5102842242,2,8,2010
5016217035,3,1,2014
5038421424,1,2,1975
5035005057,1,2,2010
5069969880,7,1,2023
5054657104,1,1,2007
5058285809,8,2,2012
5000522876,2,1,2022
5035188675,3,1,2021
5072839043,6,4,1987
5031773336,1,1,2015
5016000821,10,1,2023
5075702002,2,9,2012
5088918619,1,2,2012
5004603792,1,1,1999
5022277454,1,4,2021
5056736303,1,1,1962
5101433859,5,1,2021
5084897876,1,1,1991
5045052599,1,4,2015
5034782273,1,1,2021
5074061908,1,2,2017
5048747266,2,2,2015
5070514410,2,1,2022
5017839171,1,6,2018
5063115864,3,1,1990
5008299195,1,1,2015
5102196569,1,2,2012
5020033362,3,1,2021
5099575649,1,1,2023
5074657981,3,7,2012
5077342575,2,2,2004
5047515104,1,1,1981
5059929767,1,2,2003
5044729351,1,1,2019
5082967410,1,1,2015
5079202548,5,3,2002
5051013033,1,2,2023
5063544899,2,3,2021
5047003790,1,5,2020
5052907809,1,1,2018
5031900799,1,7,2012
5061544337,1,5,2020
5008166929,1,1,2016
5027930492,1,1,2010
5044552830,3,1,1929
5026526050,1,2,2017
5006031726,1,3,2021
5080976096,2,4,2003
5017173606,1,2,2023
5012123436,2,3,2018
5102161503,2,1,2007
5102057019,1,4,2021
5089765453,1,1,1991
5061298805,1,2,2023
5084677707,4,3,1993
5078334779,1,1,2019
5062921267,1,1,2014
5007932696,9,9,1987
5038469735,1,1,2002
5105423505,1,1,2021
5041605508,7,1,2022
5013321805,6,2,1998
5076253389,1,3,2021
5013917043,1,9,2009
5060599283,1,1,2016
5104831562,1,1,2024
5064124442,3,3,2022
5008610601,1,2,2021
5011027783,1,6,2015
5068673448,4,3,1993
5058371172,2,1,2022
5067591489,6,6,2013
5040518392,1,2,2023
5082978415,1,1,2020
5015716088,1,4,2019
5012552586,1,1,2022
5011947518,1,8,2008
5042351794,1,7,2018
5103259460,1,1,2024
5004593646,1,1,2012
5008308734,2,9,2016
5051049041,4,4,2012
5102321013,1,1,2018
5075836267,6,1,2009
5103901993,1,3,2018
5014626543,1,1,2012
5007008662,2,1,2023
5104212289,1,1,2024
5020297387,4,1,2016
5019837754,1,1,2017
5053089629,1,3,2019
5089586119,1,1,2024
5016123309,1,1,2008
5041948454,1,2,2015
5059255255,2,2,2022
5056707887,1,4,2010
5096159632,9,1,2018
5005761232,2,2,2020
5089398544,4,8,2016
5101935808,4,2,2018
5035918799,10,3,2010
5011537803,4,2,2022
5019818102,3,2,2021
5025818879,1,1,2021
5011642716,2,1,2012
5022218831,8,1,2022
5102743699,4,6,2018
5014961581,3,1,2020
5058496317,1,1,2024
5067280323,5,1,2021
5039724347,1,3,2022
5079022028,1,2,2018
5034321862,3,1,2016
5085351851,8,4,2008
5018962473,2,1,2020
5067737483,4,3,2015
5029756519,1,5,2020
5036652372,6,7,1994
5035279417,1,7,2015
5023277547,1,1,2016
5014305732,1,1,2022
5043857779,2,2,2019
5037145416,1,1,2018
5049422231,1,2,2011
5032880801,1,5,2017
5060763145,1,8,2015
5036950428,2,1,2023
5064937098,4,1,2014
5095602302,4,1,1999
5042539038,2,5,2017
5052679252,1,1,2006
5046647989,5,4,2011
5002495145,1,1,2024
5006126954,5,1,2003
5001721127,1,1,2018
5024241510,4,1,2021
5095602143,4,1,2020
5099954161,1,1,2014
5029781008,2,1,2017
5062053375,1,1,2024
5104092307,3,8,2006
5075609701,2,6,2017
5068383324,1,1,2013
5048641415,9,1,1978
5088583937,1,2,2012
5094453155,1,1,2005
5014949704,1,1,2015
5047405965,8,1,2023
5063717931,1,6,2019
5089114248,2,1,2010
5103050993,1,1,2024
5090248067,2,3,2020
5091877711,9,1,2022
5035691187,5,1,2019
5010989742,10,1,2022
5101062356,5,1,2015
5101015052,1,4,2017
5062000489,1,8,2017
5052073919,2,1,2016
5101505054,3,5,2020
5102827565,1,1,2023
5066998991,1,1,2013
5089861731,1,4,2021
5000633516,1,1,2007
5106277582,1,1,2023
5080774750,1,1,2015
5006842683,3,2,2018
5045189285,3,3,2021
5087168286,8,1,1991
5010011805,1,4,2007
5036414386,1,1,2018
5064170855,2,1,2023
5051163830,1,1,2022
5081043319,1,2,2010
5007857517,1,1,2023
5026938534,4,1,2015
5013051930,1,6,1972
5092229384,1,1,2022
5066247071,1,8,2017
5052410576,5,2,2013
5097628186,1,1,2021
5026579573,1,2,2023
5022641796,3,2,2002
5005774173,6,1,2009
5023242364,1,1,2024
5070879397,1,9,1991
5015502820,1,9,2016
5006403871,2,4,1989
5051961613,1,4,2018
5081836861,3,1,1991
5057238068,4,4,2021
5098773116,1,1,2024
5086025398,5,1,2023
5068973466,1,3,2022
5080213556,4,1,2021
5101636020,5,2,2023
5044235421,2,4,2007
5076030944,2,1,2020
5067373694,1,4,2019
5008295436,1,1,2023
5009632308,6,2,2017
5021041660,2,2,2021
5005310879,1,2,2014
5073798299,1,3,2022
5014419958,2,1,2002
5015083140,1,8,2014
5051867556,1,1,2015
5100458457,1,4,2021
5000703814,1,1,1983
5042649462,1,10,2014
5082607312,1,1,2015
5045034733,5,1,2000
5003593543,7,3,2020
5027841522,2,10,1997
5097665105,2,1,1999
5101828493,3,1,2012
5065826136,1,1,1968
5004669324,3,2,2019
5099314458,1,1,1990
5065578739,1,1,2012
5057509711,4,1,2018
5058817821,3,5,2008
5097375504,1,1,1998
5037783193,6,2,2010
5101751032,2,2,2020
5057724215,3,9,2014
5065895415,6,2,2009
5083510496,2,4,2016
5033524979,1,1,2024
5058804626,2,1,2021
5079968709,1,10,2015
5074066830,2,6,2018
5040908315,1,2,2023
5088705154,2,2,1995
5009131063,1,1,2023
5103077895,1,1,2024
5079467679,2,2,2023
5002336393,2,4,2021
5035311560,10,8,1973
5057742771,2,2,2021
5043931952,3,4,2011
5100864352,3,2,2014
5082640557,1,1,2019
5032574757,1,3,2014
5060434510,1,3,2022
5039411355,1,2,2021
5051127353,1,1,2020
5020988456,3,2,2016
5101958901,5,3,2015
5026050245,1,1,1986
5050316161,1,3,2019
5101543849,6,1,2021
5091590323,1,1,2024
5102285457,1,2,2016
5022287150,2,1,2022
5033433868,1,1,2024
5055423100,1,1,2024
5090299015,1,4,2015
5103962019,5,1,2011
5019266438,2,6,2009
5088186591,1,9,1996
5075069226,1,3,2003
5089856597,1,2,2023
5079455250,2,2,2000
5036348552,1,2,2022
5003296903,1,1,1992
5091732426,5,1,1993
5015938127,2,1,2015
5014696320,1,6,2016
5014440870,3,2,2014
5070511148,2,7,2016
5014832282,1,8,2012
5013966389,2,4,2009
5067709641,4,3,2008
5002456727,4,4,2016
5075704779,3,1,2004
5006994454,5,1,1997
5023270271,4,4,2013
5028289294,3,2,2021
