publisher_id,alternative_name_seq,alternative_name
4310320561,22,Luchtmans
4310320563,2,"Institute for the Study of Man, Incorporated"
4310320565,1,CSJ
4310320566,2,ESV
4310320571,2,"Alan R. Liss, Inc"
4310320571,6,Liss
4310320576,1,Państwowe Zakłady Wydawnictw Lekarskich
4310320580,3,Wydawnictwo Uniwersytetu Wrocławskiego Sp. z o.o.
4310320581,1,Wydawnictwo Uniwersytetu w Białymstoku
4310320583,4,化學學會會長
4310320584,1,路易斯出版社
4310320595,2,ジョンワイリー＆サンズ
4310320595,6,John Wiley & Sons
4310320595,10,J.Wiley
4310320595,14,Wiley Interscience
4310320595,19,انتشارات جان وایلی
4310320595,23,约翰威立国际出版公司
4310320657,3,Éditions l'Harmattan
4310320657,7,L'Harmattan
4310320675,2,"VEB Johann Ambrosius Barth Verlag für Medizon, Stomatologie und Naturwissenschaften"
4310320677,1,Penerbit ukm
4310320723,2,International Knowledge Sharing Platform
4310320750,2,Niemeyer
4310320811,3,Видавничий центр Львівського національного університету імені Івана Франка
4310320989,2,Internationale Vereinigung für Kryptologie-Forschung
4310320990,1,Elsevier
4310320990,5,السفیر
4310320990,9,爱思唯尔
4310321006,1,Verlag Bruno Henschel und Sohn
4310321022,1,Barcelonas universitet
4310321022,5,Universidad de Barcelona
4310321022,9,"Universitat de Barcelona, UB"
4310321029,3,ehu.es
4310321029,7,Universidad del País Vasco
4310321029,11,Universite du Pays basque
4310321029,15,UPV/EHU
4310321036,1,Akademie Verlag
4310321057,1,エディシオン・デュ・スイユ
4310321057,5,Éditions du Seuil
4310321057,9,Seuil
4310321057,13,门槛出版社
4310321066,2,Издательство «Медицина»
4310321073,1,Böhlau
4310321108,1,Verlag von Gustav Fischer
4310321121,1,J・W・アロースミス
4310321218,2,Abadía de Montserrat
4310321391,3,文具辦公室
4310321426,1,Editorial Punctum
4310321427,3,국제순수응용화학연합
4310321427,7,Internationale Union für Reine und Angewandte Chemie
4310321427,11,I.U.P.A.C.
4310321427,15,Liên hiệp Hóa học Thuần túy và Ứng dụng Quốc tế
4310321427,18,Međunarodna unija za čistu i primijenjenu kemiju
4310321427,22,Starptautiskā teorētiskās un praktiskas ķīmijas savienība
4310321427,26,Teorētiskās un praktiskās ķīmijas savienība
4310321427,30,Unión Internacional de Química Pura Aplicada
4310321427,33,Unión internacional de química pura y aplicada
4310321427,37,اتحادیه بین المللی شیمی محض و کاربردی
4310321427,41,الإتحاد الدولي للكيمياء البحتة والتطبيقية
4310321427,45,إيوباك
4310321427,48,ИУПАК
4310321427,52,Международный союз чистой и прикладной химии
4310321427,56,ЮПАК
4310321427,60,ஐயுபிஏசி
4310321427,66,国际理论与应用化学联合会
4310321427,70,国际纯粹与应用化学协会
4310321427,74,国际纯粹搭应用化学联合会
4310321427,78,国際純粋・応用化学連合
4310321467,3,Одесский политех
4310321467,7,ОНПУ
4310321621,1,Medicina Oral
4310321651,2,Видавництво «Наукова думка»
4310321750,2,RSEQ
4310321760,1,トムソン・ロイターズ・アランザーディ
4310321760,5,Editorial Aranzadi
4310321760,9,Thomson Reuters-Aranzadi
4310321830,3,Національний науково-природничий музей
4310321861,4,AV
4310321862,3,Akademische Verlagsgesellschaft m.b.H.
4310321874,1,SEP
4310321941,2,Grupo RBA
4310322006,1,"Arán Ediciones, S. L."
4310322014,1,Éditions GREUP
4310322121,1,Rolde d'Estudios Nazionalista Aragonés
4310322153,1,Aufbau Taschenbuch Verlag
4310322164,1,Les Presses agronomiques de Gembloux
4310322370,3,Spanish Society for Microbiology
4310322371,1,International Society for Horticultural Science
4310322371,5,國際園藝學會
4310322727,4,UB Frankfurt
4310322727,8,Universitätsbibliothek Frankfurt am Main
4310322758,2,Brepols en Dierckx zoon
4310322758,6,Brepols Publishers NV
4320800525,1,CMA
4320800552,1,どぼくがっかい
4320800553,3,American Society of Agricultural Engineers
4320800555,2,DOAJ
4320800557,1,CASIC
4320800561,3,Shanghai Communications University
4320800564,3,American Pharmaceutical Association
4320800568,1,CIE
4320800571,2,Highwire
4320800581,1,The Society of Instrument and Control Engineers
4320800592,1,U.S. Department of Energy
4320800592,5,US Department of Energy
4320800595,2,The Korean Chemical Society
4320800596,3,NU
4320800597,1,Nihon Shinkei Gakkai
4320800598,2,SCSA
4320800600,1,JRIA
4320800603,2,Sìchuān Dàxué
4320800605,1,AAAP
4320800609,3,American Society of Testing Materials
4320800614,2,Zhongguo Gu Shang
4320800616,1,Japan Tappi
4320800619,2,Uniwersytet Ekonomiczny we Wrocławiu
4320800621,1,The French Review
4320800624,1,slackinc.com
4320800630,2,Milton S. Eisenhower Library Project Muse
4320800632,1,Japanese Association for Chest Surgery
4320800639,4,WCUMS
4320800642,1,Nihon Gakujutsu Kyōryoku Zaidan
4320800644,2,Japanese Society of Neurosurgery
4320800647,1,HFMA
4320800658,1,PTBioch
4320800660,2,TJU
4320800663,1,"Department of Industrial Relations [II], Central Office"
4320800666,1,TMA
4320800671,1,JSCPT
4320800674,1,aatseel.org
4320800677,4,Medical Library Association Inc.
4320800681,2,Met Department
4320800682,1,AICPA
4320800684,2,JSU
4320800687,1,CPA
4320800692,2,NENU
4320800695,1,AALAS
4320800698,1,NZ Plant Protection Society
4320800699,3,Shanxi Teachers University
4320800700,2,Eizō Jōhō Media Gakkai
4320800703,1,Beijing Steel and Iron Institute
4320800706,1,JST
4320800711,1,De Boccard
4320800715,3,slub-dresden.de
4320800722,1,Beilin University
4320800730,1,The Japanese Society of Intensive Care Medicine
4320800735,1,FIOH
4320800738,1,AAPL
4320800739,3,las.cas.cn
4320800743,1,ACS
4320800751,1,Urban & Vogel GmbH
4320800753,2,HarperCollins Publishers LLC
4320800754,1,INMU
4320800756,2,Harbin Commercial University
4320800763,3,BJUT
4320800764,2,HNIST
4320800767,1,Telos Press Publishing
4320800768,1,TYUT
4320800773,1,Państwowy Instytut Geologiczny
4320800776,1,HEU
4320800781,1,BSJ
4320800784,1,National Association of Corrosion Engineers
4320800788,3,U.S. National Research Council
4320800789,1,CUA
4320800792,1,DUT
4320800797,1,AAMI
4320800799,4,Xīběi Nónglín Kējì Dàxué
4320800805,1,William Marsh Rice University
4320800808,1,Inist-CNRS
4320800809,3,IU School of Dentistry
4322614461,1,The National Bureau of Economic Research
4322614468,3,Society of Automotive Engineers
4322616346,3,Polska Akademia Nauk
4322696399,1,crkn-rcdr.ca
4322696523,1,IOA
4322696535,3,University of Chongqing
4322696542,1,KICS
4322696825,1,Danish Nurses' Organization
4322697010,1,BRF
4322697011,3,ieee.org
4322697011,7,IEEE CT Society
4322760963,1,Polskie Towarzystwo Leśne
4322764866,2,Xian Jiaotong University
4322764887,2,agroparistech.fr
4322764924,1,RIOH
4323237710,1,YZU
4323237952,1,GUGC
4323283657,2,Universidad Austral de Chile
4323283674,1,WDCM 1133
4323283969,1,Hénán Dàxué
4323284795,1,College of the Immaculate Conception
4323288778,3,Nafarroako Unibertsitatea
4323288782,1,The Japan Society of Coloproctology
4323295385,2,AFS
4323366351,1,colpos.mx
4323369816,1,Université Laval
4323830095,1,JKUAT
4323867248,3,Portsmouth and Gosport School of Science and Art
4323867248,7,Portsmouth Municipal College
4323966135,3,Nanjing Agriculture University
4323966142,1,National Research Council (Canada)
4323970070,2,Georgetown Univ.
4323972344,1,SUFE
4323982288,3,China National Health Commission
4323982289,1,HZAU
4323985470,1,March of Dimes Birth Defects Foundation
4323999823,1,Chángshā Lǐgōng Dàxué
4323999826,1,Narodna biblioteka Srbije
4324001558,2,"Horizon Research Publishing Co., Ltd."
4324001560,1,NLN
4324004203,1,NCEPU
4324004212,4,National Knowledge Infrastructure
4324013419,2,GXU
4324034529,1,NATA
4324034792,2,Korean Society of Plant Pathology
4324035611,4,erudit.org
4324044484,1,JVE International
4324047741,4,Iowa Agricultural College
4324047741,8,Iowa State University of Science and Technology
4324096563,1,Northeast China Agricultural Science and Technology Innovation Center
4324113237,1,KSGE
4324113248,1,Jíměi Dàxué
4324113791,2,SGEPSS
4324114251,2,Jiangxi Cancer Hospital
4324114473,3,Wuhan da xue
4324137605,1,CPS
4324143687,2,Instrument Society of America
4324166845,1,S.B.F.
4324169640,1,Húběi Dàxué
4324169685,1,CMES
4324195905,1,Shanghai Cancer Center
4324262971,1,CQUST
4324263127,2,CCDC
4324263146,2,Universidad Loyola Andalucía
4324263168,1,East China Institute of Technology
4324263168,5,Nanjing University of Science & Technology
4324263300,2,IOZ
4324277485,1,ERS
4324303931,1,cspg.org
4324304531,2,North University of China，NUC
4324309663,1,Spanish Royal Academy of Medicine
4324311028,1,Gānsù Nóngyè Dàxué
4324392717,1,"School of Medicine, Keio University"
4324392725,1,CAF
4327872557,1,Héběi Gōngyè Dàxué
4327872697,2,Héféi Xuéyuàn
4327873566,2,Australian Nursing Federation
4327874076,1,CWLA
4327874087,2,American Association for Physician Leadership
4327874089,1,Nanjing Medical College
4327874768,2,IRA
4327874774,1,CABI
4327875405,2,Běijīng Huàgōng Dàxué
4327876835,1,University of Gajah Mada
4327876835,5,"Universitas Gadjah Mada, Yogyakarta"
4327876866,1,Editora MV Valero
4327904643,3,MMC
4327904647,1,KODDCO
4327904650,1,Húnán Chéngshì Xuéyuàn
4327983459,2,Éditions Classiques Garnier
4327983462,2,UCLH
4327986741,1,SCUT
4327986823,1,Société canadienne pour l'étude de l'éducation
4327988814,2,Butterworths
4327988825,3,Chung-kuo jen min ta hsüeh
4327988825,7,People's University of China
4327988829,1,Shěnyáng Gōngchéng Xuéyuàn
4327988837,1,CISRI
4327988840,1,Húnán Kējì Dàxué
4327988903,1,ASJ
4328135217,2,University of Texas Medical Branch at Galveston
4328135219,3,Northstar Travel Media LLC
4328135262,3,"Teacher's College, Nanjing University"
4328139294,1,CIGR
4328141797,1,Southern Yangtze University
4328142015,1,Friedrich Julius Klinckhardt
4328142015,5,Julius Klinkhardt
4353038660,3,Fudan Public School
4353046189,2,CSK
4353105722,4,The Society of Motion Picture and Television Engineers
4353105725,1,Éditions Karthala
4353107229,1,Hēilóngjiāng Dàxué
4353108562,1,Xīběi Shīfàn Dàxué
4353108588,2,Pontificia Universidad Catolica de Chile
4353108593,2,Tongji
4353108599,1,Third Military Medical University
4353108601,2,Qinghua University
4353108601,6,Tsinghua
4353108602,1,Uniwersytet Medyczny we Wrocławiu
4353108602,5,Universitas Medicus Vratislaviensis
4360969183,1,Jiaying College
4360969207,1,Shaanxi Normal University in Baoji
4360969234,1,archivistes.org
4360969239,1,CEFC
4360969240,4,Xi'an University of Arts and Sciences
4360969249,2,"Magang (Group) Holding Co., Ltd."
4360969249,6,Maanshan Iron and Steel Company
4360969255,1,FRB San Francisco
4360969257,2,IS&T
4360969266,1,CPA
4360969271,1,KIEA
4360969276,2,publicationethics.org
4360969279,1,SMU Law School
4360969287,1,RSC
4360969318,3,Technical Sciences Novi Sad
4360969319,1,Ānhuī Lǐgōng Dàxué
4360969326,3,Swinburne College of Technology
4360969343,1,Suomalainen Lääkäriseura Duodecim
4360969357,1,International journal of engineering applied science and technology
4360969366,2,Shàntóu Dàxué
4360969373,1,IST Austria
4360969374,2,BSAVA
4360969376,1,China Veterinary Drug Control
4360969384,1,Federal State Institution of Science Institute of Philosophy of the Russian Academy of Sciences
4360969392,1,Slovenská Technická Univerzita v Bratislave
4360969393,3,Nánjīng Gōngyè Dàxúe
4360969398,2,Zheda
4360969402,4,WCH
4360969408,1,Zhōngguó Nóngyè Dàxué
4360969417,3,Fujian Provincial Medical Vocational School
4360969425,3,Zhōngyāng Mínzú Dàxúe
4360969429,1,Centre of Highest Technical Education
4360969430,2,Red Army
4360969430,6,Chinese Communist Forces
4360969440,1,Longdong College
4360969461,1,ZJSRU
4360969476,1,Filologicheskie nauki
4360969489,1,Guangxi Teachers College
4360969490,2,China Electric Division
4360969492,1,Haymarket Publications
4361047292,2,CUG
4361074907,1,WU
4361074939,1,ASTRI Coal
4361075542,1,AVIC
4361085957,1,Sichuan College of Education
4361100558,1,ICJUST
4361100619,1,"GESIS - Leibniz-Institute for the Social Sciences, Mannheim"
4361149406,2,University of Concepcion
4361181165,1,NCI
4361181166,2,The Costume Culture Society
4361181857,4,Guangxi Province
4361184712,1,Guiyang Medical College
4361727490,1,RUS
4361727490,5,Rossija
4361727490,9,RU
4361727497,2,The American College of Allergists
4361727498,1,China State Institute of Pharmaceutical Industry
4361727506,1,CASM
4361727514,1,London School of Economics
4361727519,1,Central South University of Forestry & Technology
4361727522,1,SHUTCM
4361727527,1,Geological Society
4361727543,1,Anqing Teachers College
4361729645,1,HBU
4361729661,1,National Guiyang Normal College
4361729682,1,NCRIEO
4361729689,2,Xi’an Thermal Power Research Institute
4361730428,2,Zhengzhou Institute of Aeronautical Industry Management
4361730432,1,GMI
4361730435,2,CQUT
4361730467,2,Academy of Military Medical Sciences
4361866439,1,JAAS
4362561680,2,WIPE
4362643763,3,산타클라라 대학교
4362643765,4,MOF
4362643765,8,"MOF, Japan"
4362643791,1,Karolinum Press
4362643793,2,NJIPT
4362643886,2,Berkeley Lab
4362643901,1,AMEE
4362643904,1,ELKH
4362655242,1,South China Botanical Garden
4362724839,1,The University of New South Wales
4362724839,5,UNSW
4362724844,2,The Edith Cowan University
4362724849,2,China Textile University
4362724850,1,Unal
4362724852,2,KASW
4362724863,1,Wéifāng xuéyuàn
4362724881,2,Richmond College
4362724887,1,Pomorski Uniwersytet Medyczny
4362724889,2,"Harcourt, Brace & World"
4362724889,6,"Harcourt, Brace, and Company"
4362724892,2,Al-Minya University
4362724899,3,ICRC
4362724909,4,"Institute of Chemical Metallurgy, Chinese Academy of Sciences"
4362724918,3,Universidade de Campinas
4362724935,1,Daily Mail and General Trust plc
4362726012,2,NCFR
4362726015,1,csic.es
4362726015,5,Spanish Council for Scientific Research
4362726016,1,GSC
4362726022,2,SAU
4362726040,1,DKU
4362726110,2,Maryland State College
4362726110,6,College Park
4363603077,2,Universiteit Twente
4363609114,1,Spirit of the Times
4363609269,1,KSCP
4363609273,3,National University of Kyiv
4364310595,3,Japanese Soc. for Pediatric Endocrinology
4364318729,1,Xīnán Kējìdàxué
4365331069,3,"Mt. Sinai Hospital, Manhattan"
4365331599,1,The City University of New York
4365349132,2,North Dakota Agricultural College
4365365866,3,N.S.F.
4365379719,2,agricultural school
4365379719,6,university of agriculture
