source_id,alternative_title_seq,alternative_title
26862755,1,PIQ
4210223720,1,IAUC
4210185648,1,AJOR
4210200881,1,Statmat
3084184,1,Computer networks and International Serial Data Network systems
4210222016,1,Food Engineering Progress
21668869,1,Strategic direction (Bradford)
4210230405,2,Revue @nalyses
4210199403,2,API Magazin
4210227975,1,Meždunarodnyj èndokrinologičeskij žurnal
2764524608,2,Material sciences
4210232932,1,The Japanese journal of medical instrumentation
4210168604,2,Pneumologie
100542168,1,"Acta physica Hungarica. A, Heavy ion physics (Online)"
2764946879,13,ICOMOS world report (Internet)
4210233841,1,International review of information ethics
4210197562,1,MSK
2764759844,1,The journal of Korean academy of conservative dentistry
113958752,1,Preparative biochemistry and biotechnology
4210224710,1,Books
4210240595,1,JASENS
4210221804,1,PCI Genomics
4210207408,1,JCEMS
4210203929,1,Jurnal Pendidikan Islam
4210203124,1,European journal of arrhythmia and electrophysiology
4210216081,2,PACMPL
4210173554,1,ML
4210212833,2,Perspectives ethnographiques sur les enfants & l'enfance
2738790384,2,OVP
4210180020,3,Journal of clinical studies & medical case reports
134953222,1,baiochip hakoeji
4210233162,1,Jurnal Penelitian dan Pengembangan Arkeologi
2755441855,1,J Contemp Dent Pract
2754470563,2,Japanese journal of cancer research (1907)
4210208899,1,Knee surgery and related research
4210211066,1,Research & practice in anesthesiology
2754533391,1,Archivio di tisiologia
4210178873,1,BSEJ
4210190331,1,Modern Management Systems
4210167719,2,The Korean journal of cerebrovascular surgery
140640905,1,Louvain Journal of Theology and Canon Law
4210204343,1,IJISR
27339233,1,Business and information systems engineering
4210210811,1,Journal of Electronics & Information Technology
2738125041,4,Brésil (Paris)
50876694,2,SSI
4210236292,2,JNUC
4210186800,1,AJOMIS
4210199432,1,RFEA
4210185969,2,Transactions on data science
42274841,1,CJA
2764485085,1,Open medicine
69987878,1,JQS journal of quaternary science
2764825184,1,IBJ
4210228888,2,"Vestnik Nacionalʹnogo tehničeskogo universiteta ""HPI"". Tematičeskij vypusk ""Ènergetičeskie i teplotehničeskie processy i oborudovanie"""
4210175427,4,Society for Automation in Business Education data processor
4210170271,1,OECD Development Centre policy insights
4210198008,3,American Medical Association archives of general psychiatry
84711853,1,Applied systemic studies
4210167710,2,Journal of the Society for Medieval Feminist Scholarship
4220651959,1,Applied human factors and ergonomics international
2736987556,1,Brazilian Journal of Cartography
4210225608,1,British homœopathic journal
4210180739,2,Jurnal ekonomi dan perbankan
4210197744,5,ESEM
4210215746,1,Jurnal Pendidikan Anak Usia Dini
4210219443,2,The Bulletin of Tabbin Institute for Metallurgical Studies
2764746166,2,Maǧallaẗ al-ʿulūm al-zirāʿiyyaẗ al-ʿirāqiyyaẗ
4210232189,1,Scientific Journal Of Occupational Safety & Health
4210206308,4,Naučnye izvestiâ
2764476468,5,Shìdno-Êvropejsʹkij žurnal peredovih tehnologìj
189687603,1,Germanistik (Tübingen. Print)
2764657104,2,Orient
4210182963,1,Le Memorie della SEI
4210178022,2,Int. j. business intelligence and systems engineering
98170997,1,PP. Periodica polytechnica. Electrical engineering (Online)
4210205084,1,Traffic and transport theory and practice
4210210239,1,Revista Xilema
185233701,1,Chemical Rubber Company critical reviews in oncology/hematology
4210226668,1,SLA
2898482455,2,"Diagnosis, assessment & disease monitoring"
2764902370,1,Adult span journal
4210191397,3,RSTI. Série TSI
4210234287,1,JSSH
175770247,1,Polymer physics
4210200787,1,Jiangsu foreign lanquage teaching and research
4210184096,2,Jurnal Penelitian Pembelajaran Fisika
4210216699,1,Revista alternativa financiera
4210198513,1,Faṣlnāmah-i taḥavvul-i ravānshinākhtī-i kūdak
72845316,3,ZGN. Zeitschrift für Geburtshilfe & Neonatologie (Internet)
4210219466,1,European Medical Journal.
2764824919,1,APS
4210230131,2,Rivista di filosofia e di teoria delle arti
4210240833,1,Jurnal Pengabdian Kepada Masyarakat
4210190380,3,Radio frequency identification virtual journal
4210169234,4,Numerical data and functional relationships in science and technology. Molecules and free radicals
4210186998,1,Annales de Lettres et Sciences Humaines
4210196654,1,Frontiers in central nervous system drug discovery.
4210170603,1,Jurnal sistem informasi
4210169642,1,Jurnal Manajemen dan Bisnis Islam
4210232677,1,Jurnal hukum Islam
4210194960,2,Rovartani közlemények (1970)
4210198770,2,Journal of head and neck anesthesia
128631314,2,British journal of oral and maxillofacial surgery
2764435153,2,BMJ clinical evidence
11968101,1,IJCVR
4210189104,1,Jurnal Keilmuan dan Aplikasi Teknologi Industri
4210221680,1,Photobiomodul Photomed Laser Surg
4210200663,1,International journal of maritime crime and security
4210187779,1,Revue de linguistique et de didactique des langues
2764582064,1,Zenkoku kaifukuki rihabiriteshon byoutou renraku kyougikai official scientific journal
4210204936,2,Journal for Language and Foreign Language Learning
4210205822,1,CRIM
4210220311,3,Student Research Workshop held in conjunction with The International Conference RANLP ...
4210168848,3,Tamožnâ
92131368,2,Journal of pharmacokinetics & biopharmaceutics
4210201376,1,Jurnal Ilmiah Administrasi Publik
4210194458,4,"Journal of psychiatry, depression & anxiety"
197981039,1,Economics and politics
4210236580,1,CCST
4210234262,1,Universitas Iagellonica Acta Scientiarum Litterarumque.
95127448,1,Health and social work
4210198210,1,Revista ecología aplicada del Departamento Académico de Biología de la Universidad Nacional Agraria La Molina
4210227711,1,Global business administration review
4210233078,1,Mensch & Computer (Berlin. Internet)
4210230384,2,R and L
4210168139,4,RWTH-Edition (Berlin. Internet)
4210177374,1,BestMasters
4210204838,1,IJSVR
4210211469,3,Zentralblatt für Didaktik der Mathematik (2007. Internet)
2736643192,1,Revista Facultad Ciencias Agrarias. Sección Ciencias agrarias
4210191297,1,Journal on algebraic and discrete methods
4210208492,2,Russian digital libraries journal
205895848,1,John Marshall journal of computer and information law
4210195921,2,Jurnal ilmiah pariwisata agama dan budaya
4210188803,2,Ecology and noosperology
106069630,2,JVAP
2764398708,1,Journal of Korean calssical Chinese literture
4210205173,1,Revista do Instituto Histórico e Geographico Brazileiro
2764563171,1,Russkij teriologičeskij žurnal
4210198377,1,RSC
4210197257,2,Həyat elmləri və biotibb jurnalı
4210205510,1,JCEN
4210180098,1,Notas técnicas - Centro Brasileiro de Pesquisas Físicas
4210205416,1,UJG
167206675,1,RJMP
2764904417,3,Revue TESL du Canada
4210239045,2,Barcelona investigacion arte creación
87930725,2,Official publication of the German Society of General and Applied Entomology
47058565,1,Computational science and discovery
4210179482,2,Jurnal Program Studi Ilmu Komunikasi Fisip Unikom
4210187437,1,"Academus, revista científica da saúde"
4210167562,1,"Rapports annuels de l'École pratique des hautes études, Section des sciences religieuses"
4210211332,1,Revista electrónica de didáctica de las ciencias sociales
70982952,1,JCN
138816438,1,Transactions of the Japan Society of Aeronautical Engineering
4210173581,3,Oncology & hematology review US
4210227879,3,"Vestnik PNIPU. Geologiâ, neftegazovoe i gornoe delo"
4210199081,2,Prikladnye aspekty informacionnyh tehnologij
4210216141,2,Obesity research open journal
4210201230,1,Ahi Evran medical journal
21322974,2,IJLC
4210204219,1,Al-Duhaa
4210221853,2,Res publica (Madrid. Internet)
2764936368,1,Nordic studies on alcohol and drugs.
4210224540,1,Journal of the Daesoon academy of sciences
4210222420,21,Ouest-France (Éd. de Pornic-Pays de Retz)
4210187496,2,Advances in transdisciplinary engineering series
189820690,4,ZfO
4210182793,1,Future higher education
204609040,1,Colloid and interface science
4210190024,1,IJCMP
2764740449,3,American Association of Nurse Anesthetists journal
2764555808,1,South-Eastern Europe Journal of Economics
30934864,3,Systems biology
138197279,1,IJTGM
2764997145,1,Scottish studies
99517592,4,Philosophical transactions.
2739286190,2,Journal of economic regulation
4210196129,1,Cyberpsychol Behav
4210229139,2,SHOLE. Ancient philosophy and the classical tradition
134773490,2,JNNP online
71926985,1,Journal of the Leibniz Society of North America
4210199180,1,Journal of intellectual freedom and privacy
2737838425,1,"Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering Transaction on Security and Safety"
17623354,1,"The international magazine of oils, fats, lipids & waxes"
2764887550,3,B&CA
4210212454,2,Kang'won sahak
4210206150,1,Galician economic bulletin
4210210554,1,"Particles, fields, gravitation, and cosmology"
68503284,1,Journal of community and applied social psychology
4210195337,1,Jurnal ilmu manajemen dan akuntansi
4210207419,2,"Theory, Methods and Applications of Spatial and Network Statistics to Economic Analysis"
2764405952,1,Daehanimsanggeon-gangjeungjinhakoeji
4210204355,1,Journal of the Korean Society of Hazard Mitigation
4210186244,1,Jurnal Ekonomi dan Studi Pembangunan
4210203205,5,Grundlehren der mathematischen Wissenschaften in Einzeldarstellungen
4210187181,2,Jurnal agrosains
204975207,1,EP+I
4210214635,1,JUAN
61661,1,Journal of prosthodontics :
2739009059,1,Scientific journal of Riga Technical University
33142482,4,NZJM
116305490,2,Journal of developmental & behavioral pediatrics
4210207662,1,AJAC
2737801060,1,Revista electrónica formación y calidad educativa
4210202802,1,"Jurnal Sains, Teknologi, Masyarakat dan Jejaring"
95927495,2,Australian academic & research libraries
4210174694,1,Materials science and engineering
4210233198,1,Journal of finance & accounting
61687237,1,Contemporary psychology
4210213723,1,Journal of anatomy and histopathology
4210231459,2,Jurnal penelitian pendidikan Islam
4210239348,1,JRCE
4210227396,1,Colloquium series in protein activation and cancer
109794373,1,Korean Journal of Clinical Microbiology
4210211023,1,"Oikos, Revista Brasileira de Economia Doméstica"
27998420,1,RJSS
4210167963,1,Organisation for Economic Co-operation and Development. Economic outlook (Print)
4210212849,2,Ideengeschichte (München)
4210192691,1,GJPM
2765068967,1,Transactions of the IEICE
4210185063,1,The journal of the city history compilation committee of Busan
125600968,1,JPA
98369295,1,MedR (Zeitschrift. Print)
4210234790,1,Security Studies
4210178593,1,"Virology, research and treatment"
4210210100,1,AIJSS
4210231731,6,CPT Pharmacometrics Syst Pharmacol
4210190235,1,International Council on Systems Engineering insight
4210220831,1,Korean Journal of Comparative Education
2764738727,2,PWFinancing
4210184897,1,Distributed generation and alternative energy journal
4210216802,2,PCI Anim sci
120164950,1,JWL
4210168349,1,Verhandlungen - International Association of Theoretical and Applied Limnology
4210196902,1,TagungsLotse
2946866068,2,Journal of the Korea academia-industrial cooperation society
4210190637,1,Jurnal Teknologi Elektro dan Kejuruan
206848516,1,Computational statistics
41158033,1,Politics and gender
4220650813,1,Cuadernos de trabajo de la UACJ
4210215952,1,"Reunina, revista de educação da Faculdade Unina"
144584743,1,Cogn Behav Neurol
2914338665,2,Journal of Geography (Tokyo)
4210204062,1,Recycling and Sustainable Development
4210224551,1,Scientific Journal of Linguistic Literatura and Education
4210216177,2,Revista Agropecuária Técnica
2764769911,5,"Reviews, research, resources"
4210227966,3,ESUKA
141167492,1,OJVR
4210237316,1,Jurnal Bimbingan dan Konseling Keislaman
4210196875,1,Revista Conjuntura Global
76695604,3,Toxicology & pharmacology
44484883,1,Biometrical journal (1959)
4210190627,1,"Doklady RAN. Matematika, informatika, processy upravleniâ"
79460864,1,Information retrieval (Dordrecht)
4210216024,1,Jurnal teologi kontekstual dan filsafat keilahian
4210169550,2,ZPT
4210171810,1,Rivista storica svizzera
4210238361,1,Advances in bioengineering & biomedical science research.
4210212024,2,Nauka i tehnika Kazahstana
4210186068,1,Japanese journal of veterinary anesthesiology
4210237092,1,JMSCEdu
4210202988,1,Academic Coordination Centre Journal
4210174337,1,Quellen und Forschungen aus italienischen Archiven und Bibliotheken (Print)
4212762998,1,AJR
139044821,1,JIPT
4210198950,4,Vestnik NIA RK
23572263,1,Nephrol Nurs J
4210174711,1,Problems of dialectology
4210194171,1,"Economy, Business and Development"
4210188149,4,Kuromatogurafī
2764714657,3,Journal of philosophy for children
151949019,3,"Communication, culture, and critique"
4210202860,2,Revista española de estudios norteamericanos (1990)
97837933,2,Institute of Electrical and Electronics Engineers transactions on product engineering and production
2738742943,1,Libreas (Berlin)
4210206702,1,JCThink
4220650923,1,Jurnal of Education
4210237390,1,JPPGI
170012901,1,Afr. j. herpetol
133947007,1,Nanoscience and nanotechnology
4210212303,1,RLV
4210181458,1,Vestnik Ukrainskogo obŝestva genetikov i selekcionerov
165997068,1,Journal of catalysis (Beijing)
74983066,2,AAPS J
2764374787,1,Southern Power System Technology
4210174232,1,Rangahau
4210198893,1,Harran education journal
4210197936,3,"Quarterly scientific, online journal of TEI of Athens, Department of Nursing A"
40714092,4,Quærendo (New York)
4210202426,1,Art and design research
4210229711,1,Jurnal Ilmiah Kebahasaan
4210236895,1,JTPPIPS
4210233768,1,Kongl. Vetenskapsakademiens handlingar
4210224449,1,Jurnal ilmiah kedokteran
4210236412,1,JFDS
4210175546,2,Qalaa scientific Journal
94618750,1,Teaching & teacher education
4210172123,2,Service strategies for improvement series
2488537894,1,TCDS
4210229452,5,NCLSI measure journal
4210179666,2,ECJEML
4210190872,2,Jurnal ilmu komunikasi
4210208899,2,Daehanseulgwanjeolhakoeji
8095556,5,"Annual reviews, genomics and human genetics"
4210170130,3,NeuroRx
4210226116,1,AIEIS
132836325,1,han saengtaeji
120269741,1,Neuropsychology
4210202735,1,JEC
4210208205,1,ATCVS
2912681116,1,Korean journal of air-conditioning and refrigeration engineering
2764643482,1,aendeuragoji tude-i
4210218781,1,JTFP
107631664,2,ICAE
4210205509,1,AJPN
2764918797,1,Royal Musical Association research chronicle
153527428,1,Thoracic imaging
4210197040,1,TJSSR
4210202593,1,Tram[p]as de la comunicación y la cultura
113181601,1,Law and justice
4210176485,2,Bulletin of the International Association for Landscape Ecology-Japan
2764578272,1,MNA bulletin
2764383674,1,Action learning and action research journal
4210182165,4,"Indoevropejskoe âzykoznanie i klassičeskaâ filologiâ. Materialy čtenij, posvâŝennyh pamâti professora Iosifa Moiseeviča Tronskogo"
93534766,1,Influenza
4210203131,3,Prolog. Law
4210226478,1,Schriftenreihe des Instituts für Versicherungswissenschaft der Universität Köln
2928674302,1,Jurnal Online Desain Komunikasi Visual
4210192860,2,"Analele Universităţii ""Ovidius"" Constanţa. Seria Construcţii"
4210172708,2,JCTR
195356620,1,Cardiology
64826861,1,AJPP
4210173637,1,Jurnal Ekonomi Uslam Universitas Yudharta Pasuruan
87982657,1,Nederlands tijdschrift voor geneeskunde
4210168503,1,Monographs and surveys in pure and applied mathematics
4210174432,4,"ESSDERC,"
4210204940,1,Jurnal Pendidikan Agama
123786394,1,Folding and design
124293541,3,Journal for the Study of Marriage and Spirituality
201473135,2,Geoderma (New York)
4210173682,1,The Journal of the Czech and Slovak Oncological Society
145410213,1,AJCP
4210229729,1,Direitos Culturais
4210171208,2,ATZheavy duty worldwide
4210179340,1,Économie internationale
2764753341,1,IREMOS
2754693713,5,Journal de l'Association chiropratique canadienne.
2756075098,1,Voprosy nejrohirurgii im. N.N. Burdenko
4210178254,1,Jurnal Pendidikan dan Pembelajaran
2764715610,1,J. environ. hortic
56388185,3,Journal of philosophy
4210209740,1,NB: Filosofskie issledovaniâ
2764466992,1,Guangxi Sciences
4210224068,1,ASAP journal
4210205980,1,Filološke studije
4210174474,2,Arts and humanities in progress (Online)
4210224056,1,AJRD
4210224491,1,Journal of the Korean society for multicultural health
4210227684,1,JRIP
20631277,9,RO. Recherche opérationnelle (En ligne)
2739258708,4,Letteratura d'Europa e d'America
2764416981,5,Multimedia
2764465254,1,Journal of global law and business
4210197676,1,Adoption and culture
4210189643,2,Remedium. Žurnal o rossijskom rynke lekarstv i medicinskoj tehniki
4210203385,2,ACRS
173943867,1,Environmental research.
4210208036,1,Jurnal hukum keluarga Islam
4210235420,1,RCF
4210235750,2,"Research, innovation & practice"
4210200656,1,Reflektif journal of social sciences
2738561021,1,Modern studies of social issues
4210206305,2,Journal of applied informatics
2764413569,1,Food protection
4210182703,1,Food systems
4210187170,1,Psychological studies
4210214325,2,GTAP journal of global economic analysis
25458497,3,Metaphysica (Berlin. Internet)
4210214471,2,Law review (München. Internet)
4210174573,1,Contemporary society and multiculture
4210196744,2,"Publications universitaires européennes. Série 14, Langue et littérature anglo-saxonnes"
4210197253,5,Cornell historic math book collection
28463524,1,Geriatric rehabilitation
4210215024,2,Jurnal Ilmu Politik Pemerintahan dan Administrasi Publik
4210212591,1,JDKP
4210170384,1,Open Access women's health
4210216709,1,Research journal of mathematics and statistics
4210231576,2,International business and economic studies
4210236961,1,Welfare & Cultural Diversity Studies
2765021802,1,Jungang Journal of English Language and Literature
4210241122,1,"International Journal of Genomics, Proteomics, Metabolomics  and Bioinformatics"
4210175626,2,Parlements (En ligne)
4210224891,1,Journal of medicine and rehabilitation
4210170214,4,"Vìsnik Nacìonalʹnogo tehnìčnogo unìversitetu ""HPÌ"". Novì rìšennâ v sučasnih tehnologìâh"
4210192449,3,Annual Conference of the Prognostics and Health Management Society
196403249,1,"RVS,"
4210179932,3,Ophthalmic Surg Lasers Imaging Retina
60214879,1,AJER
2764529328,2,Shingaku nenpō (Tokyo. 1962)
4210202474,1,"RealizAção, Revista online de Extensão da UFGD"
4210212026,1,JOSSE
4210236708,2,Frontiers in bioscience-Landmark
4210193069,4,International Conference on Digital Printing Technologies
2739448365,1,Revista horizonte médico
2737728934,1,Journal of pedagogy
4210214489,2,Journal for ethics and moral philosophy
4210168540,1,Medical journal
4210216411,2,Cancer open access
4210240895,3,RUDN Journal of engineering researches
12725922,2,GCT
4210230684,1,Kajian Ilmu dan Pengembangan Budaya Al Quran
4210198761,2,TSACO
4210226293,1,JICE
4210176078,1,APTIS
4210234364,1,"Collection ""Cahiers du Resiproc"""
145138831,1,Family psychotherapy
4210188651,1,Issues of national and federative relations
4210190716,1,Plant Physiology and Genetics
4210234606,1,Quarterly journal of transnational business.
109829679,1,Minerals and metallurgical processing
4210188540,1,"ABEI Journal, the brazilian journal of Irish Studies"
4210198328,1,AJAP
91660768,2,Philosophical transactions of the Royal Society
4210238259,1,Accounting & financial control
4210212661,1,Biologie-Chemie-Zeměpis
129676381,1,JEBM
47982532,1,Business intelligence and data mining
4210185586,1,Jurnal ilmiah keagamaan dan kemasyarakatan
4210215857,1,Journal of Economic Syaria Law
4210238714,2,Bulletin of Kyiv National University of Culture and Arts. Series in Museology and Monumental Studies
4210167745,1,Jurnal arsitektur kota dan pemukiman
234478,1,JVP
4210235486,1,Proceeding Seminar Nasional Teknologi Informasi Kedirgantaraan
4210216917,1,Topics in local development
4210233337,1,Jurnal undang-undang Malaysia
26659863,1,Zhongguo aizheng yanjiu
4210196899,1,Cognitive engineering
2764528117,2,IJPDS
71257975,2,AQ
4210195441,1,IEL
4210220758,2,Society for the Study of Human Biology series
4210200508,1,Jurnal Pengabdian Pada Masyarakat
4210187268,2,Commonwealth and comparative politics
4210240416,1,Journal of information technology
4210205669,1,JÉDP
4210221514,2,Iris/Taira
4210184064,1,Zhong wai fa xue
4210233489,2,Jurnal pendidikan teknologi informasi dan komunikasi
4210210175,1,JPFT
4210236190,1,"Jurnal kajian bahasa, sastra Indonesia, dan pembelajarannya"
4210176307,2,Advances in geochronological science : GChron
4210190301,1,Sinop University journal of social sciences
174750439,2,GJ topics
4210180764,1,Tierzucht
4210190260,1,Revista Ciencia jurídica y política
4210213971,2,IJGFI
2765007950,1,Journal of Guizhou Agricultural Science
4210173599,1,Kajian Teori dan Pembelajaran PAUD
4210205046,2,Saint Augustine lecture
2764654876,1,Shanghai Daxue xuebao (Yingwen ban)
4210194282,1,JCAMR
4210173777,1,Social and cultural studies of robots and artificial intelligence
4210235473,1,IJCCR
10615428,1,JREL
4210206214,1,EJPAI
4210222292,1,Cherkasy University bulletin: biological sciences series
2764410803,5,Progress in superconductivity and cryogenics
2764378167,3,The Problems of economy
4210231280,1,Psychiatry and neurological sciences
4210207198,1,Transactions on signal processing
4210232015,1,Electroplating & surface treatment
4210234559,2,EpSBS
4210227553,1,The legal history review (Print)
182449769,3,LNP. Lecture note in physics (Internet)
4210192960,3,"Mémoires présentés par divers savants à l'Académie royale des inscriptions et belles-lettres de l'Institut de France. Deuxième série, Antiquités de la France"
4220651504,1,IAPM scientific works. Series Jurisprudence science
116912111,1,Fluoride quarterly reports
4210211098,2,Journal of the Chesterton Institute for Faith & Cutlure
4210224479,1,APhA
4220651371,1,THAI JOURNAL OF CRITICAL CARE MEDICINE
3012707348,2,EJHP
4210231364,1,Journal of the Textile Machinery of Japan-proceedings
13209173,2,American notes queries
132853619,2,Foodborne pathogens and disease
4210210193,2,Nihon Kikai Gakkaishi
4210184996,4,Journal of humanities and history of medicine
4210181380,1,Chiang Mai Wetchasan
4210204392,1,Urban & Regional Planning Journal
4210204358,1,Международное право
33190353,1,CEP
4210209049,1,Collection Perspectives anglo-saxonnes
4210215046,1,Sibirskij socium
4210184460,2,Critical reviews in microbiology
4210167578,2,JNS.
52570947,1,JEMREST
2736806674,1,"Sequência, publicação do curso de pós-graduação em direito da UFSC"
4210230977,2,Elmi eserler
187415269,1,JAL
4210239773,1,"Teori, Modeling, dan Aplikasi Fisika"
4210220666,2,WCSA journal
4210184086,1,Ādab al-Kufa
4210193675,1,"CSIT newsletter, IEEE"
4210188736,3,Burganov house. The space of culture
4210212010,1,Mediasi
4210213486,1,SMJO
2738021138,1,Revista Global Manager
14226812,2,JAMA pediatr
4210215551,1,JLCC
4210222837,1,Neuromuscular diseases
2738652600,1,Revista de Ciencias Agrícolas del Ministerio de Agricultura y Ganadería.Colegio de Ingenieros Agrónomos y Universidad de Costa Rica
4210232637,1,Annale van die Natalse museum
4210238955,1,ABEB
4210184363,1,Pedagogìčnì nauki
4210212212,1,Problems of agrimarket
4210175272,1,Jurnal Pengabdian Masyarakat
4210221647,1,Media and environment
4210222456,1,Vestnik
2755080209,2,Journal of physical activity and health
4210239948,1,JCBE
4210190239,1,3 biotech (Internet)
4210215417,1,Journal of interdisciplinary studies and thought
4210203783,2,OECD Economic Surveys. Russian Federation (Russian version. Online)
4210204628,2,Escritas
4210206251,1,GJPNC
4210212507,2,Special publications series
4210232396,3,DCN
4210212201,1,Journal of Statistics
4210173141,1,Image processing
4210187807,1,Revista del cuerpo médico del Hospital Nacional Almanzor Aguinaga Asenjo
2764600758,1,NRR
4210201561,1,Japanese journal of transfusion medicine
4210174836,1,IJAF
174124453,1,Journal of the Society for Visual Anthropology
32501086,1,CF-Journal Diabetes aktuell für die Hausarztpraxis
4210213255,1,EJB
4210240204,1,Public Law - Korean Public Law Association
2764579144,1,Clinical and experimental thyroidology
4210234692,1,Russian-asian law journal
4210204712,1,Politics and space C
4210237171,1,JSBG
22881060,1,Ultrasound in obstetrics and gynecology
2764828097,1,Annals of Warsaw University of Life Sciences - SGGW.
4210191390,1,Tribologia
2764530758,1,Journal of Vibration and Shock
4210202451,2,Jurnal Ilmiah Kimia
144224645,1,TOBJ
2764624436,1,Journal of Xinxiang Medical College
4210236292,1,Journal of al-Nisour university college
2764978407,2,Journal of values based leadership
4210183769,1,CPB
4210182685,1,JMCS
4210200584,1,Studies on Turkish language and literature in the Balkans
193803878,1,IJHCITP
2764736540,4,DICE report (Internet)
4210230887,1,IJPMAT
4210232775,1,Colorectal cancer
4210167615,1,Jurnal Agribisnis dan Sosial Ekonomi Pertanian Unpad
4210187287,1,IJRIA
4210232893,1,Russian journal of media studies
4210170872,1,Advances in biomechanics & applications
2764708685,1,DCQR
4210172246,4,Al-maǧallaẗ al-urduniyyaẗ li-l-’ulūm al-taṭbīqiyyaẗ. Silsilaẗ al-’ulūm al-insāniyyaẗ
4210213159,2,Jurnal pendidikan bahasa arab dan kebahasaaraban
4210186209,1,IJITE
4210231845,1,"Neurology, neuropsychiatry, psychosomatics"
2898507364,1,MmM
2764347842,2,Economic Research Institute for Northeast Asia report plus
4210182085,1,Chinese Journal of Optics and Applied Optic
4210168505,2,WIREs. Membrane transport and signaling (Print)
4210225978,1,Stochastic models
4210219635,1,Psychological prospects
4210168580,3,IIUC studies
2738171730,5,Scientific journal of Murmansk State Technical University
4210212561,1,Iranian journal of nutrition sciences and food technology
4210234811,1,ASMAR
90155489,2,College student retention
2764580351,1,Türkiye klinikleri journal of physical medicine rehabilitation-special topics
2642811,3,TISSEC
4210169768,1,IJPADA
4210208313,3,E & M ; Organ des Verbandes für Ernährung und Diätetik (VFED)
4210171212,1,Innovation et technologie en biologie et médecine Revue européenne de biotechnologie médicale
4210194632,1,The Journal of soils and environment
4210195558,1,Journal of Dhaka National Medical College and Hospital
4210224812,1,WBL
4210220413,1,Jurnal Pendidikan Fisika
4210213973,1,ReGIS
4210189060,1,Jurnal Ilmiah Administrasi
2764662408,1,New Korean Journal of English Language & Literature
4210175319,1,Terciocreciente
4210237507,1,Materials science
4210179373,1,Obstetrician and gynaecologist
4210180580,1,Animal science and food technology
4210210627,1,Jurnal Ilmu-ilmu Pertanian
4210180573,2,Scientific work
4210199883,1,ASCMO (Online)
4210232456,2,"Psicologia, Teoria e Prática"
2764786326,2,Journal of the National Therapeutic Recreation Society
4210229657,1,BIT
4210195953,2,WNE
174098469,3,E&T
4210184190,3,KHSYAD
4210212297,1,"Meždunarodnyj naučnyj žurnal ""Internauka"". Seriâ: Ûridičeskie nauki"
4210197382,2,Journal of the Japan Society of Acupuncture and Moxibustion
2764849349,1,IJMLC
4210222145,3,Writers craft & context
4210227978,1,DAOE
4210227093,1,Revista científica mundo de la investigación y el conocimiento
4210234159,2,Revue critique trimestrielle de jurisprudence et de législation
2898601686,1,Remote sensing applications - society and environment
4210209574,2,Kafedra
4210167458,5,Vienna journal for South Asian studies
59750172,1,SCM
112933683,1,Journal of caves and karst studies
4210222651,2,Microbiology and biotechnology letters
2973677,1,Satellite communications and networking
4210199696,1,Journal of Reproductive Health
184213297,1,Business intelligence research
968125320,1,Tierärztliche Praxis / K
4210197319,1,GLMJ
2764775439,2,Chishitsugaku zasshi
4210235129,1,IJCFATI
107376724,1,Quarterly of the National Archives
4210197154,1,Fisheries Science
2764697776,1,Chinese Journal of Conservative Dentistry
4210195523,1,JAMALI
114840262,1,ETRD
4210200031,1,(Online)
91250677,3,"Military electronics, IEEE transactions on"
4210216883,1,Jurnal Pengkajian Penelitian - Ekonomi dan Hukum Islam
95014303,1,Japanese journal of applied statistics
4210204621,5,KSIdigital (Berlin)
4210167897,1,Yemeni journal of agriculture and veterinary sciences
4210172061,2,Revue canadienne de nursing oncologique
4210189563,2,Identitats (Barcelona. Internet)
2739425949,1,Economics of Agriculture
4210230127,1,Management-Revue (Print)
4210181599,1,CERJ
83825622,2,WJNR
4210205809,1,GJAR
118304455,1,Pharmacy and pharmacology
4210190049,1,Journal of King Abdulaziz University. Islamic economics
4210221358,3,Journal of allied health science
70403827,1,Fitness and Performance Journal
2764446189,3,Legislative brief
2764403467,3,Newsletter of the Society of Africanist Archaeologists in America
4210197022,1,Preschool and primary education
4210204892,1,DCW
87630009,2,International journal of multimedia data engineering and management.
4210168920,1,Japanese Association of the Revegetation Technology
4210200546,1,IJGG
4210211641,1,La revista científica del Instituto Tecnológico Superior Portoviejo
4210201282,1,Optometry
75242794,1,HRH
4210193336,2,Administración e cidadanía (Ed. en castellano)
4210206980,2,IMF pamphlet series
4210211021,1,Jahrbuch ...
4210236269,1,"Collection ""Monde arabe - Monde musulman"""
4210170321,2,International conference on business and economics
196609070,3,Studies in South Asian film and media
2765018286,1,Beijing Biomedical Engineering
2764438270,1,Servamus (Pretoria. Online)
4210183566,1,IJBD
4210227293,1,JEASP
167815962,1,Kidney and blood pressure research
4210196187,2,"Landolt-Börnstein numerical data and functional relationships in science and technology. Group VIII, Advanced materials and technologies. New series (Internet)"
70769875,1,AMT (Internet)
4210169058,1,The Bulletin of the Russian Far East Malacological Society
4210233565,2,Jurnal Inovasi Pendidkan Matematika
121483264,5,Journal of the Australian Society of Security Analysts and the Securities Institute of Australia
4210184052,2,Korean journal of communication & information
4210211683,1,Chartered Financial Analyst Institute conference proceedings quarterly
4210188457,1,SpringerBriefs in electrical and computer engineering (Internet)
4210167852,1,Scientific Journal of Educational and Qualitative Studies and Researches
4210222426,1,Bioenergy
