work_id,grant_seq,award_id,funder_id
4200172639,1,"Grant Nos. 51922105, 11874405, 62022089 and 517723",4320321001
2898852332,1,,4320320767
2661494406,3,#61472257,4320321001
3041714986,18,,4320322120
2568638397,2,FY2016,4320323365
3011701533,1,TTU09 / 8004709710,4320311052
2161727109,1,45020,4320322729
2981981610,1,FB-0257,4320321900
2086725526,3,41271402,4320321001
4285094234,2,11904309,4320321001
2745465687,2,,4320321588
3047941566,2,K01DA046716,4320337347
2125397014,1,T32 GM008362-18,4320332161
2925279394,3,,4320321106
2789497864,1,,4320324119
2252896564,1,"U1536115, 61302094, U1405254, 61370007, and 61572206",4320321001
4226466941,1,109-2112-M-007-019-MY3,4320322795
2976179682,2,51577175,4320321001
4320076329,4,2022YFA1200094,4320335777
4396746905,2,,4320309290
4205256985,2,21665024,4320321001
2947370265,1,21706131,4320321001
2172102893,1,,4320334627
3092553893,3,2017M611323,4320321543
4313420442,2,21QA1409300,4320327803
4312190703,1,,4320321526
2974584705,7,,4320322025
2030751583,1,,4320321284
3094383614,1,11988102,4320321001
1784494802,1,,4320320720
4392560504,2,22249022,4320334764
4399696716,5,91950205,4320321001
4384562163,1,52004085,4320321001
2234462060,1,AGL2012-33461,4320321837
2913462015,3,,4320322028
3039318330,1,4-1406,4320323648
2802015343,2,01IS16043S,4320321114
4391330311,4,ECR/2016/000913,4320334771
2891045304,2,APP1068065,4320334705
4285813097,5,,4320338075
2327157548,1,DMR-0958796,4320306076
4365135096,5,PID2021-126076NB-I00,4320335598
3136900890,1,,4320319990
4388817987,3,NRF-2021M3F3A2A01037522,4320322120
3126329825,1,n/a,4320332427
4200318055,1,CAN 2018/628,4320321491
4353046011,3,335607,4320321108
3212387918,1,19-29-04016,4320321079
4392916717,1,400086,4320320802
3165362125,1,,4320307851
1971930554,1,21273137,4320321001
2233351360,1,CHE 1266380,4320306076
4391785863,2,62076207,4320321001
2092278263,1,RO1 DA10214,4320306080
4200103782,1,81771068,4320321001
4327566666,2,11890714,4320321001
2595258436,2,1421324067,4320322766
4380050177,1,123,4320324403
3159615293,1,,4320334764
2991851907,1,,4320332605
4400114959,1,,4320322183
4205539807,1,,4320311377
4310335939,1,51704137,4320321001
2344534379,3,B07024,4320321978
2745402300,2,PN-II-PT-PCCA-2013-4-1374,4320315989
2512985113,2,6144020,4320322919
2989998819,1,41571234,4320321001
4304783049,1,722166,4320338337
4223517173,3,J2019-IV-0019-0087,4320329860
2778200483,1,201510571056,4320321001
4288779845,2,01DL20003,4320321114
3209732365,3,,4320329497
2111299348,2,J09LA08,4320338074
4319312353,9,CGL2017-85210-P,4320335322
4220949325,1,12105227,4320321001
3165120573,6,U19AI128914,4320337355
4388990471,1,,4320330006
4389365341,8,YWF-22-T-213,4320335787
4389283203,1,22108231,4320321001
2754079395,3,2014SGR-504,4320334830
3134949189,1,17H06091,4320320912
3089703056,1,,4320309568
4388342890,1,,4320321001
4401505014,7,,4320330195
4366986547,1,82073576,4320321001
4310896208,1,,4320320974
4293237528,2,ECCS-1542015,4320306076
2041615416,4,1UO1 ES011044,4320337361
4375852249,2,H23-GanRinsho-Ippan-014,4320321945
3039130182,2,51971158,4320321001
3096287314,1,,4320320879
3104689522,2,91636108,4320321001
2737784820,2,CGL2015-68363,4320321585
4386154529,1,,4320321133
2632619973,1,,4320307874
4388856352,1,,4320311130
2325009835,4,,4320332564
2136458357,3,2672013ZYGX2013Z002,4320335787
3215528963,1,DE-AC02-09CH11466,4320306084
2179191171,2,51202185 and 51390472,4320321001
4321082068,2,,4320328359
2330697475,2,61472282,4320321001
4210714151,1,1398.959,4320322670
2792054279,2,MTM2013-47879-C2-2-P and MTM2016-80539-C2-2-R,4320321837
2311505602,1,J-13001-73885 “HIR(UM.C/625/1/HIR/248)”,4320322604
4206278211,6,2021YFA0718500,4320335777
2969771183,1,Contribution No. SD00H542‐15,4320333293
2235461359,1,15ZR1417700,4320309612
2918406530,3,2018M641182,4320321543
2560562471,1,21305053,4320321001
2612432787,1,13PR3118,4320320925
2125381144,1,,4320320912
4362647973,1,01(3043)/21/EMR-II,4320320721
1123477086,4,BK2012381,4320322769
3134862796,3,TMU108-AE1-B26,4320322814
2738280355,1,JP25116002,4320334764
4213175267,1,NNCI ECCS-2025633,4320306076
4383342776,3,,4320332749
4306726735,1,821028-03,4320322033
4382140460,1,NNSFC 21176187,4320326181
4377224573,2,,4320332360
2963135798,1,WA 3636/4-1,4320320879
2888866921,1,15K18474,4320334764
4393285306,4,CHE2102626,4320306076
4296534953,2,2019/23160-0,4320320997
4224224633,2,Y22B057794,4320338464
2790256702,2,,4320306253
2083082425,2,NCET-05-0389,4320334924
2950277764,1,,4320306151
2761688326,1,DBI-0817707,4320306076
4387653141,3,DP5OD021353,4320337349
4313325252,2,42172065,4320321001
4310715037,2,,4320322749
2588046257,1,51272261,4320321001
2208570144,3,R01 HL069438,4320332161
4323840369,1,20ZR1473800,4320309612
4223651917,3,MR/KO232331/1,4320319992
3133494121,1,ST/N00244X/1,4320334632
4283830667,1,DFG EY 16/18-2,4320320879
3115418956,1,"61972276,61832014,41701133",4320321001
4392118168,2,F32 DK 08518,4320332161
4384627314,2,32060494,4320321001
2990123427,4,81202279,4320321001
3091927136,3,NMRC/TCR/004-NUS/2008,4320334737
3024613749,2,20-07-00294,4320321079
2131696721,2,ROMIC,4320321114
3169219164,8,Grant N181706001,4320335787
2785652775,3,452-13-015,4320321800
2254125592,2,DP120103332,4320334704
4390235022,1,82151212,4320321001
2550511871,2,104-2221-E-002-024-MY2,4320322795
2796446594,1,,4320320208
3203920965,1,#37608,4320319952
4210842572,1,,4320320831
2414802985,2,P30 DA027827,4320337347
4308145981,2,R21-DC016710,4320337352
4380848924,2,2019/10708-7,4320320997
2920237038,2,[2017]-009,4320321133
3017615715,1,EXC68 (M.A.),4320320879
4285799020,2,,4320337583
2980203268,1,,4320307105
2280091542,3,,4320337375
2521867155,1,,4320320984
4389767421,3,JP23K13826,4320334764
1601185525,2,L2013022,4320324560
3039567882,6,UMA18-FEDERJA-220,4320326754
2177218500,1,,4320309636
4379599349,3,IJC2018‐037685‐I,4320335598
4377238634,2,T32DA007292-30),4320337347
3028643152,7,17YJC640233,4320321001
3135950087,2,201904910172,4320322725
2906377624,2,41530314,4320321001
1747559118,1,20873040,4320321001
4281647227,1,3UH3AI133675-04S1,4320337355
4386475257,104,,4320332753
4367400084,1,2019/19527-5,4320320997
4200022468,1,766726,4320335254
2800974359,3,2015-02368,4320323764
2999378460,3,,4320323172
4365514062,3,F32-NS119375,4320332161
4315573367,1,HAFGH_A_111002,4320319277
3138173995,2,2017ZF003,4320336602
2553333540,1,R322/1113,4320320080
4220951267,1,,4320321001
2198266692,3,61402059,4320321001
2696654419,1,,4320321079
2467968068,2,,4320308612
4360610498,8,W911NF-16-1,4320338281
2120724135,3,SAB2004-0048,4320321764
4297137716,1,,4320309475
2607505546,3,51405066,4320321001
4394844979,2,,4320323603
1501806930,1,,4320332932
2905850096,1,ID0E2UAE253,4320306115
1923868209,1,IG 14204,4320323054
4387026987,2,B17020,4320321001
4367315164,1,82102235,4320321001
1984239808,1,CTQ2011-27253,4320321764
2884177925,2,21575029,4320321001
1999525576,1,61202318,4320321001
3186161499,1,20194,4320327444
2928908586,1,RIF14055,4320320940
4387662694,1,JP23H04867,4320334764
4285031978,2,ING-175-2016,4320326542
3048108137,1,RP140105,4320308129
2903729735,3,71503242,4320321001
2989797835,2,41571097,4320321001
2794948787,2,2017YFD0101802,4320335777
3194280524,12,2016YFC0105207,4320321849
4294646910,1,BK20210881,4320322769
2949428268,1,PGIDIT04BTF301031PR,4320326655
2465030266,1,950-209843,4320319952
2727833210,4,EP/K034383/1,4320334627
4235783465,1,,4320309626
4239890674,2,RO1 AR064268,4320332161
4297464135,1,"The preparation of this manuscript was supported by a Royal Society Te Aparangi New Zealand Rutherford Discovery Fellowship (2019–2024, KAS)",4320320774
4387902943,2,323530_207035,4320320924
4310169417,1,11675261,4320321001
2804875735,2,T32 MH018261,4320337346
2047980851,2,25257501,4320320912
4291316475,1,,4320321001
3004891466,2,11674393,4320321001
3010053896,1,11931016,4320321001
2029103461,4,295129),4320334678
1999893907,3,2012M511177,4320321001
3097630813,1,NRF-2018R1A2B3006280,4320322120
3046895985,2,,4320322120
2540113503,1,EP/I02249X/1,4320334627
2771476940,6,5R01HD083930-02,4320334593
3177957155,1,CB 168306,4320321739
3189120994,2,R01AG062310,4320337337
4400741451,1,2239690,4320306076
4211137929,1,,4320332161
3204947518,3,N00014-18-1-2363,4320337345
2520563331,2,51672090,4320321001
4362696732,1,51779139,4320321001
4213015726,4,405228/2016-3,4320322025
4283790648,1,AGS-1804635,4320306076
4289518008,1,MOST 108–2113-M-009–018-MY3,4320322795
2793620387,1,,4320325035
3135580924,4,F31DC017370,4320332161
4401084443,3,,4320317474
2997057040,5,11725101,4320321001
2810321647,5,[2014]#58,4320334950
2800544125,4,61705091,4320321001
3136538668,1,,4320328119
4391091646,2,,4320322025
4382181400,4,T32CA078207,4320337351
3211129663,2,71871149,4320321001
2789554592,1,BSF-2014071,4320320950
4399390633,1,CBET-2112798,4320306076
2901309739,1,EOS.30446199,4320321730
2726372555,3,DMR-1121053,4320335353
2794222554,2,,4320322436
2903653408,6,2017YFA0207303,4320321540
2970315872,2,2017-01-07-00-03-E00024,4320321881
3101557374,6,1R01 MH087481,4320332210
3013392729,2,Grant No. 2018YFB1107100,4320335777
4380757940,1,,4320307758
1975101640,5,2012ZX09303009-001,4320321001
4392066397,1,,4320321001
4389684770,1,,4320335787
3196907790,1,,4320310071
1930242741,1,INFR6R11,4320306546
3045072566,3,31701036,4320321001
2896071536,2,,4320322892
4401108112,1,,4320321380
4220745086,1,202754/Z/16/Z,4320311904
4400672317,1,,4320306076
2061273563,2,61471032,4320321001
4210586081,2,,4320320100
3137735240,1,,4320320006
4224993584,1,61703312,4320321001
3080377352,1,1R01NS090962,4320337359
4393221286,1,19-28778X,4320321006
1896365237,1,ARCP2011-08CMY-HUDA,4320308564
3140004893,1,Not Available,4320335551
4400149322,1,21K14491,4320334764
2522414311,1,,4320321091
2208025501,6,,4320321800
4207067471,3,R01 AG063689,4320337337
4211064833,1,U1964204,4320321001
2492681647,1,AG15709-19,4320337337
2911801315,3,,4320334593
1900241806,2,NCET-12-0915,4320334924
4306320639,2,,4320326056
4389190258,1,122111400002-2,4320327494
4387118747,3,2019H1D3A1A01071209,4320322120
1991395536,1,P20 RR016471,4320332161
2884553798,2,SFB 762,4320320879
3137698693,1,,4320329494
3022771924,2,2016YFC0600605,4320321540
2217878742,3,,4320314582
4318667291,1,Hatch project 1024670,4320332299
3014577748,3,16–541,4320325970
3020635233,7,2019JJ50588,4320322843
4392468902,2,,4320324052
2131164652,3,ZR2013FQ020,4320321001
1767834004,2,,4320332161
2803785477,3,51521001,4320321001
2947045156,1,,4320311204
2891254459,7,2016GXNSFDA380027,4320322768
4210291082,5,BEAt-DKD,4320326631
4380300812,1,,4320319990
2891490983,1,,4320322209
4391090824,4,32000102,4320321001
4391979890,4,,4320338335
2969473518,1,CRPO/CHS/010/08,4320325740
3028628819,4,APOSTD/2018/228,4320335711
3011679892,1,51738005/51678332,4320321001
4389263976,1,12275252,4320321001
4283751798,2,OSR-2016-RPP-3268.02,4320322320
2030561091,2,,4320327531
2952730506,6,2016M601947,4320321543
2085184221,4,,4320321114
2982824084,1,51538007,4320321001
3186064397,2,MOST 109-2811-E-011-515,4320322795
4391750228,1,,4320328359
3000184620,2,,4320334705
2588912902,2,DMS-1115963,4320306076
4392349579,6,,4320337337
3005007864,1,MOST 106-2320-B-715-005-MY3,4320322795
4313435771,3,21878188,4320321001
4307574208,1,2045101,4320306076
4396804404,1,11833009,4320321001
3194845768,1,,4320311687
3007764165,1,2011-01-0737,4320321504
3093280269,1,,4320311904
4298144782,1,NRF2020R1I1A3052662,4320322120
2898487027,6,15K00401,4320334764
3207783846,1,,4320306114
2332988344,2,,4320309139
3137115878,1,300341-111,4320320238
4200106800,5,20K22532,4320334764
2400113497,2,HR14C0005,4320322034
2962951801,3,2015GN015,4320333622
3184428116,1,BMRPH13,4320313619
2557297338,1,51175305,4320321001
4220902507,1,210836,4320338395
4362639821,2,R35NS097343,4320332161
4366828173,1,62001241,4320321001
4210525606,4,2019Y1073,4320336825
2161945971,1,1327768,4320306076
3090898558,3,,4320332172
3207714925,3,182300410327,4320323845
2066403622,3,628386,4320334705
3111256989,6,,4320322315
3088197495,4,2017ZX09301012,4320334938
2616226795,1,#3395,4320322361
3043836988,1,MRG6280133,4320322614
2516744042,1,2015R1C1A2A01055073,4320322030
2986409325,1,NRF-2017R1D1A3B03028827,4320322120
4321996721,1,81872102,4320321001
2890506659,8,G0802163,4320334626
2428261643,3,51504140,4320321001
3019227643,2,21206088,4320321001
4400261882,1,123D057,4320322626
4307566463,3,22001050,4320321001
3093108100,2,,4320334923
2941514458,3,Early Postdoc.Mobility Fellowship 174975,4320320924
4391954218,3,Rural Health Multidisciplinary Training Programme,4320322220
4313888043,2,81870404,4320321001
4377089120,1,,4320321091
1974565742,1,,4320321408
4285136641,2,2020JJ4210,4320322843
2045902942,13,,4320326124
2902640711,2,1140179,4320338073
2565276777,12,K23 DA019809,4320337347
2898504518,1,,4320314430
2971411078,3,,4320334832
3032343333,2,5204BB19000N,4320326707
2811200238,1,21373250,4320321001
3082376625,8,21305041,4320321001
4310475767,1,52077102,4320321001
1786098380,2,EY023341,4320337544
3087265161,8,U01 AG042145,4320337337
4296635842,1,,4320321739
1637138695,1,,4320322659
4367674027,3,,4320326949
3033917581,4,2017YQ022,4320328346
3023187364,1,51271193,4320321001
4313266823,1,"No. 62101211, No. 61631008, and No. 61971206",4320321001
3085959760,1,2O1572HW8F,4320321873
4400541901,2,21975025,4320321001
2783845858,9,R37HL068546,4320332161
2024754097,4,2011CB706702,4320321001
4225384796,1,51902217,4320321001
3138824072,4,,4320334593
4388805887,1,,4320334609
1858003552,1,,4320307105
4399811902,1,51963002,4320321001
2949700077,5,2018JJ3671,4320322843
4286377469,2,KJ2021A0018,4320329899
64867182,2,2013CB336701,4320335777
4220904016,4,[2020]1Z007,4320322272
4283797881,3,,4320321739
3195761417,2,U1913215,4320321001
3110495212,1,2017/17728-8,4320320997
2888661447,1,ERC-StG-2014 639445,4320334678
4320482112,3,ITN 813393,4320338337
3012142575,1,51675517,4320321001
3199566632,10,20720180013,4320335787
4213003026,1,"11533009, 11973086, 11903016, 12073040, 12073041",4320321001
2013655881,3,10874100,4320321001
2782567479,6,23116006,4320320912
4401013924,1,,4320308668
2619677134,1,,4320321038
2969873949,1,51675525,4320321001
3165759890,1,,4320335447
2626256779,3,5R01 AR043369-19,4320332161
2884053548,5,61601199,4320321001
3156730457,1,51725206,4320321001
4386541536,1,Mac Robertson postgraduate travel scholarship,4320310234
3003263529,2,IG2018 21842,4320323054
3209424713,2,2020R1A2C3003644,4320328359
2760721565,2,Severo Ochoa Excellence Accreditation 2014-2018 SE,4320321837
2800404152,2,21571038,4320321001
2589481626,1,21405161,4320321001
2963003959,4,20020120100029BA,4320335478
3215042339,2,0259-2021-0016,4320321912
3172304795,2,61775176,4320321001
4391730779,1,,4320311694
2159537889,2,11201317,4320321001
2401473212,1,,4320308055
3091448625,3,,4320323532
2914085045,2,11874024,4320321001
2883587028,1,DE170100353,4320334704
4389230387,1,,4320321410
2064694189,1,,4320320842
4361251475,4,SU249/6-1/2,4320320879
2896263499,3,21025104,4320321001
3034115407,1,DE-SC0018302/SciDAC-2,4320306084
4388654217,2,U24DK100845,4320338422
3090537715,1,,4320337380
2964241995,1,,4320306076
4387964817,6,,4320324363
3117040693,1,EP/S013113/1,4320334627
3162720980,2,,4320307770
2988827008,4,51572173,4320321001
4399922613,1,UIDP/50011/2020,4320334779
3156639122,1,JCYJ20190807154401665,4320316880
2284727451,1,11501117,4320321001
3116600084,10,GV19/044,4320335712
3157150948,1,,4320321091
3001624657,2,,4320337346
3201910782,2,CUSF-DH-D-2020056,4320335787
4376138692,5,[2022]‐316,4320323236
4293068112,3,,4320322025
2620054528,3,2014B090915005,4320324202
2990924927,2,2017/16375-4,4320320997
2777668795,2,R01-HD30880,4320332161
2799784343,2,21711530213,4320321001
3107519694,5,16JCYBJC40900,4320323993
2986431331,1,MOST-103-2313-B415-009,4320322795
2584912026,1,21272185,4320321001
3042801310,1,Strategic project UIDB/04085/2020,4320334779
3100030391,2,2020M670087,4320321543
2770014817,1,31701700,4320321001
2615212762,1,51608147,4320321001
2971126477,2,Bz2017,4320322025
4322771552,1,2018/30/E/ST2/00432,4320322511
2460251193,4,8230,4320321018
4400831227,3,HL172038,4320337338
2794831989,2,61672429,4320321001
2742238210,3,21432003,4320321001
2794331032,3,21572198,4320321001
4387870301,1,NAT-435534,4320308258
2810578289,2,HE 6015/1-1,4320320879
2900673401,2,0339-2016-0007,4320327494
4386840332,1,,4320322495
2066227596,1,,4320326793
2885852197,1,2016JJ2142,4320322843
2312288339,3,11222218,4320321001
4226067433,2,81971694,4320321001
2809124197,1,CRC990 (EFForTS),4320320879
2908680166,1,895‐2011‐1009,4320334617
2892471141,3,U54 GM115428,4320337354
3120623521,7,SKSYL201811,4320322990
3092544938,1,81800884,4320321001
4320351630,4,,4320325204
2051613793,3,61136003,4320321001
3021929949,3,2018RZ0143,4320322922
4304783158,1,1917519,4320306076
4400112797,2,11872067,4320321001
2565010118,3,11.38.227.2014,4320322515
4385664681,2,23H00091,4320334764
3135054422,5,JCIC-MCP,4320329854
3080974587,3,NS088656,4320337359
4390904861,2,,4320334704
3177184192,2,106665,4320334506
2997158546,3,21871282,4320321001
2275105965,1,"61173163, 61370200",4320321001
2750622418,3,51571189,4320321001
4385830404,1,,4320335811
3217371826,2,12174329,4320321001
2531092748,1,,4320309092
4200056701,1,,4320332161
2143002149,2,,4320337345
3206805558,1,,4320321705
2951834394,5,IRT_16R15,4320322768
3088048743,1,61084,4320306193
3171410769,2,18-41-06001,4320324099
2060005641,1,,4320322120
2941650931,1,,4320310246
4389614744,4,51402100,4320321001
3033391049,1,,4320308269
4388037299,1,2021-00877,4320319107
4200228297,1,"61801245,61772287,61771256",4320321001
2986428700,1,IC140100026,4320334704
2889136762,3,2017A030310134,4320321921
3094599957,2,20H00040,4320335553
4392352725,2,NORTE-01-0145-FEDER-072678,4320335322
4229333208,4,,4320334506
4366083073,3,2022B0202030002,4320336405
4281766903,1,,4320332513
4396519562,1,A1152,4320332299
4224937344,3,T32DA023356,4320337347
4390983130,1,"“Fondo di Ateneo per la Ricerca 2022, Progetti Dipartimentali” (Project FAR2022DIP)",4320311022
2608747379,1,75083,4320326661
4390743411,9,RG/ 16 10 32375,4320319992
4214810624,1,31160394,4320321001
4393152173,1,,4320309117
2889789160,2,648.003004,4320321800
2501442667,2,"N000141210149, N000141502246",4320337345
2901286955,5,2018ZDXM-NY-051,4320324977
4377942549,1,RE 2929/3‐1,4320320879
3027194458,3,EP/N50936X/1,4320334627
3179384454,1,R01GM130617,4320337354
3155434380,1,1401,4320327417
3199170468,1,JP20K11675,4320334764
4399187900,3,ZE0C,4320322598
2963248832,1,U1832125,4320321001
2990246478,1,119056-2,4320322033
4292598953,2,2018JJ2533,4320322866
4396965686,1,42206223,4320321001
3154522734,1,63092,4320322587
3040898525,1,2026375,4320306076
3007807100,4,,4320306164
2344788312,5,DK104072,4320332161
2778444287,1,,4320315139
2799947113,5,61622307,4320321001
3015233529,2,2020R1I1A1A01070805,4320322120
