institution_id,alternative_name_seq,alternative_name
4387153841,2,浙江海康智联科技有限公司
4210166432,1,LAINSA
4387153242,2,CHESS - Cornell High Energy Synchrotron Source
164917862,2,Denpatsu
4401200333,3,Escuela de Estudios Superiores ESIC Sacerdotes del Sagrado Corazón de Jesús - Padres Reparadores
4210088962,1,Wojskowe Zakłady Lotnicze Nr 4
4210115922,2,"The Fourth Design and Research Institute of Machinery Industry Co., Ltd"
4387154944,1,Centre for Air quality and health Research and evaluation
1338063350,2,Instituto Catalán de Ornitología
204116968,2,Shu-Teh Junior College of Home Economics
4387154599,1,Social Program Evaluators & Consultants
4210149548,1,코미팜
200813526,1,Harman International Industries
4387152508,1,Temasek Foundation International
170658231,1,Universität Osnabrück
4388891753,2,Guangxi Communication Design Group Company Limited
4210131600,1,BSH Hausgeräte
129902397,2,The Governors of Dalhousie College and University 
4401041623,2,مرکز قلب تهران
4210157940,1,キャタピラージャパン株式会社
2800521754,1,Earls House Hospital
4210139544,1,Bioncotech Therapeutics
4923324,1,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e. V.
4210117205,1,Asiatic Society of Bombay
138937732,1,Klinički Bolnički Centar Zagreb
62921916,1,Federal Rural University of Pernambuco
4210154381,1,青森県立三戸高等学校
4210132692,1,J. Ray McDermott
121550955,1,Yrjö Jahnssonin säätiö
4391768087,2,草地农业生态系统国家重点实验室
4210151554,1,현대 한국 영어 학회
4210127412,1,دانشگاه آزاد اسلامی واحد امیدیه
4210089964,2,НИИ акушерства и гинекологии имени Д. О. Отта
4390039261,3,Argonne National Laboratory Argonne Leadership Computing Facility
4210125625,1,寿原記念財団
4210160779,1,山东省科学院新材料研究所
4210093831,1,Minobrnauki of Russia
4210152351,1,Max-Planck-Institut für Evolutionsbiologie
2801410363,1,Stony Brook University Medical Center
4210136381,1,IU Kokomo
4210112200,1,Société Canadienne des Microbiologistes
4210148089,2,아스텔라스
4391768087,1,State Key Lab of Grassland Agroecosystem
4387155538,2,Ministère de l'Intérieur et des Outre-mer
4210153642,1,National Science Ethics Committee
4210098167,1,Institut Sotsiologii RAN
4210109834,1,石川県立工業高等学校
2800500745,2,RPharmS
4210146805,1,Teisės institutas
4210124532,3,MedTech and In-vitro diagnostic Co-operative
160228981,1,New York State Institute of Applied Arts and Sciences
4210093660,2,Museum Art Gallery
4387156463,1,CNRS ERL - Vision pour la Robotique
182985392,2,"हफ़केन प्रशिक्षण, अनुसंधान एवं परीक्षण संस्थान"
158139479,1,株式会社堀場製作所
201324441,3,Université de ferrare
4210128418,1,南京晓庄学院
4210107108,2,Московский государственный областной университет
4399598445,1,Moa University
162282272,3,Toyo Electronics Industry Corporation
4210111716,1,NN Andreev Acoustic Institute of the Russian Academy of Sciences
164120614,2,Memar Sinan Gözəl Sənətlər Universiteti
4387155499,1,International Council of Scientific Unions
155043079,1,Universiti Nottingham Malaysia
80543232,2,دانشگاه صنعتی خواجه نصیرالدین طوسی
137479271,3,Helmholtz Centre for Environmental Research - UFZ
4210166210,1,住友電気工業
4210150086,1,Eurofins Scientific
4210116809,2,香港虛擬大學
4210154967,1,National Science Museum of Japan
2799467441,2,Richland County School District Two
2801826830,1,Det Danske Filminstitut
4210144680,5,Fire Safety Research Institute
1285714368,1,Bexley Community Trust
4387930225,1,Universitas PGRI Adi Buana
35570632,3,Dansk Olie og Naturgas
4391767927,2,State Key Lab of Severe Weather
4210126865,1,新潟県立加茂農林高等学校
4210089493,2,Työ- ja elinkeinoministeriö
129643931,3,Berlin University of Applied Sciences
2802512847,1,Fritz Thyssen Stiftung
4396570497,1,Hang Tuah Pekanbaru University
3131412887,1,Jiangxi Blue Sky University
4210097978,1,中国农业科学院植物保护研究所
4210116097,1,Laboratoire d’excellence Tec 21
4210159142,3,Army Medical Institute 108
1291048835,1,New York Dispensary for Poor Women & Children
2898153667,1,Caring for Carcinoid Foundation
4210150517,2,Azienda Ospedaliera della Provincia Lodi
4210133963,1,VDE-Institut
4210143508,3,Халықаралық ақпараттық технологиялар университеті
4401200329,1,L'Institut de recherche sur le cerveau
2802973921,3,Federal Department of Economic Affairs
4210147934,1,National Microelectronics Center
4392021246,5,Artificial Intelligence Research Institute AIRI
4391012528,1,Etnografski muzej
4210099972,1,Chiba Kenritsu Funabashi Keimei Kōtōgakkō
4387152297,1,Inprentus
276751011,1,Society for Consumer Research
1320745970,2,Organisation des Nations Unies pour l'Alimentation et l'Agriculture
142740786,2,Universidad de Louisville
4210150694,1,Löntagarnas Forskningsinstitut
4401726972,3,Bitmain Technologies
214619192,1,Харьковский государственный университет питания и торговли
4210105794,2,Nauchno-issledovatelskiy institut skoroy pomoshchi im. N.V. Sklifosovskogo
4210166302,1,The Municipal Institute for Information Technology
4210141459,1,天津市第四医院
76130692,2,浙江大学
4210099732,2,Asia-Pacific International University
176790666,1,船井電機株式会社
4210145122,2,Tōyō Seikan Gurūpu Hōrudingusu Kabushiki-gaisha
4210086686,1,公益財団法人 北九州市芸術文化振興財団
4210125361,1,Verlag Walter de Gruyter
1306490931,2,Corps des ingénieurs de l'armée des États-unis
2802592688,1,キリン株式会社
4387153311,2,Hyperion Materials & Technologies
4210110285,1,Yeoju Institute of Technology
4210140446,1,한국언어문학회
4210108155,1,Stichting Academisch Rekencentrum Amsterdam
3131010346,1,Литовская академия музыки и театра
4210130311,1,សកលវិទ្យាល័យឯកទេសកម្ពុជា
4210092987,1,浜松市高等学校
4387930292,4,National Oceanic and Atmospheric Administration Western Regional Center
4210164197,1,乙卯研究所
22716506,3,Lánzhōu Lǐgōng Dàxué
2800187215,1,대한민국 특허청
211433327,1,中华人民共和国自然资源部
4387930236,2,Ivano-Frankivskstandard metrologia
1290724944,1,Travaux publics et Services gouvernementaux Canada
4210099945,1,Istituto di Ricerca sui Sistemi Giudiziari
4210162949,1,Italian Trade Promotion Agency
4210130303,2,Her Majesty’s Prison and Probation Service
4210107832,2,Ernst-Abbe-Hochschule Jena
4210148794,1,Central Mine Rescue Station
4210156185,1,Nationale Kenniscentrum Voor
4210086668,1,საქართველოს საპატრიარქოს წმიდა ანდრია პირველწოდებულის სახელობის ქართული უნივერსიტეტი
4396570538,1,Kyoto Min Iren Asukai Byouin
4210088627,2,Институт философии
4210137125,1,SILVERCHAIR
4387152914,6,"Ministry of Science, Innovation and Universities"
2801733747,1,Lexington VA Medical Center
4210166078,1,Aishin Seiki Kabushiki Kaisha
4210088009,1,Refa Frøystad Group
4210149776,1,The College of European and Regional Studies
4210127550,1,Laboratorio Subterráneo de Canfranc
5268612,1,Royal Nepal Academy of Science and Technology
112450260,2,University of Zabol
4210102368,1,המכון הבינאוניברסיטאי למדעי הים באילת
4392021176,1,BioConnect
4210126779,1,Observatoire de la côte d'azur
3129906510,1,Gwent College
197323543,2,Johannes Gutenberg-Universität Mainz
4387152792,1,Luquillo LTER
200576644,1,Hughes Research Laboratories
4210103000,1,دانشگاه آزاد اسلامی واحد مبارکه
4210090636,2,Western India Products Limited
211887122,3,Southern Maine Technical College
4388891768,1,The Emory Global Health Institute
116768543,1,دانشگاه علوم پزشکی زنجان
120832542,2,Eszterházy Károly College
4210112346,1,Institut de Médecine et d’Epidémiologie Appliquée
4210126652,1,Ивановская государственная медицинская академия
4387153187,2,Autonomous Province of Bolzano - South Tyrol
392282,4,University at Albany
4400573256,1,Queensland Children's Hospital Foundation
59611059,3,Matscience
4210142937,1,Interstitial Lung Disease Care Foundation
74485261,1,Shāndōng Nóngyè Dàxué
110017253,3,University of Tours
4210129478,4,"Ministry of Science, Technology and Energy"
4210119845,1,人类干细胞国家工程研究中心
5561750,3,University of Bari
4210137086,1,Бердянський державний педагогічний університет
4210098171,1,Spanish Association of Pulp and Paper Manufacturers
4210127848,1,Zeitschrift für Urheber- und Medienrecht
4210124773,1,Hôpital de Melun
37802460,1,西北大学
4210121086,1,국립나주병원
4210134234,1,Central military hospital 
4210105019,2,貞静学園短期大学
4210160367,2,UPK Ljubljana
4210122442,1,SMA Foundation
4210104915,1,Меѓународна асоцијација за размена на студенти за техничко искуство
4210124041,1,IPS TABOR
116631150,1,울산과학대학교
2800645480,1,Уссурийская астрофизическая обсерватория ДВО РАН
4210090078,2,جامعة المستقبل
4210098099,1,中国营养学会
2802439106,1,Bass Museum of Art
921685582,2,Portuguese and Brazilian midshipmen academies separation
4210105692,1,EPHAD Adélaïde-Hautval
4210159549,1,Hiša eksperimentov
4392021156,3,DySoLab
4391768004,1,固体微结构物理国家重点实验室
4391767922,2,United States Geological Survey Columbia Environmental Research Center
4210133290,1,Pivovar Hubertus
4210087960,1,刈谷市教育委員会委員名簿
4210087873,1,inStem
4210086899,1,JA愛知厚生連江南厚生病院
4210085900,1,Instytut Genetyki i Biotechnologii Zwierząt Polskiej Akademii Nauk
4210135062,1,SPP Canada Aircraft
4210151408,1,"Státní Ustav Jaderné, Chemické a Biologické Ochrany"
4210151436,1,京都府保健環境研究所
4210109255,1,Fundação SOS Mata Atlântica
210804748,2,Deutsche Akademie der Technikwissenschaften
4388891813,2,Nigerian National Petroleum Company
4210110083,1,Kenniscentrum Sport
4210128180,1,新华都商学院
154488051,1,המכללה האקדמית אשקלון
4210129201,1,Thurston Youth Services Society
4387152154,3,日仏情報学連携研究拠点
3023947288,1,Sidney Myer Fund and The Myer Foundation
4396570617,3,Armed Police Force of China
4210122671,1,Laboratory of Physics of Interfaces and Thin Films
4210099512,1,温州医科大学附属第二医院
3132410176,3,Morioka Daigaku Junior College
4210122224,2,China Building Materials Academy
4210098831,1,香港校长会
4210153099,1,New Brunswick Power Corporation
4387152451,3,Са́харовский центр
189158943,3,Università degli Studi di Milano
4210140357,5,First Affiliated Hospital of Wuhan University
4210112511,1,Institut Teknologi Nasional
134531187,2,Xùchǎn Shìyàn Suǒ
4210143363,1,Дипломатическая академия МИД России
4210119437,1,케이원 미술 대학
4210133453,1,National Agriculture in the Classroom Organization
4210101754,1,Всероссийский институт аграрных проблем и информатики им. А.А.Никонова
4210086342,1,서울송도병원
2800174592,1,Bratislavska Medzinarodna Skola Liberalnych Studii
3131139297,4,Iran Broadcasting College
4210103956,1,哈尔滨医科大学第三临床医学院
162868743,1,Peiyang University
151221077,1,Tiong-gôan-tāi-ha̍k
4396570520,3,CM Las Rozas
4400008953,5,Универзитет у Београду – Факултет безбедности
4210113026,1,Nederlandse organisatie voor gezondheidsonderzoek en zorginnovatie
184770606,2,ក្រសួងកសិកម្ម រុក្ខាប្រមាញ់ និងនេសាទ
4387155747,1,CRBC Brest
4210153437,1,独立行政法人労働者健康安全機構山陰労災病院
4210134937,1,Black Mansion
4210137505,1,Trinity Laboratories Ltd
4390039344,8,Fred and Pamela Buffett Cancer Center at the University of Nebraska Medical Center
4210130629,1,Královská kanonie premonstrátů na Strahově
4210112770,1,TOSHKENT TO'QIMACHILIK VA YENGIL SANOAT INSTITUTI
24927338,1,சௌதரி சரண் சிங் அரியானா வேளாண்மை பல்கலைக்கழகம்
4210146658,3,Research Institute of Pharmacology and Regenerative Medicine name ED Goldberg Russian Academy of Medical Sciences
4210156902,2,মহারাজা বির বিক্রম ইউনিভার্সিটি
4210166012,2,"Науково-дослідний інститут нафтопереробки ""МАСМА"""
4210090490,2,National Academy
4399598446,1,جامعة إدلب
4210098970,3,LWH Foundation
4210091170,2,Bizkaiako Zientzia eta Teknologia Parkea
1850255,3,Universität Basel
122706678,1,한라대학교
4210142198,1,Institute of Oceanology
4210117391,1,Teknologirådet
4210167403,1,Star Car Gmbh Kraftfahrzeugvermietung
4210153955,2,Regional Health and Social Agency of Valtellina and Alto Lario
43313876,1,Dalian Marine College
2799540639,1,Canadian National Committee for Mental Hygiene
51094848,1,Kaluga State Pedagogical Institute
4210095807,1,Child Health Research Insitute
4387155638,2,OI Istanbul
4210124495,1,H. L. Snyder Memorial Research Foundation
2799451200,1,Malawi Liverpool Wellcome Trust
4210111098,1,Centro Universitario de Ixtlahuaca
4387155097,2,National Ice Core Laboratory
4210166424,3,Bealey Maternity Home
4388446400,2,"GCE, Keonjhar"
4387155649,5,"Presidency of the Republic of Turkey, Defense Industry Agency"
27905866,1,福岡教育大学
124601658,3,Université de parme
4210114917,1,広島都市学園大学
147168166,1,Chuo Kikuu cha Moi
1297460800,1,Recherche & développement pour la défense Canada
117965899,1,Université d'hawaï à mānoa
4210150692,1,Ford Heights Community Service Organization
4401726762,3,Cincinnati Financial
4210130302,8,Europäisches Zentrum für die Förderung der Berufsbildung
4387155483,2,Mindanao State University Development and Technical College
4210113483,2,岐阜工業高等専門学校
4401726796,2,"HES-SO La Source, School of nursing"
4387155720,1,Biocom Afrika
4210159643,1,Техническо-экономический институт в г. Чешские Будейовице
4210099984,2,منظمة التعاون الإسلامي
4210134750,1,Shu-Te Institute of Technology
4210130679,1,"Guest, Keen and Nettlefolds"
4389425463,1,Prostate Cancer Support Association
4210137040,1,Centro Avanzado de Tecnologías Aeroespaciales
4210157183,2,डॉ सर्वपल्ली राधाकृष्णन राजस्थान आयुर्वेद विश्वविद्यालय
4400600971,1,Higher Institute of Angola
4210086097,1,Wuhan City Chinese Medicine Hospital of Traditional Chinese Medicine
161296585,1,Tōkyō Rika Daigaku
4210094226,5,Turkish Ministry of National Education
4210105847,1,NTT 物性科学基礎研究所
4392738117,1,Ministry of Agriculture and Consumer Protection of the State of North Rhine-Westphalia
4387153413,1,Mayaguez Medical Center
1337711013,2,Communications Security Establishment Canada
4391768107,3,Helsinki Institute of Life Science
4387152914,1,"Ministry of Science, Innovation and Universities, Spain"
4210089414,1,INP Greifswald
4210087708,1,高雄市立空中大學
4400573173,2,Інститут проблем ринку та економіко-екологічних досліджень НАН України
4392738252,1,Werner Siemens Foundation
4210158483,1,New Zealand Federation of University Women
12607205,1,HoGent
4210110825,1,Centar izuzetne vrednosti u oblasti istraživanja ishrane i metabolizma
4210125769,2,MOMA Machynlleth
4210124951,1,Mechon Mashiach
4210114038,1,Mace Group Ltd
4392738056,1,CISSS de Lanaudière
4210138696,1,Beskæftigelsesministeriet
3131612652,1,Волжский государственный университет водного транспорта
4210123776,1,Академия труда и социальных отношений
3020162681,1,Knorr-Bremse AG
189991,1,Stiftung Tierärztliche Hochschule Hannover
4210143316,1,国家文物局
29003387,1,大阪女子短期大学
4391768040,1,生物大分子国家重点实验室
4392021164,2,U.S. Geological Survey Caribbean-Florida Water Science Center
4210157362,1,Alzheimer Hellas
4210086658,2,Kloten Airport
134315382,1,Honeybee Robotics Spacecraft Mechanisms Corporation
4210113875,1,Всероссийский научно-исследовательский институт жиров
4210147816,1,"Instituto Federal de Educação, Ciência e Tecnologia do Maranhão"
4210140737,1,Stoas Hogeschool
4210111565,2,Garda Training Centre
118091203,3,CEU San Pablo University
4391012586,5,Escuela Politécnica Superior de Alcoy
2799538093,1,Big Lottery Fund
4401726779,1,Empower AI
4210090721,1,Office of Foreign Building Operations
4210164740,4,Biologické centrum AV ČR
4210149650,1,Uluslararası Final Üniversitesi
4210146155,1,Point Allerton Lifesaving Station
236437131,3,한림성심대학교
4210154271,1,IFRA Nigeria
4210116291,2,Belgische Vereniging voor Pneumologie
4210100084,2,Fraunhofer Mikroelektronik
4210092510,2,National College for Medical and Technical Studies
4210126211,1,香港珠宝玉石厂商会
1456306,1,北方工业大学
2802623092,1,Hochschule Kempten
4210142639,1,Libera Universita degli Studi di Scienze Umane e Tecnologiche di Lugano
61702852,1,brug rgyal-'dzin gtsug-lag-slob-sde
4210101326,1,Latin American Faculty of Social Sciences
84707247,1,Howard CC
172617244,1,লিডিং ইউনিভার্সিটি
2800530175,3,Italian Space Agency
4210119371,1,Fraunhofer Research Institution for Materials Recycling and Resource Strategies
4387152507,1,"Laboratory Mathematics, Image and Applications"
3132567084,1,Southern College
4210122355,2,Wagner Consultants
4210110324,1,Međimursko Veleučilište u Čakovcu
4401726923,6,에피바이오텍
4210157335,1,古河電気工業
4389425260,1,U.S. Department of Energy Office of Nuclear Energy Spent Fuel and Waste Disposition
4210088696,1,ANZICS Clinical Trials Group
4210093180,1,Nederlandse Vereniging voor Bloedtransfusie
4390039274,1,Arc Institute
4210161417,1,מִשְׂרַד הַבִּטָּחוֹן
4387930212,3,NOAA NWS Central Region
3133460883,1,Instituto Tecnológico de Mexitali
4210112128,2,Federal State Institution of Science Institute for Biological Instrumentation with pilot production of the Russian Academy of Sciences ( PSC RAS )
4210157794,1,DEKA Research & Development Corporation
2799742747,2,Charlotte Maxeke Johannesburg Academic Hospital
4210094354,1,Warsaw Chrześcijańska Akademia Teologiczna w Warszawie
1311289386,2,Departamento de Educación de los Estados Unidos
4387154016,2,Saints-Pères Paris Institute for Neurosciences
4210157201,1,農業大学に長野県
2800458533,1,Taras Shevchenko National University of Luhansk
4210149873,1,"Ministry for Climate Protection, Environment, Agriculture, Conservation and Consumer Protection"
4210152278,1,Výzkumný a šlechtitelský ústav ovocnářský Holovousy
4210095841,1,Centro para el Impacto Socioeconómico de las Políticas Ambientales
4387155001,2,蒙古科學暨技術基金會
4210134293,1,ITS Rio
1319925670,1,Institut Rick Hansen
4401727003,3,EOG Resources
4210120389,1,福建信息职业技术学院
4210087561,1,SHIKOKU Polytechnic College
4210091150,2,Centre for European Studies and Comparative Politics
4210113559,1,General Hospital of Chengdu
4210088318,1,新疆维吾尔自治区妇幼保健院
2800157045,1,National Institute of Medical Sciences
4387155612,1,National Center for High Technology
4210165715,2,Competence Centre on Reproductive Medicine and Biology
4210157214,1,Northwest Institute of Endangered Zoological Species
4210118310,2,한전병원
4389425448,1,BC Scholarship Society
4210106366,2,Centre for British Teachers
385303915,3,Uniwersytet Medyczny im. Piastów Śląskich we Wrocławiu
4391767944,3,"Patrimony, Transmissions, Heritage"
66804793,1,Pan-American Sanitary Bureau (Cuba)
27920566,1,Saginaw Valley
4210153632,1,Česká Svářečská Společnost ANB
4401200370,1,X̱aaydaG̱a Waadlux̱an Naay
1315852903,1,Dokuritsu-gyōsei-hōjin Kaiyō Kenkyū Kaihatsu Kikō
4210115120,1,Réseau Canadien pour la Santé des Femmes
4210148461,2,Saitama Kenritsu Rekishi to Minzoku no Hakubutsukan
881427289,2,Göteborgs universitet
4387155285,2,Suqian College
4210136969,1,中央研究院分子生物研究所
4210143338,1,玉溪师范学院
4210104771,1,실 리코 사피엔스
4210140789,1,徐州医学院第二附属医院
4210128677,1,Máquinas de Visão e Inteligência Artificial
4210146092,1,French Institue of Navigation
4210112962,1,York College
4210156612,1,包头稀土研究院
4210102698,1,Buglife – The Invertebrate Conservation Trust
4387154264,1,"Московский государственный университет экономики, статистики и информатики"
4210111885,1,Alaska State Library and Historical Collections and Talking Book Center
4210157416,1,Государственный педагогический университет имени Иона Крянгэ
4210129910,1,Charter Fund Inc
3129543776,1,Fenton Sixth Form College
4210160872,2,Fight AIDS Foundation
4210166382,1,Tōkyōto Bijutsukan
4210121948,1,珠江水资源保护科学研究所
4401726915,3,Zhipu AI
4391767772,2,Institutul Naţional de Cercetare-Dezvoltare pentru Securitate Minieră şi Protecţie Antiexplozivă
4210114067,1,富山県立滑川高等学校
1343864894,3,Cruz Roja Americana
4210147982,2,엔에이치엔 주식회사
4210164152,2,Agencia Vasca de la Innovación
175051016,1,Public University of Navarre
4210130755,1,Merck Sharp & Dohme
4210111287,1,Lietuvos Respublikos sveikatos apsaugos ministerija
4210096594,1,Emma Children’s Hospital
85324120,2,東北薬科大学
4210106471,1,Gray Institute for Radiation Oncology and Biology
4210137300,2,Regai Dzive Shiri Project
4210159723,4,Dansk Hydraulisk Institut
4210112471,2,İstanbul Üniversitesi-Cerrahpaşa
187531555,1,Lundin yliopisto
4210130765,1,Institut pro testování a certifikaci
4210142531,1,ACMH Hospital
2799351866,1,Union Government
157637111,2,Naval Engineering Golden Horn Naval Shipyard
4210106961,1,Hospital General Universitario Rafael Méndez
3131082147,2,جامعة الزيتونة
2803062886,1,Del Mar Medical Center and Hospital
4387155991,1,WNA Hannover
4210161014,1,PiTech
4210107911,1,Verari Technologies
4387155392,1,Institute for Educational Monitoring and Quality Development
4210146782,1,社会医療法人ジャパンメディカルアライアンス海老名総合病院
4210088907,3,石川県立歴史博物館
4210126390,1,公益財団法人がんの子どもを守る会
4210148935,3,Archäologie Schweiz
4210135670,1,Amsterdamse Hogeschool voor de Kunsten
52604927,3,Logistical Engineering University of PLA
145610796,1,Southern University A&M College
221977067,1,Catholic University of Pernambuco
4210152677,1,WS Wärmeprozesstechnik
99613584,2,National Chung Hsing University
63190737,2,SUNY Buffalo
4210120812,1,संचालनालय स्वास्थ्य एवं परिवार कल्याण विभाग छत्तीसगढ़ शासन
34427333,1,Protestantse Theologische Universiteit
4210160686,1,国立病院機構呉医療センター
2801636713,1,Long Beach Aquarium of the Pacific
2800364127,1,Bronx Municipal Hospital Center
4210104969,2,Федеральное государственное бюджетное образовательное учреждение высшего образования Уральский государственный аграрный университет
17477748,4,Rajshahi Engineering College
189238007,3,Uniwersytet Kijowski
4210160354,2,ጥቁር አንበሳ ሆስፒታል
4210146244,1,兴伦信息有限公司
4391767956,1,National Society for the Blind and Visually Impaired
64675858,2,四天王寺大学
75059550,1,浙江工商大学
4210167194,1,아산사회복지재단
4210132061,4,"JSC ""Makeev GRC"""
4210096957,1,済生会熊本病院
15059493,2,İzmir İqtisadiyyat Universiteti
4400009064,1,Bakı Avrasiya Universiteti
4210139213,2,Научно-исследовательский институт полупроводниковых приборов
4387152686,2,BSM-Universitat Pompeu Fabra
4391768289,3,"U.S. Geological Survey Geology, Energy and Minerals Science Center"
89652312,2,Xīběi Nónglín Kējì Dàxué
2801724371,1,Centro de Investigación Biomédica en Red de Fisiopatología de la Obesidad y Nutrición
28777237,2,沖電気工業株式会社
4388482754,11,"Naval Research Laboratory Laboratory for Propulsion, Energetic, and Dynamic Systems"
4392738125,4,"Ministère de l’Éducation, Gouvernement de l’Ontario"
4391767699,1,Östergötland Region
4401041595,2,沈阳市妇幼保健院
4210093164,1,Virginia Commonwealth University in Qatar
4210160577,1,"Unit of Mathematics, Pure and Applied"
4210150186,1,Zavod Republike Slovenije za Šolstvo
4210093395,1,Fujian Weishengwu Institute
4210121849,1,海上技術安全研究所は
4210131846,1,Institut d'Investigació en Intel·ligència Artificial
9115533,1,Московский государственный машиностроительный университет
4210164951,2,Lishui City Forestry Science Institute
4210118017,3,Samarqand Qishloq Xo'jalik Instituti
4210151132,1,Nordland fylkeskommune
4391012634,1,دانشگاه گرمسار
4210120740,1,마음사랑병원
4210149600,1,Таганрогский научно-исследовательский институт связи
4210115105,1,名古屋市立大学病院
4210152416,1,Holy Rosary Mission
2799885155,3,The James Cancer Hospital
4387154442,1,Yhteiskuntatieteellinen tietoarkisto
4210110164,3,"JSC ""NNRPA n.a. M.V. Frunze"""
167234411,1,Işık Üniversitesi
4400008909,1,Small Earth Nepal
2802342089,1,សាកលវិទ្យាល័យភូមិន្ទកសិកម្ម
4399598374,2,"Presbyterian College of Education, Akropong"
4387155135,2,Popakademie
4210159266,1,"Mitsubishi Electric US Holdings, Inc"
4210157597,1,リモート・センシング技術センター
4210093146,2,陕西铁道学院
1321686444,2,Westchester Medical Center University Hospital
3132841773,2,Manuel L. Quezon Educational Institution
3133343326,1,Université de ziguinchor
4387155737,1,University of Alrefak
4210109775,2,სულხან-საბა ორბელიანის უნივერსიტეტი
4210099134,1,Florida Family Partnership
4210122147,2,"Centro Didattico di Studi e Documentazione e, Successivamente"
4210108191,1,Henogen
28166907,1,Karoliininen instituutti
921103022,3,Северо-Казахстанский государственный университет имени М.Козыбаева
147747303,1,Center for Glycomics
4210157294,1,Федеральный центр нейрохирургии
4387155008,2,Kocaeli University of Health and Technology
110594554,1,Basque Foundation for Science
4210156322,1,Władysław Strzemiński
4210140797,1,Theoretical physics of condensed matter
134276161,1,Reactor School
4210092829,1,Andreas Stihl AG & Company
119060216,1,한경대학교
4210090354,1,Third Affiliated Hospital of Xi'an Jiaotong University
4210156682,1,Hospital San Francisco de Borja
4210098665,1,Österreichisches Museum für Volkskunde
4210130211,1,Priory Cheadle Royal
4210095229,1,Tigercat Pharma
33162209,1,دانشگاه آزاد اسلامي واحد لاهيجان
2800894131,1,American Bottlers of Carbonated Beverages
4210139937,1,МНИОИ им. П.А. Герцена - филиал ФГБУ «НМИРЦ» Минздрава России
2828035507,1,Australian Grape and Wine Authority
3130814776,1,جامعہ اوکاڑہ
138876546,2,வேல்ஸ் பல்கலைக்கழகம்
4210131826,2,Daegu Historical Society
216852786,1,École Centrale des Arts et Manufactures
2801447978,2,武蔵丘短期大学
4401726927,3,Cerebras Systems Inc.
34812091,1,福岡国際大学
4210104416,1,広島市立安佐市民病院
4210130302,14,European Centre for the Development of Vocational Education and Training
4210139555,2,"BIOdiversité, GÊnes & Communautés"
4210128575,1,Národné Centrum Zdravotníckych Informácií
201800536,1,札幌大学
114660634,1,St. Procopius College Illinois Benedictine College
4210107660,3,Kharkevich RAS
4210133541,1,Asklepios Kliniken
4210116764,2,Kern Hospital
4387930224,2,オウヨウブツリガッカイ
4400008971,1,IPhiG
232005693,2,Francisco de Vitoria University
93367131,1,川崎医療短期大学
4210104760,1,Instytutu Przemysłu Organicznego
111467783,2,Päpstliche Universität Gregoriana
2801681977,1,Sisekaitseakadeemia
4210094609,4,Jesuit University of Philosophy and Education Ignatianum
4388891763,3,Commonwealth Edison Company
2800358194,1,Iranian National Center for Oceanography
2799415053,1,American Fertility Society 
4210155051,1,佳世达公司
4210091428,1,MRC Clinical Trials Unit
94575722,1,Hochschule Harz
4210093959,1,World Policy
4387155866,1,Anti Doping Denmark
99977706,1,Aachen University of Applied Sciences
43742981,2,SUNY Oswego
4387152981,1,Tusk Trust Limited
4387153753,3,كلية كينيريت الأكاديمية
4210125723,1,Archaeological Institute
4210146170,1,ResinDek
4210155710,3,Ente Ospedaliero Specializzato in Gastroenterologia Saverio de Bellis
4210100386,1,"Hochschule für Medien, Kommunikation und Wirtschaft"
152031979,3,"Teacher's College, Nanjing University"
4210097162,1,Institute of Radiation Protection and Dosimetry
4210110947,1,Regional Energy and Environment Egency
4210154924,1,Ufimskaya Gosudarstvennaya Akademiya Ekonomiki i Servisa
4210130681,1,Sieć Badawcza Łukasiewicz – Instytut Obróbki Plastycznej
4387153597,2,遗传资源与进化国家重点实验室
4210110869,1,Parker Hughes Institute
4390039278,3,United States Department of Energy Office of Science Brookhaven National Laboratory Relativistic Heavy Ion Collider
142904861,2,Trường Đại học Kiến trúc Hà Nội
153562115,1,Universitas Islam Negeri Syarif Hidayatullah Jakarta
4210151589,1,Latin American Institute of Computing
4210163483,1,Incheon Metropolitan City Medical Center
36893310,2,Hyderabad Central University
4210095050,1,Korea Health Promotion Foundation
4388891864,1,Sentinel North
184681353,2,安徽理工大学
4210144889,2,北京市政工程设计研究院
174058017,1,Pakistan Institute of Development Economics
4391768254,2,提高石油采收率国家重点实验室
4210109599,11,United States National Marine Fisheries Service Southwest Fisheries Science Center
4210121621,1,Decision Science Research Institute
2802992173,11,Oceanic & Atmospheric Research
110116418,2,மகாராஜா சாயாஜிராவ் பல்கலைக்கழகம்
4210125585,1,IFT-Nord
4210104668,1,"ОАО ""МАГНИТОГОРСКИЙ ГИПРОМЕЗ"""
4210106279,2,新加坡通讯及新闻部
4210110548,3,대한관광경영학회
4390039370,3,Simmons Cancer Center
27878738,1,Foundation for Organizational Research and Education
4210149884,1,Dabas aizsardzības pārvalde
4210087003,1,Laboratory of Integrative Biology of Marine Model
4387154368,1,STIE Mulia Pratama
3130706849,1,Center for Judeo-Christian Understanding and Cooperation
4392021094,3,Jizzakh branch of the National University of Uzbekistan
99613584,3,國立臺北大學
3132168854,1,Malita Agri-Business and Marine and Aquatic School of Technology
4210135969,1,佛山市陶瓷研究所有限
4210165330,1,Lavoisier Institute of Versailles
