concept_id,language_code,concept_international_name
17534553,pl,Wysokościomierz
2994216210,sl,Podzemna železnica
2910700394,kk-tr,Alyumïnïý oksïdi
2779872728,eu,Balio erantsi gordin
2776268066,kk-cyrl,Сфалерит
3019983190,qu,Hepatitis A
2909999415,fi,Berberiini
3018451414,pl,Fin de siècle
3019257732,pl,MapReduce
2777545050,ru,Дитиокарбаматы
111141941,uk,Зона митного контролю
146079980,fr,doctrine philosophique
2910190658,kk-cyrl,пластикалық бөтелке
2993932452,lv,Indijas vēsture
2776534502,eu,besikulako minbizi
53768001,min,Eurobond
173633133,nl,ruwe data
2779701055,ml,അപൂർവ രോഗം
2779880527,or,ସ୍ତନ ରୋଗ
155281189,zh,张量 (内蕴定义)
164380108,uk,Атрактор
67437301,en,Self psychology
2777987102,ga,Chelidonium
193121310,id,Spesies tipe
26865036,zh-hant,高鐵血紅蛋白
3018923281,hr,kemijsko oružje
121835503,id,pemrograman evolusioner
2777364249,ru,Гиперрефлексия
162164538,ast,Corriente en remexu
2909031412,diq,Kerge
192271897,cy,Igam-ogam
2994180119,fi,Luuytimensiirto
67649825,rup,Microscopu
2777648981,zh-hans,音乐节
2779635636,de,Dengue-Virus
2910200283,frr,Psüchologii
31170391,ms,Hierarki
19106626,ms,Kesan pemerhati
2910886522,ca,malaltia hematològica
518406490,hr,Geotermalna energija
3017524520,en,spectral line
2994496256,io,Clostridium difficile
47855350,ar,رأي الأغلبية
2777744392,lt,Makštis
162175671,et,Elektriseade
5465852,en-gb,Red tide
173688413,eo,teoremo de Krejn-Milman
2781298781,oc,Dunaliella
2781123465,nb,Havbørsteormer
2992468625,se,Harry Potter
38803922,pl,funkcja addytywna
97137747,hr,Šumarstvo
169573571,ro,împrăștiere Raman
54101563,ms,Kesuperkonduksian
2992051582,et,RGB
2781301651,ar,اكتفاء ذاتي
100725284,nb,Hydrometeorologi
2994309752,nl,stadsgezicht
5277695,zh-hant,定性無機分析
2993110374,ur,کبیرالوسیط
121684516,es,computación gráfica
2992910246,ban,Alas Atlantik
2988891790,zh-hk,言論自由
29420128,ky,Гальванометр
2777216303,kk-arab,تۇك فوللىيكۋلى
3019229404,sv,androgenokänslighet
3018923281,uk,Хімічна зброя
2777700362,ku,hellûşênêr
2777127024,lmo,Microkernel
2778531004,mk,недржење на мочта
2909598748,id,vitamin
2911011617,oc,Salvia officinalis
2910798392,yue,白鯨
136020623,hu,Inváziós faj
2779951007,sv,amyloidos
2779279451,eu,hexametilendiamina
2987762487,id,Definisi tinggi
2776374063,zh,香科科属
2780566098,tr,dil aileleri
2992233211,fr,Féverolle
33038907,id,Kesetimbangan uap-cair
2986944758,bg,Синхронна машина
512968161,kv,Вачужысь
2992146600,zh-hans,国家安全
88482812,pt-br,Modularidade
2780588462,ru,Наземники
2278759,cs,systém pro správu dokumentů
91571402,sv,Gyrofrekvens
2780982499,en,Abalone
34468078,pt,materiais voláteis
7166840,ru,Системное тестирование
2778728632,tr,Ipomoea
71240020,vi,Hóa học lập thể
2781312896,ca,bromur de sodi
2780391423,fi,Rimantadiini
2776828431,da,Kashmirisk
2984142464,ba,Быяла
2992527028,ml,പ്രകൃതി നിർദ്ധാരണം
2776479637,en-ca,fragrance
2779841212,vec,Jörg
2777095659,fr,lisuride
3020060512,jam,Wiit
2780012671,is,Fylgisetning
33923547,ja,数学
48189365,en,hybrid
2778727959,sh,Triozafosfat izomeraza
179420905,pl,mediacje
2775991004,ar,مركز مكافحة السموم
2776915367,os,Бæза-бæза
2776946656,zh-cn,无线网安全
2777289494,vo,Abies lasiocarpa
3020594445,tr,İşe alma eğitimi
2780397019,en,Protonophore
2778323849,sd,ساريس
138775182,ar,شحنة النواة الفعالة
2781325802,zh-hant,自動火災警報裝置
2911218161,tt,Реконструктив хирургия
2778781484,tl,Maso
66029223,br,Doare distagañ
2778416477,it,uretrite
2776055305,zh,肉芽組織
2991844076,sc,Cloro
45463861,de,Linux Unified Key Setup
521398313,mr,र्‍होडियम
3020179232,pl,jelito grube
206489886,lb,Hot Jupiter
2994357808,lzh,鯽魚
2908943013,as,টনছিলাইটিছ
3020247714,ja,タイヤ
2779668472,pl,trimetylogal
206399364,ja,カントロヴィチ不等式
2778093064,de,Phycocyanin
52069626,ja,ルネサンス
2777047311,is,Áloxíð
142031617,ln,Ladíó
16986412,fr,FCAPS
3651065,lzh,中東
141896089,kk,Балық шаруашылығы
152361515,zh,伯努利定律
2781113784,nb,halitt
206658404,vi,điện
2780402292,zh,思考可能性模式
2909279666,pt,Squalus acanthias
2911038020,sr,Faktor XIII
2780553850,ja,アルファヘルペスウイルス亜科
2778620301,he,עצם החזה
2991752516,gsw,Sommer
3019448157,fi,keskenmeno
2984316601,es,Medio informativo
200351514,nb,lydens hastighet
2776618157,ja,現代標準中国語
2776954459,de,Adenoviridae
2778815084,stq,Huusmeerswien
3020510925,gu,તેલ અવિવ
203715995,en-ca,Asymmetric warfare
186450821,nb,euklidsk rom
134315596,en,projective unitary group
3017770426,tr,Lokal anestezik
174580923,zh-hant,潮間帶
2993926350,nl,droogmiddel
194304873,ru,жизненный цикл изделия
110332635,cs,genetické programování
113207822,tr,Aletli kimya
84853838,sq,Koha Universale
32049820,he,חשבון מודולרי
2776989079,eu,Bornita
89138240,th,วีโรเซลล์
2780114079,min,Uranus
60100273,ru,Термогравиметрия
60205243,en-gb,heat capacity
2983886724,hi,रेडियो तरंग
2776895053,it,cannabidiolo
2780216420,lb,Lysosom
127820260,en,Dielectric Resonator Antenna
67592535,be,Дрэнаж
2992520072,fi,sädehoito
2776962512,zh-cn,克拉霉素
2777271458,ca,Giardia
2993267578,pt,educação científica
25737173,ml,എച്ച്ഡിഎസി8
2987381348,nl,records management
44036329,id,Nilai p
2994333706,hsb,Irske morjo
2908950501,af,geheueverlies
25253098,kn,ಕಾರ್ಪೊರೇಟ್ ಕಾನೂನು
2780200951,fr,Échelle d'Évaluation Globale du Fonctionnement
2778977374,fj,Lematua
2777695644,la,Totum bellum
2775895851,oc,Asparagina
2780817299,be,Самаанская мова
3017660400,ky,Ички Моңголия
2777108887,zh,增殖反应堆
2775945827,sq,Hippophae rhamnoides
137923570,es,trasplante de microbiota fecal
105306849,sah,Силлиэ
2992163139,el,Ακτοπλοϊκώς
2778838687,zh-hans,支原体属
3017807917,kk-kz,Бас сақинасы
46061668,eu,maser
553756173,ckb,سیلینیۆم
135310875,nn,fjord
2776732713,ar,ريكتسيات
144028864,zh,雜散光
2776259327,zh-hk,乙矽烷
2992723963,sr-ec,суспензија
2780899479,ar,غشاء الجنين
38104776,zh-hk,Industrial relations
542576722,pl,bar
2992596254,io,Nukleara medicino
168535184,fa,مدل مرجع اتصال داخلی سیستم‌های باز
2778754761,zh-hant,脂多糖
2911111840,hy,Shigella sonnei
157216528,en,Velocity potential
2780543054,fr,Anseriformes
541104983,af,Sonenergie
12335792,ckb,تەنەکانی پاشی نێپتۆن
2994097992,cdo,Cṳ̆-buōng-ciō-ngiê
162635859,fa,میدان مغناطیسی ستاره‌ای
2777510210,hy,Flaviviridae
2780646311,fr,tarière
164007495,it,Arginasi
533411734,pnb,ہائیڈروجن پر آکسائیڈ
520049643,zh-hans,投票
198252154,zh-hant,維拉宿代數
2776639550,inh,Эрмалой мотт
93779851,sk,Parciálna diferenciálna rovnica
134531850,he,מחקר האינטרנט
76258055,frr,Spontaan splitj
2983609787,gsw,Software implementation
3019397396,be,штам
94121128,fi,lumirae
2910795097,tt-cyrl,йокысызлык
207850805,de,Reverse Engineering
167822520,bs,Konačni automat
2779005926,uk,Жимолость
3019135560,zh-cn,三兰港
2780330708,en-gb,Terephthalic acid
3020755343,gl,Dereita política
2993000447,sl,javni interes
123273963,kbp,Kpaŋ kʊɖɔmɩŋ kpɛlɛkʊʊ tʊmɩyɛ
193748577,id,Cekungan muka daratan
234837,ru,Концептуальный граф
106515295,sk,Parallel processing
104713690,it,Ponte di Wheatstone
112243037,da,ATP syntase
2777882243,pa,ਨਿੱਕੀ ਆਂਦਰ
2909951594,cy,Llid y glust ganol
198994188,sr-ec,курбла
162852421,ro,extranet
2777133385,el,Παράλυση ύπνου
2776181196,he,נטל המס
2908807203,en-gb,White British
2994396486,fr,véhicule
89138844,zh,航天器推进
2778937000,ru,Acheta
2779873067,ja,マツ科
188287460,ja,化学的酸素要求量
2983288658,sk,Chemoterapia
54207081,dty,∇
194775826,sr-ec,стадо
2777585438,uk,Мультистатичний радар
102519508,ro,transformata Fourier
2984142464,lt,Stiklas
93974786,zh-hant,密文
2777226563,en,animal-assisted therapy
2781325065,fi,jambolaanit
93368182,ca,Isòbar
74998103,gl,Constante de disociación
2991889292,hu,1917-es oroszországi forradalmak
121745418,fr,Désactivateur
60891933,ku-latn,Morîstan
500499127,qu,Machuyay
2985583900,vls,Formal
2993800227,de,Optimierung des Portfolios
2780568229,sr-el,Zemaljski samit
2908627140,bs,Dijabetična retinopatija
2908825957,la,Gynaecologia
2779620337,sv,SDHA
47980062,id,daya kuda
2778930362,nl,Groeischijf
2780570456,uk,Мародерство
2776442642,pl,Komar brzęczący
152984320,de,Selbstentzündung
2988424471,zh-tw,儲存裝置
2780101202,ca,equipament esportiu
2778452349,sq,zonat rurale
2779713055,ja,硝酸カリウム
123406163,az,nitq hissəsi
2983112114,el,Τρισδιάστατη εκτύπωση
29537977,zh-hk,細胞週期
124998573,ia,VBScript
2780797419,hr,Podjezična kost
4941483,ga,aimpéar
171701179,nl,gneis
11312509,sh,luk
3018232870,an,Peix
2781052401,ro,Beton celular autoclavizat
2776988256,fr,syndrome hépato-rénal
51321904,hr,Četverotaktni motor
196843134,hu,embrió
2780688631,pt,Aedes
3019118998,cs,bezlepková dieta
27251351,pl,neutron termiczny
2781403057,de,Chondrozyt
2776461080,ar,بيغنتيرفيرون
3018193623,pt-br,aerofotografia
2991944050,azb,تَپکیمه‌
173740370,vi,Hành tinh khí khổng lồ
2778815778,gl,N-acetilglicosamina
3017612487,mdf,Советонь Соткс
2781122768,cs,Konformita
2994333628,pt-br,Sexo anal
60644358,zh-hans,生物信息学
33009525,sr-el,koevolucija
134853933,fa,تعادل هیدرواستاتیکی
72319357,lmo,Ciclon extra-tropical
3018637965,ga,Fiaclóireacht
161505775,en,direct proof
2780113039,ru,Азеластин
3017729520,es,boca humana
2776110065,ar,رودنويس بروليكوس
2777895490,en,Pitch contour
2778257378,it,Acacia mearnsii
2776853252,zh,二硼化锆
2779751980,sv,polyeten
2779115301,es,simpatía
161223559,he,הליקאז
2779954635,cy,salwch tebyg i'r ffliw
2779530757,vi,tính chất
2909828192,sco,hepatitis B
155567681,zh-hans,高光
2781069245,tt,туберкулез
2909986567,ky,Дакриоцистит
2778584255,ga,Piteog
2777444609,ja,クロマチウム属
2777168092,id,Botol air
93779851,sr,парцијална диференцијална једначина
2986567400,en-gb,C
130443932,fr,magnétosphère
2781078094,pt,liberto
2994333036,kk-cn,بىيوگاز
3020200829,ja,脳卒中
2910168157,sv,kronisk myeloisk leukemi
2779072820,lb,Militär
3020370484,el,γήρανση
2775976403,vi,Aphidoidea
13662910,sk,Trajektória
132237922,sh,Električni filtri
2777448766,nl,Gliclazide
37246793,sr-ec,наутичка миља
2778892661,ast,Fonógrafu
2910855829,fa,پیوند قلب
2780311561,cs,nestařec hnidákovitý
56200935,io,Tuyero
170334043,fr,Problème de flot multi-commodités
2776416708,ja,ジフェニルホスフィン
2776875321,pt,Desmodium
29406490,ja,フィッシャー情報量
2779428213,wuu,大西洋鳕
2776219776,sh,Tropon
2780955941,es,Parálisis tirotoxica periódica
2777562247,ja,ミソハギ科
2776123653,pnb,سپرم وہیل
46325548,he,אוכלי-צמחים
2779289229,zh-hant,化療誘導的周圍神經病變
2780691638,zh-hk,區域反射療法
2778580959,nl,Potato leafroll virus
2780427559,yi,סעמי טריילער
2780132546,or,ଆଡାଲିମୁମାବ
2779080126,fi,Kaikkinaisen naisten syrjinnän poistamista koskeva yleissopimus
2777683361,zh-hans,十二指肠钩虫
57375061,cs,Brand management
197321923,eu,Kultibar
140625360,fi,maastopalon sammutus
2776331573,en-ca,Veto
2779979336,yue,核電廠
2780451601,da,rovpattedyr
2778137531,ru,URA3
2779392372,sq,Eriobotrya
126298526,hr,RISC
2776721371,te,డై ఇథైల్ ఈథర్
2781031896,ro,Ambutisare
3019953208,aeb-arab,روسيا
174832134,nl,Pilus
2777276890,vi,Cơm dừa khô
34974158,zh-hk,知識產權
99508421,it,medicina fisica e riabilitazione
70726487,et,Ishikawa diagramm
2984876570,ace,La'ot Pasifik
2780161494,fa,سکرتاگوگ
2908589346,fi,isorokko
2992444758,ta,குதிரைப் பந்தயம்
166566181,uk,стихійне лихо
2777060099,mdf,Бульбофиллум
150394285,be,Адсорбцыя
2778139618,en-gb,Workforce
3031470,en,State observer
154010619,ga,Pláinéad domhanda
3020431745,ja,メニーコア
2777972943,fi,Naltreksoni
2993559633,lb,Vullegripp
2776529561,zh,侵吞
2778344045,bg,Kappaphycus alvarezii
168763156,udm,гурт улон инты
2992512960,en,diversity
56056324,it,Bitplane
3019232848,sv,cellmembran
3020440742,en,Software package
2775918612,es,noma
2776240298,ca,Turbo
2986201853,el,κουλτούρα
2779881495,hu,Kálium-fluorid
3018675036,ast,Fibra alimentaria
203101518,tr,Kuazi kristal
2776243873,pt,auranofina
2777954637,eo,propeno
2777992645,zh-hans,北美洲板块
2987776215,zh,車禍
2778880830,cy,mamwlad
2909613950,lv,Tāla sīkplikstiņš
2991803831,ro,Glaucom
2911217788,ku,kilox
153025619,fi,Äänentoisto
172173919,eu,ingeles moderno goiztiar
52370388,it,Linguaggio regolare
2776119841,ca,Jurat popular
4032939,nl,Jansky
2780646079,da,FHIT
540031477,scn,ossìgginu
2992028219,zh-hk,領導
2992262398,ko,컨테이전
2994130222,az,Sosial iş
2778303931,hr,Coturnix
2781178838,az,Qamış
96234433,en,Dirichlet's energy
2780845164,ast,Pergamín
84566663,id,operating leverage
77288539,en-ca,Metalloid
144028864,sk,Parazitné svetlo
2778169587,nl,Paronychia
88199923,be,прыгатаванне ежы
182349385,zh-tw,伽羅瓦餘調
110277352,kk-arab,گەومەترىييالىق وپتىيكا
2780657402,zh,氧化铈
555293320,dv,ހަކުރު ބަލި
2778707766,ja,単音
30646810,zh-cn,托
204321447,gl,procesamento da linguaxe natural
197435368,hi,हिममण्डल
163286209,ar,فنون تعبيرية
91066513,pl,typ
85085810,ja,自白
2780910195,id,Psikologi agama
2908844906,tr,Mikroftalmi sendromu
2909855758,pl,Hipoksja okołoporodowa
138708601,af,HTML
3018521938,it,tumore della mammella
56837625,ga,Snáthaidpholladh
2778566413,sr,Posakonazol
2780596892,zea,Grossman
2778484023,sl,Benzimidazol
2908993608,da,bivirkning
2777808111,hi,प्रोबोसीडिया
2994016872,kcg,lyennkyangta̱m
96966460,pt,Interrupção da circulação termoalina
95570890,sr-el,Filološka kritika
39617858,pl,warunkowanie klasyczne
3007834351,eo,SARS-CoV-2
146996283,en,moment of inertia
137725906,ru,Комитет по аудиту
2910564629,mr,इ.स. ४०१
2778567255,kk,Гиббондар
2779546866,eu,Dimero
184078403,uk,пальник Бунзена
66726788,it,termistore
31487907,zh-hk,多邊形網格
175133352,he,תוכנה כשירות
2778033228,kk,Лептоспироз
2780959517,ja,前庭神経内側核
2779578372,wo,Geraniaceae
2780101441,hr,Tobolac
44578547,cs,Heterolýza
205979905,zh-hant,解析函數
2986274086,fr,vitamine C
2781083472,zh,均配物
76835800,hi,कौशी अभिसरण परीक्षण
17733824,pt,envergadura
13495919,hy,Աստենոսֆերա
2779886824,az,Bağ qərənfili
2777885455,zh-hant,複小波轉換
2991770496,kn,ಮ್ಯಾಸ್ಲೊ ರವರ ಅಗತ್ಯ ವರ್ಗಶ್ರೇಣಿ
2779307984,zh-hant,倫諾克斯-加斯托二氏綜合徵
147120987,ja,電子
2910422816,sr,емфизем
2988159620,fr,hiver
94164615,he,הארלם רנסאנס
197902417,nl,IRS2
2992468625,ja,ハリー・ポッターシリーズ
2779302386,ak,Abufuo
2993927895,th,เมแทบอลิซึม
2779078858,cs,Juxtaglomerulární aparát
129866940,zh-hans,弱拓扑
139793654,ro,Iluzie optică
2781053074,ko,PD-L1
193950572,it,Radice aerea
2777590204,it,tossicità dell'ossigeno
2776762034,wuu,消费税
3019307219,id,Fourth generation
2910093947,nb,Barnevaksinasjonsprogrammet
2780822005,li,Particulate pollution
183735805,vi,Mục tiêu chiến lược (quân sự)
2777427919,el,Ινοσιτόλη
2777534236,pl,Taenia
2909415995,wa,Mannixhance di l' aiwe
2776281542,ar,تدخين سلبي
2778539042,be,Рамачная канвенцыя ААН пра змяненні клімата
190743605,pt,Viroma humano
69305403,cs,chloroplast
22232683,ms,Pengubahsuaian pasca-transkripsi
201792869,bs,Čulo mirisa
207141826,zh,都市主義
2780668135,co,O'Connor
2778713767,en,Trichodesmium
183767904,ro,Reacție de eliminare
16568411,mn,Мэдрэл судлал
109549099,sh,Glutaminaza
169744125,xmf,სეისმოგრამა
189047708,tr,limnoloji
2909606595,fa,ماستوسیتوز
86992474,pt,qfd
66882249,ga,meascán
2992077199,mt,bijoloġija
54936624,zh-hk,吸附
3019506792,yue,笛卡兒坐標系統
2778761015,nn,Søtvierfamilien
2778642596,sr,побачај
77390185,fr,FGF9
2779147656,en,abnormal uterine bleeding
2781047198,pl,ostryżyca japońska
194477218,ar,الدخل العيني
3020247714,ro,anvelopă
93907247,vi,Địa chất công trình
2909025050,la,Vena gastrica sinistra
194969405,kk-cyrl,Виртуалды шындық
2911188655,id,Sistem Satuan Internasional
2778261408,ro,Placa Eurasiatică
158045935,en,change order
2776153050,ko,코드분할다중접속
5468625,sa,प्रथमा विभक्तिः
121922863,be,Тырыстар
2985889645,de,künstlicher Satellit
2909265136,qu,1233
182774158,zh,柯西－黎曼方程
2780221984,nn,Kroppsmasseindeks
178907741,sr-el,Nukleofil
2780356529,zh-cn,胃肠穿孔
2779696498,zh-tw,毛黴目
2779138802,zh-hant,二肽
2778664469,ca,Barra de reforç
2619416,id,Hutan hujan
65574998,zh-hk,費曼圖
71762439,es,tierra arable
2992414494,kk-cyrl,Іш шеменінің сары суы
2780589914,pt-br,ingrediente
521398313,bg,родий
122941539,zh-hk,數碼貨幣
159737794,kk,Азимут
89798329,war,Teyorya hin mga sistema
2780507150,hy,Գծագրական երկրաչափություն
85659524,sr,историја науке
2777036795,ko,개밀아재비속
2994426959,tl,Lapay
2778170410,hu,Dendritikus sejt
207282930,es,Producción de entropía
92928450,zh,舞蹈教育
2989478337,nl,echografie
35578498,ka,ვებ-სერვისი
521306242,eo,retejofasonado
2779489039,ms,Staphylococcus aureus
52896960,ru,Биодизель
2776259589,es,leucorrea
2909306266,pt,lesão da medula espinhal
73329638,ca,cel
2777458374,ar,ثنائي كلورو الكربين
204442743,it,Oftalmometro
2776923041,wuu,担子菌门
4306678,hi,कोलबर्ग का नैतिक विकास का सिद्धान्त
121285527,nl,Buffered oxide etch
2775946041,de,ACE2
3018909493,en,research assistant
171769113,id,Perang dunia maya
30820588,fi,Ruohovarsi
2779428213,vi,Cá tuyết Đại Tây Dương
133605539,zh-hant,骨細胞
2778228783,cy,Syndrom Asperger
2777315761,fr,Chilopoda
2778918178,it,cheratocono
2779061029,sh,Mebendazol
3019557281,ms,Bahan bakar bio
136319028,es,maniobra orbital
2910476756,uk,Tomato spotted wilt virus
151201525,zh-hk,極限
2776934432,pl,Klonowate
2994026816,sv,Moraliskt ansvar
2778223634,kk-cn,سەزىكتى
30425244,de,Dienstleistungsgesellschaft
2776908312,zh,海胆纲
182004453,cs,utopický socialismus
2993246259,si,මර්කරි
2779739280,he,תיאום מחירים
2778704086,cy,poen y frest
16704694,et,Soolane vesi
2776356786,kk-arab,تۋبۋلوپاتىييا
6628132,es,descomposición de Cartan
40293303,eo,Elektra povumo
2777661988,en-gb,Potassium ferrocyanide
29310469,yue,熱平衡
2777326149,zh-hans,视黄醇棕榈酸酯
2776319994,ast,‎Spodoptera littoralis‎
2779206190,bho,गिनी गुणांक
3018487226,wuu,游乐园
2984901775,sco,radio
2778902744,sco,Diatomea
57291850,en-gb,Flor
2986087423,da,Varmefylde
2778539099,be,Сапраўдныя вожыкі
2776538686,en,myoclonus
19269812,ms-arab,ساتليت بواتن
171999351,zh-hk,周環反應
2910678351,bs,Glukuronska kiselina
2994121768,fi,etninen ryhmä
3017887849,id,persalinan normal
173776410,nds,Präkambrium
505900562,tg,нақди адабӣ
2779841212,jut,Jörg
115880899,mr,बे (आर्किटेक्चर)
2780531757,ro,Turnip yellow mosaic virus
179725390,pt,criogenia
2778162923,ml,അനസ്തികം
2992477034,sco,neurology
192562407,sco,materials science
2986254709,fr,télévision par satellite
2778506040,ga,Tortricidae
2777432744,gl,Compaixón
2781041973,uk,метапроза
47506897,fr,indice de saponification
197424675,fa,پل حرارتی
2777127024,de,Mikrokernel
137627325,bs,etiologija
2779700590,ru,Манганит
3017491081,rup,Citrus
79403827,yue,實時運算
2909855758,et,Perinataalne asfüksia
74167732,gu,વર્ણકોષાશય
47042493,de,Humangenetik
2994443184,hy,Սրտի կաթետերիզացիա
2993918154,kk,Мүгедектік
40758303,tr,Aflatoksin
2911142149,pl,Rak jelita grubego
2776021025,is,Ístöð
15708023,vi,nhân văn học
2988881298,sc,Transport theory
2994345751,de,Matrix element
3019181404,vi,Nhập cư vào Hoa Kỳ
2778368647,zh,市区
2993827019,pt,sistema ventricular
52192207,ar,مُكثّف
2909482567,fr,Acide phosphatidique
14740026,nl,Vignettering
177801218,uz,kimyoviy reaksiya
53469067,sk,Lagrangeova funkcia
2776775940,de,Fazialislähmung
2776921476,arz,الماز
2781003712,hi,रोमंथक
2910597052,pl,Labrador retriever
521023471,zh-hk,多層次傳銷
2778875440,et,ime
2777811443,zh-sg,环戊烯
3018056383,nn,spontanabort
500558357,my,နှလုံးရောဂါ
193772553,et,Molekulaarorbitaalide teooria
2777570176,fr,nimésulide
3017851829,ru,антрацит
88099638,zh-cn,丙酮酸脱氢酶复合体
2780140801,pl,Liposukcja
2781112085,ug,چىش
100905312,hr,Planetarni sustav
2778013878,hy,Գորշ մարմին
204017024,it,ottimismo
50880648,en,Gross output
27299218,ja,マグヌス効果
2984901469,azb,جنرال موتورز
2779778607,pt,verruga plantar
84859931,pt,canhão
2910151845,fi,Polyyppi
53550047,de,Aktive Optik
130039590,ru,Токование птиц
2777434880,ml,ടെഡ്രാഹീഡ്രൈറ്റ്
521259446,my,ညစ်ညမ်းခြင်းများ
2777428142,he,כלורומתאן
13376991,hi,बाह्यउष्मीय
1007738,ar,إشعاع حراري
147598955,zh,社會責任
2779700847,ja,カウントダウン
2781411663,es,geomicrobiología
3018868371,he,היתוך קר
191695590,he,פריצה חשמלית
3020077223,ne,जीनोमिक्स
2779136467,ar,تمزق عضلات باطن الركبة
986699,vi,El Niño
138634970,en,medieval art
137607661,ga,tionacht talún
102747710,th,เอนโดโซม
2993559815,oc,ultraviolet
2777026668,ms,goreng celur
171190658,nn,Josefus
2779015535,zh-tw,區域整合
2986192222,it,scambio ionico
176032523,el,Τοπολογική ταξινόμηση
86473631,sv,SYT1
2781378340,uk,Тис гострокінцевий
2778187809,sr,проблем зла
153668287,lv,vitālisms
19648533,nb,Evidensbasert medisin
2780306465,ast,Mycosphaerella graminicola
2777909563,id,Trisula
2988562018,lzh,天演
2777599811,eu,labirintitis
101053622,en,gravitational-wave astronomy
2987597579,es,transporte naval
2779471601,lv,Eifēmisms
2781300407,fa,آرسنید ایندیم
2777350023,zh-hans,灵气
2993172089,lv,viļņi
2779761043,nl,Tizanidine
2779698641,pt-br,grafite
2776847985,en,Single-frequency network
2777607303,nn,immunsvikt
2987853052,zh-sg,空气污染
2776950860,ko,독창성
150708132,tr,Yük yoğunluğu
2779881321,wuu,下巴
2909113890,sh,Rak prostate
3020798145,el,χορευτής μπαλέτου
3020476846,ru,акне
2986201853,vmf,Kuldur
2780781376,bg,Гражданство
134484671,uz,Ligroin
124952713,os,литературæ
177099042,kk-arab,گاۋسس تەورەماسى
113835550,bg,вителиновата мембрана
2986265317,kk-arab,CEO
2909854075,de,Dysenterie
85817219,ta,கட்ட அணி
2910204757,hu,Polinéziai emberek
176666156,kn,ಎಲ್.ಇ.ಡಿ
134853933,nb,Hydrostatisk likevekt
2636012,it,Barriera emato-testicolare
147710293,ja,テプリッツ行列
95306019,bkc,bíde
30080830,et,grafeen
68989474,ml,ഭൂഗുരുത്വം
161369605,qu,k'isura
2988918651,kk-cyrl,Көлденең жолақты жүрекет ұлпасы
2908806481,fr,naloxone
118615104,tl,Diskretong matematika
3017609107,kn,ಸೇನಾ ಸಿಬ್ಬಂದಿ
2910396726,zh-cn,甲状腺疾病
2776041015,io,Tachinidae
110277352,pl,optyka geometryczna
2777396551,it,metronidazolo
137922610,cs,Document Object Model
21001229,kk-cn,اۋا رايىن بولجاۋ
2992132446,mk,урбанизам
106159729,cs,finanční ekonomie
2778260489,hu,Parazitoid
2777323849,es,aneurisma de aorta
2994167347,arz,سلمون قوس قزح
3018348675,ie,Artery disease
133082901,ja,電子戦
2909149441,uk,серцева недостатність
18932819,zh-hans,流函數
118859902,nb,enkle sukkerarter
104873425,fi,sedimentologia
2982844603,ko,직장
2992422156,sh,Mliječna kiselina
2777612826,gsw,Insekte
2777534754,de-ch,Lilien
2994357274,gu,આદુ
3019433959,zh,鐵劑
2779452761,zh-tw,牧豆樹屬
39389867,pt-br,governança corporativa
2776917446,en,angle of the mandible
103303742,el,Flyback converter
3017755267,ht,Èd
2779439359,ckb,پیتەوا
2776064365,el,κολόβωμα
2993011979,en,work accident
2779867394,nys,Bubalus
171170018,eo,Milera kamuflimito
11190779,cs,Hradlo NOT
2781063802,zh,市中心
2776027106,nl,dubbelster
2779571634,is,Þýróxín
28903235,oc,fibrat tangent
2778659115,it,furano
2776632717,en,Mode water
2777096740,vro,Mehiläne
2776597308,es,Caesalpinia
46062151,eo,halogeno
90182286,ur,معاشری حیاتیات
35306142,eu,Iraungipen masibo
3018518400,tr,Hatırlama
3020186874,lt,Tradicinė kinų medicina
2779210973,ja,アシドバクテリウム門
7407677,kk-tr,paleobotanïka
2776092919,pt-br,língua estônia
91304198,be-tarask,іўрыт
156945495,pt,terraplenagem
2775940340,war,Enterobacteria phage MS2
32211213,nl,Ohm
2993843871,cs,počasí
49289754,lmo,Canal lateral (crittografia)
2909280317,se,čizzeboras
2992496598,cs,marketingová komunikace
2778584255,tt,Квир
2777751087,nl,HT-1080
2776154427,ne,संविधान
37696544,fr,Moulage par compression-transfert
2993191867,en-ca,discipline
2780712732,hu,pánik
2778468042,pt,bloqueio
143660080,es,TaqMan
117035363,cs,lidské chování
50693072,zh-hant,絕對星等
2991691389,th,ผลิตภัณฑ์ธรรมชาติ
2775968528,azb,متاکریلیک اسید
2779473724,sl,Goban
2779104044,vi,Torulaspora delbrueckii
2910217441,ar,قلب صناعي
40616122,zh,岩石地層學
2908613562,zh,水芹
2779400197,he,פירול
48918747,pl,ordalia
2777786686,pt-br,pênis
2780804531,ur,ڈیزل انجن
2988635931,ar,الاحتياجات الخاصة
164516710,it,operazione finanziaria
2778859900,fr,Bêta-carotène
2994016872,mni,ꯁꯤꯟ-ꯁꯥꯔꯣꯜ ꯅꯩꯅꯕ
2779558720,ko,연성법
2778660310,my,ကျောက်ကျော
558461103,inh,Сагото
2908855275,uz,Aqoqiyo
2780580791,et,Švaa
2777560895,zh-hans,犬齿
92878468,nb,Hvalbarde
2779065236,scn,lingui austrunisiani
3019036681,sd,انٽرنيٽ
2779647737,eo,aktivigita karbono
2775976544,de,Sinuston
2909830753,sl,Hialuronska kislina
2780162792,nl,Aluminium nitride
2779636438,lij,Sternorrhyncha
2779704304,ar,كحول دهني
