source_id,source,abbreviation,source_type_id,country_iso_alpha2_code,host_organization_publisher_id,host_organization_institution_id,homepage_url,issn_l,openalex_id,mag_id,wikidata_id,fatcat_id,is_in_doaj,is_oa,apc_price_usd,updated_date,created_date
4306523389,Proceedings of 40th International Conference on High Energy physics — PoS(ICHEP2020),,1.0,,,,,,S4306523389,,,,0.0,0.0,,2024-08-15,2022-10-17
4210199718,Известия Восточного института,,3.0,RU,,,,2542-1611,S4210199718,,Q96735105,enw3d2x5hbcejiqjuezdvy7fp4,0.0,1.0,,2024-08-26,2022-02-03
4210235191,Warta Pengabdian,,3.0,ID,,,https://jurnal.unej.ac.id/index.php/WRTP/index,1410-2161,S4210235191,,Q96733165,,0.0,1.0,,2024-08-28,2022-02-03
4306482172,Vancouver Art Gallery eBooks,,2.0,,,,,,S4306482172,,,,0.0,0.0,,2024-08-26,2022-10-17
4387283917,JAACAP Open,,3.0,,4310320990.0,,,2949-7329,S4387283917,,,,0.0,0.0,,2024-08-29,2023-10-03
4306513773,INTERNATIONAL CONFERENCE ON MATHEMATICAL SCIENCES AND APPLICATIONS (ICMSA-2019),,1.0,,,,,,S4306513773,,,,0.0,0.0,,2024-08-08,2022-10-17
4306482781,West Publishing eBooks,,2.0,,,,,,S4306482781,,,,0.0,0.0,,2024-08-26,2022-10-17
2764516461,Cambridge Scholars' Publishing,,3.0,,,,,,S2764516461,2764516461.0,,,0.0,0.0,,2024-08-29,2017-10-27
4210223767,Journal of Interdisciplinary Debates,,3.0,BR,,,,2675-469X,S4210223767,,,ubsbr5y3z5h6xhocyvt52zt77y,0.0,0.0,,2024-08-26,2022-02-03
4306496878,한국케어매니지먼트연구,,3.0,,,,,,S4306496878,,,,0.0,0.0,,2024-06-26,2022-10-17
2764803857,Undergraduate Review,,3.0,,,,,,S2764803857,2764803857.0,,,0.0,0.0,,2024-08-26,2017-10-27
4363605387,120,,6.0,,,,,,S4363605387,,,,0.0,0.0,,2024-06-25,2023-04-11
94967567,European Company and Financial Law Review,,3.0,DE,4310313990.0,,,1613-2548,S94967567,94967567.0,,,0.0,0.0,,2024-08-29,2016-06-24
4393919102,ALIFE,,3.0,,,,,2693-1508,S4393919102,,,,0.0,0.0,,2024-06-26,2024-04-04
4306530831,Staff Analytical Notes,,3.0,,,,,,S4306530831,,,,0.0,0.0,,2024-08-30,2022-10-17
4306484483,厚生省 eBooks,,2.0,,,,,,S4306484483,,,,0.0,0.0,,2024-06-25,2022-10-17
4210196386,Journal of Geovisualization and Spatial Analysis,,3.0,CH,4310319900.0,,https://www.springer.com/journal/41651,2509-8829,S4210196386,,,,0.0,0.0,2990.0,2024-08-29,2022-02-03
4210202587,Cadernos de Economia,,3.0,BR,,,http://apps.unochapeco.edu.br/revistas/index.php/rce,1415-3939,S4210202587,,Q96719911,,0.0,0.0,,2024-08-19,2022-02-03
4387279805,New American Studies Journal,,3.0,,,,,2750-7327,S4387279805,,,,0.0,0.0,,2024-07-23,2023-10-03
4306516077,Journal of Sociology and Christianity,,3.0,,,,https://sociologyandchristianity.org/index.php/jsc,,S4306516077,,Q107326700,,0.0,0.0,,2024-08-30,2022-10-17
4210180243,Journal of HIV/AIDS Prevention & Education for Adolescents & Children,,3.0,US,4310320547.0,,,1069-837X,S4210180243,,,,0.0,0.0,,2024-08-20,2022-02-03
4387281013,American Journal of Medical and Clinical Sciences,,3.0,,,,,2832-4226,S4387281013,,,,0.0,0.0,,2024-08-08,2023-10-03
4306463703,Otto-Friedrich-Universität eBooks,,2.0,,,,,,S4306463703,,,,0.0,0.0,,2024-08-29,2022-10-17
4210197471,Transactions of the American Institute of Electrical Engineers Part I Communication and Electronics,,3.0,US,4310319808.0,,http://ncco.galegroup.com/gdc/ncco/MonographsDetailsPage/MonographsDetailsWindow?disableHighlighting=false&prodId=NCCO&action=1&activityType=BasicSearch&javax.portlet.action=viewPortletAction&documentId=GALE%7CBHISID266190480&dviSelectedPage=1&userGroupName=,0097-2452,S4210197471,,Q28016128,,0.0,0.0,,2024-08-29,2022-02-03
4306546463,基盤研究(B),,3.0,,,,,,S4306546463,,,,0.0,0.0,,2024-06-24,2022-10-17
4393917299,Mental health care,,3.0,,,,,1368-1230,S4393917299,,,,0.0,0.0,,2024-08-15,2024-04-04
4393912917,Scandinavian journal of haematology. Supplementum,,3.0,,,,,0080-6722,S4393912917,,,,0.0,0.0,,2024-08-15,2024-04-04
4210238693,Palgrave studies in education research methods,,5.0,CH,4310319972.0,,,2662-7345,S4210238693,,,,0.0,0.0,,2024-08-29,2022-02-03
2764405550,Nigerian Journal of Surgical Sciences,,3.0,NG,4310320448.0,,,1116-5898,S2764405550,2764405550.0,Q27726129,ui62kspp55dhpmvrafuu3vb4su,0.0,0.0,,2024-08-29,2017-10-27
4210170748,"Mechanik, Werkstoffe und Konstruktion im Bauwesen",,5.0,DE,,,,2512-3238,S4210170748,,,,0.0,0.0,,2024-08-20,2022-02-03
4210237082,BCIT Environmental Public Health Journal,,3.0,CA,,,,2563-5123,S4210237082,,,,0.0,1.0,,2024-08-28,2022-02-03
4306516001,Journal of Pure Life,,3.0,,,,,,S4306516001,,,,0.0,0.0,,2024-08-29,2022-10-17
4210200687,Machine Learning Science and Technology,Mach. learn.: sci. technol.,3.0,GB,4310320083.0,,https://iopscience.iop.org/journal/2632-2153,2632-2153,S4210200687,,Q96726301,3prz46yunvc7zd6vmsixa7dpfa,1.0,1.0,1962.0,2024-08-29,2022-02-03
4306500704,Adıyaman Üniversitesi Fen Bilimleri Dergisi,,3.0,,,,,,S4306500704,,,,0.0,0.0,,2024-06-26,2022-10-17
4210167800,Jurnal Bastrindo,,3.0,ID,,,,2723-4835,S4210167800,,,,0.0,0.0,,2024-08-28,2022-02-03
4306505980,Chemical technology and engineering. Proceedings.2019.№1,,3.0,,,,,,S4306505980,,,,0.0,0.0,,2024-06-25,2022-10-17
4210186288,DANDE Journal of Social Sciences and Communication,,3.0,ZW,4310315336.0,,,2413-2551,S4210186288,,,,0.0,0.0,,2024-08-20,2022-02-03
150708946,Religion State & Society,,3.0,,4310320547.0,,http://www.tandf.co.uk/journals/titles/09637494.asp,0963-7494,S150708946,150708946.0,Q15760295,,0.0,0.0,,2024-08-29,2016-06-24
4306466524,Blackwell Scientific Pub. eBooks,,2.0,,,,,,S4306466524,,,,0.0,0.0,,2024-08-26,2022-10-17
4210179405,Revista Raízes no Direito,,3.0,BR,4310312275.0,,http://revistas.unievangelica.edu.br/index.php/raizesnodireito/index,2318-2288,S4210179405,,Q96716284,s457a5k63vh4vjc6oulpsuqzfq,0.0,0.0,,2024-08-19,2022-02-03
4306480089,S. Roderer eBooks,,2.0,,,,,,S4306480089,,,,0.0,0.0,,2024-08-12,2022-10-17
2738999449,Scientific Bulletin of Naval Academy,,3.0,RO,4310314549.0,,http://www.anmb.ro/buletinstiintific/eng/index.html,1454-864X,S2738999449,2738999449.0,Q50516696,,0.0,1.0,,2024-08-28,2017-07-31
4306534428,VizieR Online Data Catalog,,3.0,,,,,,S4306534428,,,,0.0,0.0,,2024-08-29,2022-10-17
4363607479,Journal of Ethics and Emerging Technologies,,3.0,,,,,,S4363607479,,,,0.0,0.0,,2024-06-25,2023-04-11
4210169354,Earth Surface Dynamics,,3.0,DE,4310313756.0,,http://www.earth-surface-dynamics.net/,2196-632X,S4210169354,,Q20857910,,1.0,1.0,1682.0,2024-08-29,2022-02-03
159633830,Entomologica scandinavica,,3.0,DK,,,,0013-8711,S159633830,159633830.0,Q21385179,bp43g5mbgbfoxmuyqqdicxn2zi,0.0,0.0,,2024-08-19,2016-06-24
4210198696,Evolution des transports,,2.0,,4310320232.0,,,1562-2401,S4210198696,,,,0.0,0.0,,2024-07-29,2022-02-03
4210235724,European Paediatric Haematology and Oncology,,3.0,NO,4310320547.0,,https://www.tandfonline.com/toc/ipho20/current,0800-2789,S4210235724,,Q96326462,2llxp2g2evdqzdjzumeilhqmm4,0.0,0.0,,2024-08-26,2022-02-03
2738054754,Letras Verdes Revista Latinoamericana de Estudios Socioambientales,Let. Verdes (Quito. En línea),3.0,EC,4310318814.0,,http://revistas.flacsoandes.edu.ec/letrasverdes,1390-6631,S2738054754,2738054754.0,Q50814394,qtnmv26isbhxzjpjyzyw57t2ge,1.0,1.0,0.0,2024-08-28,2017-07-31
4393919760,OBIC book series,,5.0,,,,,2939-712X,S4393919760,,,,0.0,0.0,,2024-06-26,2024-04-04
2764737872,Journal of Law Information & Science,,3.0,AU,,,http://search.informit.com.au/browseJournalTitle;res=IELHSS;issn=0729-1485,0729-1485,S2764737872,2764737872.0,Q15749842,,0.0,0.0,,2024-08-26,2017-10-27
4210238520,Internal Medicine,,3.0,RO,4310313990.0,,,1220-5818,S4210238520,,Q27714124,jef5hqqukvagzedl3c7c3d45pe,0.0,1.0,,2024-08-28,2022-02-03
130873806,System,,3.0,GB,4310320990.0,,http://www.elsevier.com/wps/find/journaldescription.cws_home/335/description#description,0346-251X,S130873806,130873806.0,,,0.0,0.0,3140.0,2024-08-29,2016-06-24
4210168066,Ganseki koubutsu koushougaku,,3.0,JP,4310313507.0,,,1883-0757,S4210168066,,,nfcjwfrd4rct3en5lvdnqwt2xm,0.0,1.0,,2024-08-19,2022-02-03
4306506601,Comentario Internacional. Revista del Centro Andino de Estudios Internacionales,,3.0,,,,,,S4306506601,,,,0.0,0.0,,2024-08-26,2022-10-17
4306531654,Technical Quarterly - Master Brewers Association of the Americas.,,3.0,,,,,,S4306531654,,,,0.0,0.0,,2024-08-28,2022-10-17
4306556140,福建热作科技,,3.0,,,,,,S4306556140,,,,0.0,0.0,,2024-06-26,2022-10-17
4210228392,Topics in geriatrics,,3.0,US,4310320017.0,,,0732-1139,S4210228392,,Q96738181,33dkxe5h3bdjxil3y3exzvq2na,0.0,0.0,,2024-08-19,2022-02-03
4387283518,TEMATIKA Jurnal Penelitian Teknik Informatika dan Sistem Informasi,,3.0,,,,,2303-3878,S4387283518,,,,0.0,0.0,,2024-08-26,2023-10-03
4306502946,Archivos: Revista de Filosofía,,3.0,,,,,,S4306502946,,,,0.0,0.0,,2024-08-12,2022-10-17
4306552132,月刊消防 : 「現場主義」消防総合マガジン,,3.0,,,,,,S4306552132,,,,0.0,0.0,,2024-06-25,2022-10-17
189381513,Journal of Biological Physics,,3.0,NL,4310319900.0,,https://www.springer.com/journal/10867,0092-0606,S189381513,189381513.0,Q2075911,,0.0,0.0,2990.0,2024-08-29,2016-06-24
2755769689,Felʹdšer i akušerka,,3.0,RU,4323237854.0,,,0014-9772,S2755769689,2755769689.0,Q27710874,s3ysihwzlfcqtah4zdzuj7zqaq,0.0,0.0,,2024-08-14,2017-09-25
4306505698,Carrefour des psychothérapies,,3.0,,,,,,S4306505698,,,,0.0,0.0,,2024-08-12,2022-10-17
4306466776,British Library Research and Development Dept. eBooks,,2.0,,,,,,S4306466776,,,,0.0,0.0,,2024-08-15,2022-10-17
7851167,Genetic Testing,,3.0,US,4310320443.0,,,1090-6576,S7851167,7851167.0,,,0.0,0.0,,2024-08-29,2016-06-24
4210183014,East Asia Forum Quarterly,,3.0,AU,4310310988.0,,,1837-509X,S4210183014,,,,0.0,1.0,,2024-08-19,2022-02-03
4306544929,半导体情报,,3.0,,,,,,S4306544929,,,,0.0,0.0,,2024-06-26,2022-10-17
4210238478,Competence Journal of Management Studies,,3.0,ID,4310315159.0,,,1907-4824,S4210238478,,,,0.0,1.0,,2024-08-29,2022-02-03
4306554655,现代中学生：初中学习版,,3.0,,,,,,S4306554655,,,,0.0,0.0,,2024-08-20,2022-10-17
32491150,Europhysics news,,3.0,,4310319748.0,,,0531-7479,S32491150,32491150.0,,,0.0,0.0,,2024-08-29,2016-06-24
4306499436,44th AIAA/ASME/SAE/ASEE Joint Propulsion Conference & Exhibit,,1.0,,,,,,S4306499436,,,,0.0,0.0,,2024-08-14,2022-10-17
4210207469,Advanced Calculation and Analysis,,3.0,CA,,,http://www.consortiumpublisher.ca/jnb?jnb=Advanced%20Calculation%20and%20Analysis,2520-596X,S4210207469,,Q96696998,hjbgsmq5yvgejez3nlbnyaxc6m,0.0,0.0,,2024-08-12,2022-02-03
4306555671,矿产与地质,,3.0,,,,,,S4306555671,,,,0.0,0.0,,2024-06-26,2022-10-17
4387287735,Journal of Futuristic Sciences and Applications,,3.0,,,,,2583-6595,S4387287735,,,,0.0,0.0,,2024-08-29,2023-10-03
4210182176,PHILHARMONICA International Music Journal,,3.0,SK,,,,1339-4002,S4210182176,,,,0.0,1.0,,2024-08-29,2022-02-03
4306517887,Kumpulan Karya Ilmiah Mahasiswa Fakultas sains dan Tekhnologi,,3.0,,,,,,S4306517887,,,,0.0,0.0,,2024-08-30,2022-10-17
4210195927,Asparkía Investigació feminista,,3.0,ES,4310321179.0,,http://www.e-revistes.uji.es/index.php/asparkia/index,1132-8231,S4210195927,,,,1.0,1.0,0.0,2024-08-26,2022-02-03
4306545319,台灣農業研究,,3.0,,,,,,S4306545319,,Q21385491,,0.0,0.0,,2024-08-26,2022-10-17
4210188464,Jurnal Pendidikan Fisika,,3.0,ID,,,https://jurnal.unimed.ac.id/2012/index.php/jpf,2302-8939,S4210188464,,Q50811132,,0.0,1.0,,2024-08-29,2022-02-03
4306552395,東京国立博物館研究誌,,3.0,,,,,,S4306552395,,,,0.0,0.0,,2024-06-26,2022-10-17
4210232459,TBEIAN for Qur anic Studies,,3.0,,,,,1658-3515,S4210232459,,Q96734205,,0.0,0.0,,2024-07-23,2022-02-03
4306545548,呼吸器内科,,3.0,,,,,,S4306545548,,,,0.0,0.0,,2024-08-12,2022-10-17
4306519450,Mededelingen van het Wiskundig Genootschap,,3.0,,,,,,S4306519450,,,,0.0,0.0,,2024-08-15,2022-10-17
4306472188,Henn eBooks,,2.0,,,,,,S4306472188,,,,0.0,0.0,,2024-08-28,2022-10-17
4306550156,新約学研究,,3.0,,,,,,S4306550156,,,,0.0,0.0,,2024-06-26,2022-10-17
4387292247,International Journal of Anesthesiology and Practice,,3.0,,,,,2994-2624,S4387292247,,,,0.0,0.0,,2024-08-13,2023-10-03
4210215243,Dakwatuna Jurnal Dakwah dan Komunikasi Islam,,3.0,ID,,,,2686-1100,S4210215243,,Q96704615,ubpgxwj7ubcs5noxv2qed32ioq,0.0,0.0,,2024-08-29,2022-02-03
166684315,Human Movement Science,,3.0,NL,4310320990.0,,https://www.journals.elsevier.com/human-movement-science,0167-9457,S166684315,166684315.0,Q15760481,,0.0,0.0,3290.0,2024-08-29,2016-06-24
4306477209,Open University Press/McGraw-Hill eBooks,,2.0,,,,,,S4306477209,,,,0.0,0.0,,2024-08-29,2022-10-17
4306498454,2019 APPAM Fall Research Conference,,1.0,,,,,,S4306498454,,,,0.0,0.0,,2024-08-29,2022-10-17
2764488310,William and Mary law review,,3.0,US,4310319847.0,,,0043-5589,S2764488310,2764488310.0,,,0.0,0.0,,2024-08-29,2017-10-27
4306481594,Universitat de Barcelona eBooks,,2.0,,4310321022.0,,,,S4306481594,,,,0.0,0.0,,2024-08-26,2022-10-17
4306546891,天津中医学院学报,,3.0,,,,,,S4306546891,,,,0.0,0.0,,2024-06-24,2022-10-17
4210190333,Journal of Vocational Nursing,,3.0,ID,,,,2722-7251,S4210190333,,,5cpvox44cnhhbeaqt4zq4xmrga,0.0,0.0,,2024-08-29,2022-02-03
4363605228,Coastal Engineering 1992,,1.0,,,,,,S4363605228,,,,0.0,0.0,,2024-08-29,2023-04-11
4393912051,Bulletin of the New York Public Library,,3.0,,,,,0028-7466,S4393912051,,,,0.0,0.0,,2024-06-26,2024-04-04
4306523495,"PROCEEDINGS OF THE 10TH INTERNATIONAL CONFERENCE AND EXHIBITION - STRUCTURAL FAULTS AND REPAIR CONFERENCE 2003, HELD LONDON, JULY 2003 - CD ROM",,1.0,,,,,,S4306523495,,,,0.0,0.0,,2024-08-19,2022-10-17
4387290649,Journal and proceedings of the Royal Society of New South Wales,,3.0,,,,,0035-9173,S4387290649,,,,0.0,0.0,,2024-08-19,2023-10-03
4210224772,LIBERTAS MATHEMATICA (new series),,3.0,PT,,,http://system.lm-ns.org/index.php/lm-ns/issue/archive,0278-5307,S4210224772,,Q15753032,,0.0,0.0,,2024-08-28,2022-02-03
4306527678,Revista MATUA  ISSN: 2389-7422,,3.0,,,,,,S4306527678,,,,0.0,0.0,,2024-08-19,2022-10-17
4306483117,Wydawnictwo Attyka eBooks,,2.0,,,,,,S4306483117,,,,0.0,0.0,,2024-08-29,2022-10-17
4306550393,日本体育学会大会号 第53回（2002）,,3.0,,,,,,S4306550393,,,,0.0,0.0,,2024-06-26,2022-10-17
4210175916,Aceh Anthropological Journal,,3.0,ID,,,,2614-5561,S4210175916,,,,0.0,0.0,,2024-08-28,2022-02-03
4210198889,Jo-ELT (Journal of English Language Teaching) Fakultas Pendidikan Bahasa & Seni Prodi Pendidikan Bahasa Inggris IKIP,,3.0,ID,,,,2355-0309,S4210198889,,,,1.0,1.0,27.0,2024-08-29,2022-02-03
4306547908,山东煤炭科技,,3.0,,,,,,S4306547908,,,,0.0,0.0,,2024-06-26,2022-10-17
4306464256,Vilniaus pedagoginio universiteto leidykla eBooks,,2.0,,,,,,S4306464256,,,,0.0,0.0,,2024-08-28,2022-10-17
2898585626,EMC - Hépatologie,,3.0,FR,4310320990.0,,https://www.sciencedirect.com/journal/emc-hepatologie,1638-6221,S2898585626,2898585626.0,Q96697957,mspkiagu3baqrluzy3rg4pekry,0.0,0.0,,2024-08-26,2018-11-02
4210199954,Revista Scientiarum Historia,,3.0,BR,,,,2176-123X,S4210199954,,,,0.0,0.0,,2024-07-23,2022-02-03
4210221893,Scientific notes of Taurida National V I Vernadsky University series Historical Sciences,,3.0,UA,,,http://econ.vernadskyjournals.in.ua,2663-5984,S4210221893,,Q96729486,,0.0,1.0,,2024-08-26,2022-02-03
4306549879,文史哲,,3.0,,,,,,S4306549879,,,,0.0,0.0,,2024-06-26,2022-10-17
4387286972,BibNum,,3.0,,4310321159.0,,,2554-4470,S4387286972,,,,0.0,0.0,,2024-07-11,2023-10-03
4210190825,Automation and control engineering/Automation and control engineering series,,5.0,US,4310320584.0,,,1759-4545,S4210190825,,,,0.0,0.0,,2024-08-29,2022-02-03
2765054849,International Journal of Event and Festival Management,,3.0,GB,4310319811.0,,http://www.emeraldinsight.com/journals.htm?issn=1758-2954,1758-2954,S2765054849,2765054849.0,Q15817603,,0.0,0.0,,2024-08-29,2017-10-27
4306512213,"Historical Perspectives: Santa Clara University Undergraduate Journal of History, Series II",,3.0,,,,,,S4306512213,,,,0.0,0.0,,2024-08-26,2022-10-17
4306538190,Автоматика и телемеханика,,3.0,,,,http://www.springer.com/mathematics/journal/10513,,S4306538190,,Q4056305,,0.0,0.0,,2024-08-12,2022-10-17
92819544,Quantum Information Processing,,3.0,NL,4310319900.0,,https://www.springer.com/journal/11128,1570-0755,S92819544,92819544.0,Q2913810,,0.0,0.0,2690.0,2024-08-29,2016-06-24
4210237152,Indonesian Physical Review,,3.0,ID,,,,2615-1278,S4210237152,,Q96709015,jkysxekyzvbmbczdrfm3bef5qa,0.0,0.0,,2024-06-25,2022-02-03
2736903512,Acta Horti Botanici Bucurestiensis,,3.0,PL,4310320322.0,,,,S2736903512,2736903512.0,Q15756325,,0.0,0.0,,2024-08-29,2017-07-31
163559066,Humanity,,3.0,US,4310319947.0,,http://www.humanityjournal.org/,2151-4364,S163559066,163559066.0,,,0.0,0.0,,2024-08-29,2016-06-24
4210208947,Revista de Constitucionalização do Direito Brasileiro,,3.0,BR,,,http://revistareconto.com.br/index.php/Reconto/index,2595-9840,S4210208947,,Q96720904,,1.0,1.0,0.0,2024-08-28,2022-02-03
4363608936,Proceedings of the second ACM/IEEE-CS joint conference on Digital libraries - JCDL '02,,1.0,,,,,,S4363608936,,,,0.0,0.0,,2024-08-29,2023-04-11
4306480821,The University of North Carolina at Greensboro eBooks,,2.0,,4310315871.0,,,,S4306480821,,,,0.0,0.0,,2024-08-26,2022-10-17
63107127,Plant Pathology,,3.0,GB,4310320595.0,,http://www.blackwellpublishing.com/journal.asp?ref=0032-0862,0032-0862,S63107127,63107127.0,,,0.0,0.0,4330.0,2024-08-29,2016-06-24
4306526883,Revista de la Facultad de Ciencias Medicas de Cordoba,,3.0,,,,,,S4306526883,,Q27713101,,0.0,0.0,,2024-08-08,2022-10-17
4306500863,AFER,,3.0,,,,,,S4306500863,,,,0.0,0.0,,2024-08-30,2022-10-17
4306487979,IM Publications Open LLP eBooks,,2.0,,4310311600.0,,,,S4306487979,,,,0.0,0.0,,2024-08-26,2022-10-17
4393913664,Fortschritte auf dem Gebiete der Röntgenstrahlen und der Nuklearmedizin. Ergänzungsband,,3.0,,,,,0178-4609,S4393913664,,,,0.0,0.0,,2024-07-15,2024-04-04
143463941,Australasian Journal of Early Childhood,,3.0,GB,4310320017.0,,https://us.sagepub.com/en-us/nam/australasian-journal-of-early-childhood/journal203621,1836-9391,S143463941,143463941.0,Q15754325,,0.0,0.0,,2024-08-29,2016-06-24
182658835,Notices of the American Mathematical Society,,3.0,US,4310315719.0,,http://www.ams.org/notices/,0002-9920,S182658835,182658835.0,Q24158,,0.0,0.0,,2024-08-29,2016-06-24
4387284419,Ukrainian Scientific Medical Youth Journal,,3.0,,,,,2786-6661,S4387284419,,,,1.0,1.0,0.0,2024-07-23,2023-10-03
4393918744,LSE law review,,3.0,,,,,2516-404X,S4393918744,,,,0.0,0.0,,2024-06-26,2024-04-04
4306498767,2021 3rd Asia Energy and Electrical Engineering Symposium (AEEES),,3.0,,,,,,S4306498767,,,,0.0,0.0,,2024-08-15,2022-10-17
4363606491,Korea Association of the Law of Civil Procedure,,3.0,,,,,,S4363606491,,,,0.0,0.0,,2024-06-25,2023-04-11
2764545543,Journal of Xi'an Shiyou University,,3.0,,4360969363.0,,,,S2764545543,2764545543.0,,,0.0,0.0,,2024-08-19,2017-10-27
4306551312,日本看護学会論文集 精神看護,,3.0,,,,,,S4306551312,,,,0.0,0.0,,2024-06-24,2022-10-17
4306517562,Konuralp Journal of Mathematics (KJM),,3.0,,,,,,S4306517562,,,,0.0,0.0,,2024-08-28,2022-10-17
4387279454,International Journal of Management Public Policy and Research,,3.0,,,,,2583-3014,S4387279454,,,,0.0,0.0,,2024-08-30,2023-10-03
2738373645,Exchanges The Interdisciplinary Research Journal,Exch. (Coventry),3.0,GB,4310311834.0,,http://exchanges.warwick.ac.uk,2053-9665,S2738373645,2738373645.0,Q50815242,qulghh3mxja5ficmgelovg4dme,1.0,1.0,0.0,2024-08-29,2017-07-31
4210198947,Russian Medical Inquiry,,3.0,RU,,,https://medreview.rmj.ru,2587-6821,S4210198947,,Q96726744,,1.0,1.0,0.0,2024-08-26,2022-02-03
4387281031,FOCUS Endocrinology,,3.0,,4310312795.0,,,2713-0177,S4387281031,,,,0.0,0.0,,2024-08-17,2023-10-03
4210199626,مجلة التربية الخاصة والتأهيل,,3.0,EG,,,,2314-8608,S4210199626,,,,0.0,0.0,,2024-08-26,2022-02-03
4306499470,47th AIAA Aerospace Sciences Meeting including the New Horizons Forum and Aerospace Exposition,,3.0,,,,,,S4306499470,,,,0.0,0.0,,2024-08-15,2022-10-17
4306509787,Espérance médicale,,3.0,,,,,,S4306509787,,,,0.0,0.0,,2024-08-12,2022-10-17
106777555,Anthropological Review,,3.0,,4310320322.0,,,,S106777555,106777555.0,,,0.0,0.0,,2024-08-12,2016-06-24
4306488917,Neurus eBooks,,2.0,,,,,,S4306488917,,,,0.0,0.0,,2024-06-26,2022-10-17
4210236973,Continuity in Education,,3.0,GB,,,https://continuityineducation.org,2631-9179,S4210236973,,Q96703089,rkkudhyq7zdvlmrhulw7zuokee,1.0,1.0,0.0,2024-08-28,2022-02-03
4210176271,School and Industry,,3.0,RU,,,,0037-4024,S4210176271,,Q4525060,,0.0,0.0,,2024-08-26,2022-02-03
4210189415,International Electronic Journal of Mathematics Education,Int. electron. j. math. educ. (Online),3.0,GB,,,http://www.iejme.com,1306-3030,S4210189415,,Q15753376,kxn67xlc7bentfiek46xv35n74,0.0,1.0,,2024-08-29,2022-02-03
4363605575,"Hippokrates (Helsinki, Finland)",,3.0,,,,,,S4363605575,,Q27715392,,0.0,0.0,,2024-06-25,2023-04-11
4306498036,2016 CSTE Annual Conference,,1.0,,,,,,S4306498036,,,,0.0,0.0,,2024-08-19,2022-10-17
2764485078,International Journal of u- and e- Service Science and Technology,,3.0,AU,4353079759.0,,https://nadiapub.com/journals/ijunesst,2005-4246,S2764485078,2764485078.0,Q96324957,,0.0,0.0,,2024-08-29,2017-10-27
4306480835,Thieme Medical Publishers eBooks,,2.0,,,,,,S4306480835,,,,0.0,0.0,,2024-08-12,2022-10-17
4210209572,Митна безпека,,3.0,UA,,,,2617-5959,S4210209572,,Q96735312,gunmh6mgzjhixbhqqjeoy7gzm4,0.0,1.0,,2024-07-24,2022-02-03
4306550394,日本体育学会大会号 第55回（2004）,,3.0,,,,,,S4306550394,,,,0.0,0.0,,2024-06-25,2022-10-17
4210183273,Studies in computational finance,,5.0,US,4310319965.0,,,1567-8288,S4210183273,,,cbodhvemf5fmffp3zqqlwsqylm,0.0,0.0,,2024-08-27,2022-02-03
4306494925,국학연구론총,,3.0,,,,,,S4306494925,,,,0.0,0.0,,2024-08-12,2022-10-17
4306400019,CogPrints (Cogprints),,4.0,,,,http://cogprints.org,,S4306400019,,Q5141065,,0.0,1.0,,2024-08-26,2022-10-17
4210195185,Journal of Cardiac Arrhythmias,,3.0,BR,,,https://jca.org.br/jca,2674-7081,S4210195185,,Q96712110,,1.0,1.0,0.0,2024-08-29,2022-02-03
4210195959,International Journal of Strategic Innovative Marketing,,3.0,GR,4310318058.0,,http://www.ijsim.net,2241-8407,S4210195959,,Q50816405,wxxpxn5skzhmti7hmqc7jfpxym,0.0,0.0,,2024-08-28,2022-02-03
4306466568,Boccaccini & Spada eBooks,,2.0,,,,,,S4306466568,,,,0.0,0.0,,2024-07-09,2022-10-17
4306489325,"Publishing house ""Bashkir Encyclopedia"" eBooks",,2.0,,,,,,S4306489325,,,,0.0,0.0,,2024-06-26,2022-10-17
2764877391,Lbs National Academy Of Administration,,3.0,,,,,,S2764877391,2764877391.0,,,0.0,0.0,,2024-08-12,2017-10-27
4306557046,美術フォーラム21,,3.0,,,,,,S4306557046,,,,0.0,0.0,,2024-06-25,2022-10-17
4306550659,日本エネルギー学会大会講演要旨集 第10回日本エネルギー学会大会,,3.0,,,,,,S4306550659,,,,0.0,0.0,,2024-06-25,2022-10-17
4210206960,International Journal of Green Nanotechnology Materials Science & Engineering,,3.0,US,4310320547.0,,https://www.tandfonline.com/toc/ugnm20/current,1943-0841,S4210206960,,,,0.0,0.0,,2024-08-12,2022-02-03
2764603807,Transitions Online,,3.0,CZ,,,http://www.tol.org,1214-1615,S2764603807,2764603807.0,Q4051706,5kuahlnhbbfyjkv7vgtzfwsjqm,0.0,0.0,,2024-08-29,2017-10-27
4210167904,Institute of Muslim Minority Affairs Journal,,3.0,GB,4310320547.0,,,0266-6952,S4210167904,,Q15761184,zeoqovhjx5aylfijt77ttjjphq,0.0,0.0,,2024-08-26,2022-02-03
4306507119,COYUNTURA ECONÓMICA,,3.0,,,,,,S4306507119,,,,0.0,0.0,,2024-08-19,2022-10-17
4306402535,OAPEN (The OAPEN Foundation),,4.0,,,,,,S4306402535,,,,0.0,1.0,,2024-08-29,2022-10-17
4306481906,University of Strathclyde Publishing eBooks,,2.0,,,,,,S4306481906,,,,0.0,0.0,,2024-08-26,2022-10-17
4210229702,Dialogue,,3.0,FR,4310320179.0,,,0242-8962,S4210229702,,,,0.0,0.0,,2024-08-26,2022-02-03
